# Region type : patch sides
# Faces  :    260
# Area   :    3.200000e-03
# Time        	max(T)
0.11721       	3.013970e+02
0.117222      	3.013955e+02
0.117234      	3.013942e+02
0.117246      	3.013929e+02
0.117258      	3.013918e+02
0.11727       	3.013908e+02
0.117281      	3.013899e+02
0.117293      	3.013892e+02
0.117305      	3.013893e+02
0.117317      	3.013896e+02
0.117329      	3.013902e+02
0.11734       	3.013910e+02
0.117352      	3.013920e+02
0.117364      	3.013933e+02
0.117376      	3.013948e+02
0.117388      	3.013964e+02
0.1174        	3.013984e+02
0.117411      	3.014011e+02
0.117423      	3.014041e+02
0.117435      	3.014072e+02
0.117447      	3.014106e+02
0.117459      	3.014141e+02
0.11747       	3.014177e+02
0.117482      	3.014214e+02
0.117494      	3.014252e+02
0.117506      	3.014300e+02
0.117517      	3.014353e+02
0.117529      	3.014407e+02
0.117541      	3.014461e+02
0.117553      	3.014515e+02
0.117565      	3.014570e+02
0.117576      	3.014624e+02
0.117588      	3.014678e+02
0.1176        	3.014732e+02
0.117612      	3.014787e+02
0.117623      	3.015964e+02
0.117635      	3.017411e+02
0.117647      	3.018695e+02
0.117659      	3.019817e+02
0.11767       	3.020775e+02
0.117682      	3.021569e+02
0.117694      	3.022199e+02
0.117706      	3.022668e+02
0.117717      	3.022976e+02
0.117729      	3.023127e+02
0.117741      	3.023123e+02
0.117753      	3.022969e+02
0.117765      	3.022669e+02
0.117776      	3.022228e+02
0.117788      	3.021651e+02
0.1178        	3.020946e+02
0.117812      	3.020118e+02
0.117823      	3.019174e+02
0.117835      	3.018117e+02
0.117847      	3.016952e+02
0.117859      	3.015683e+02
0.11787       	3.015425e+02
0.117882      	3.015416e+02
0.117894      	3.015404e+02
0.117906      	3.015389e+02
0.117917      	3.015370e+02
0.117929      	3.015347e+02
0.117941      	3.015321e+02
0.117953      	3.015291e+02
0.117965      	3.015259e+02
0.117976      	3.015223e+02
0.117988      	3.015184e+02
0.118         	3.015143e+02
0.118012      	3.015099e+02
0.118024      	3.015052e+02
0.118035      	3.015003e+02
0.118047      	3.014952e+02
0.118059      	3.014898e+02
0.118071      	3.014843e+02
0.118083      	3.014787e+02
0.118095      	3.014728e+02
0.118106      	3.014669e+02
0.118118      	3.014609e+02
0.11813       	3.014547e+02
0.118142      	3.014486e+02
0.118154      	3.014425e+02
0.118166      	3.014364e+02
0.118177      	3.014304e+02
0.118189      	3.014244e+02
0.118201      	3.014202e+02
0.118213      	3.014183e+02
0.118225      	3.014164e+02
0.118237      	3.014144e+02
0.118248      	3.014124e+02
0.11826       	3.014103e+02
0.118272      	3.014083e+02
0.118284      	3.014063e+02
0.118296      	3.014043e+02
0.118308      	3.014023e+02
0.118319      	3.014004e+02
0.118331      	3.013986e+02
0.118343      	3.013968e+02
0.118355      	3.013951e+02
0.118367      	3.013935e+02
0.118379      	3.013920e+02
0.11839       	3.013906e+02
0.118402      	3.013893e+02
0.118414      	3.013882e+02
0.118426      	3.013871e+02
0.118438      	3.013862e+02
0.11845       	3.013855e+02
0.118461      	3.013852e+02
0.118473      	3.013855e+02
0.118485      	3.013860e+02
0.118497      	3.013868e+02
0.118509      	3.013878e+02
0.11852       	3.013890e+02
0.118532      	3.013904e+02
0.118544      	3.013920e+02
0.118556      	3.013938e+02
0.118567      	3.013962e+02
0.118579      	3.013990e+02
0.118591      	3.014021e+02
0.118603      	3.014054e+02
0.118614      	3.014088e+02
0.118626      	3.014124e+02
0.118638      	3.014160e+02
0.11865       	3.014198e+02
0.118661      	3.014240e+02
0.118673      	3.014293e+02
0.118685      	3.014346e+02
0.118697      	3.014400e+02
0.118708      	3.014454e+02
0.11872       	3.014508e+02
0.118732      	3.014562e+02
0.118744      	3.014616e+02
0.118755      	3.014670e+02
0.118767      	3.014725e+02
0.118779      	3.015647e+02
0.118791      	3.017123e+02
0.118802      	3.018438e+02
0.118814      	3.019589e+02
0.118826      	3.020577e+02
0.118837      	3.021400e+02
0.118849      	3.022059e+02
0.118861      	3.022556e+02
0.118873      	3.022892e+02
0.118884      	3.023070e+02
0.118896      	3.023094e+02
0.118908      	3.022966e+02
0.11892       	3.022691e+02
0.118931      	3.022274e+02
0.118943      	3.021721e+02
0.118955      	3.021038e+02
0.118967      	3.020232e+02
0.118978      	3.019307e+02
0.11899       	3.018270e+02
0.119002      	3.017124e+02
0.119014      	3.015873e+02
0.119025      	3.015381e+02
0.119037      	3.015374e+02
0.119049      	3.015364e+02
0.119061      	3.015349e+02
0.119072      	3.015332e+02
0.119084      	3.015310e+02
0.119096      	3.015285e+02
0.119108      	3.015257e+02
0.119119      	3.015225e+02
0.119131      	3.015191e+02
0.119143      	3.015153e+02
0.119155      	3.015113e+02
0.119166      	3.015070e+02
0.119178      	3.015025e+02
0.11919       	3.014977e+02
0.119201      	3.014927e+02
0.119213      	3.014875e+02
0.119225      	3.014821e+02
0.119237      	3.014765e+02
0.119248      	3.014708e+02
0.11926       	3.014649e+02
0.119272      	3.014589e+02
0.119284      	3.014529e+02
0.119295      	3.014468e+02
0.119307      	3.014407e+02
0.119319      	3.014346e+02
0.119331      	3.014286e+02
0.119342      	3.014226e+02
0.119354      	3.014179e+02
0.119366      	3.014160e+02
0.119378      	3.014141e+02
0.119389      	3.014122e+02
0.119401      	3.014102e+02
0.119413      	3.014081e+02
0.119425      	3.014061e+02
0.119436      	3.014041e+02
0.119448      	3.014021e+02
0.11946       	3.014001e+02
0.119472      	3.013982e+02
0.119483      	3.013963e+02
0.119495      	3.013945e+02
0.119507      	3.013928e+02
0.119519      	3.013911e+02
0.11953       	3.013895e+02
0.119542      	3.013881e+02
0.119554      	3.013867e+02
0.119566      	3.013855e+02
0.119577      	3.013844e+02
0.119589      	3.013834e+02
0.119601      	3.013825e+02
0.119612      	3.013818e+02
0.119624      	3.013816e+02
0.119636      	3.013820e+02
0.119648      	3.013825e+02
0.119659      	3.013833e+02
0.119671      	3.013843e+02
0.119683      	3.013856e+02
0.119695      	3.013870e+02
0.119706      	3.013887e+02
0.119718      	3.013905e+02
0.11973       	3.013931e+02
0.119742      	3.013960e+02
0.119753      	3.013991e+02
0.119765      	3.014024e+02
0.119777      	3.014058e+02
0.119789      	3.014094e+02
0.1198        	3.014131e+02
0.119812      	3.014168e+02
0.119824      	3.014216e+02
0.119836      	3.014268e+02
0.119847      	3.014322e+02
0.119859      	3.014375e+02
0.119871      	3.014430e+02
0.119883      	3.014484e+02
0.119894      	3.014538e+02
0.119906      	3.014591e+02
0.119918      	3.014644e+02
0.11993       	3.014698e+02
0.119941      	3.015911e+02
0.119953      	3.017342e+02
0.119965      	3.018612e+02
0.119977      	3.019719e+02
0.119988      	3.020663e+02
0.12          	3.021443e+02
0.120012      	3.022060e+02
0.120024      	3.022515e+02
0.120035      	3.022809e+02
0.120047      	3.022945e+02
0.120059      	3.022926e+02
0.120071      	3.022756e+02
0.120083      	3.022439e+02
0.120094      	3.021980e+02
0.120106      	3.021386e+02
0.120118      	3.020663e+02
0.12013       	3.019817e+02
0.120142      	3.018854e+02
0.120153      	3.017779e+02
0.120165      	3.016593e+02
0.120177      	3.015339e+02
0.120189      	3.015334e+02
0.120201      	3.015326e+02
0.120212      	3.015314e+02
0.120224      	3.015298e+02
0.120236      	3.015279e+02
0.120248      	3.015256e+02
0.12026       	3.015229e+02
0.120271      	3.015200e+02
0.120283      	3.015167e+02
0.120295      	3.015131e+02
0.120307      	3.015092e+02
0.120319      	3.015050e+02
0.120331      	3.015006e+02
0.120342      	3.014959e+02
0.120354      	3.014910e+02
0.120366      	3.014859e+02
0.120378      	3.014805e+02
0.12039       	3.014750e+02
0.120402      	3.014694e+02
0.120413      	3.014635e+02
0.120425      	3.014576e+02
0.120437      	3.014515e+02
0.120449      	3.014454e+02
0.120461      	3.014393e+02
0.120473      	3.014331e+02
0.120484      	3.014270e+02
0.120496      	3.014210e+02
0.120508      	3.014153e+02
0.12052       	3.014135e+02
0.120532      	3.014116e+02
0.120544      	3.014096e+02
0.120556      	3.014076e+02
0.120567      	3.014055e+02
0.120579      	3.014035e+02
0.120591      	3.014014e+02
0.120603      	3.013994e+02
0.120615      	3.013973e+02
0.120627      	3.013954e+02
0.120639      	3.013934e+02
0.12065       	3.013916e+02
0.120662      	3.013898e+02
0.120674      	3.013881e+02
0.120686      	3.013865e+02
0.120698      	3.013849e+02
0.12071       	3.013835e+02
0.120721      	3.013823e+02
0.120733      	3.013811e+02
0.120745      	3.013801e+02
0.120757      	3.013792e+02
0.120769      	3.013784e+02
0.120781      	3.013779e+02
0.120792      	3.013782e+02
0.120804      	3.013787e+02
0.120816      	3.013795e+02
0.120828      	3.013804e+02
0.12084       	3.013816e+02
0.120852      	3.013831e+02
0.120863      	3.013847e+02
0.120875      	3.013865e+02
0.120887      	3.013888e+02
0.120899      	3.013917e+02
0.120911      	3.013948e+02
0.120922      	3.013981e+02
0.120934      	3.014015e+02
0.120946      	3.014051e+02
0.120958      	3.014088e+02
0.12097       	3.014126e+02
0.120981      	3.014171e+02
0.120993      	3.014223e+02
0.121005      	3.014277e+02
0.121017      	3.014331e+02
0.121029      	3.014385e+02
0.12104       	3.014439e+02
0.121052      	3.014493e+02
0.121064      	3.014547e+02
0.121076      	3.014600e+02
0.121088      	3.014654e+02
0.121099      	3.015961e+02
0.121111      	3.017384e+02
0.121123      	3.018643e+02
0.121135      	3.019737e+02
0.121147      	3.020666e+02
0.121158      	3.021430e+02
0.12117       	3.022030e+02
0.121182      	3.022466e+02
0.121194      	3.022741e+02
0.121206      	3.022858e+02
0.121217      	3.022821e+02
0.121229      	3.022633e+02
0.121241      	3.022299e+02
0.121253      	3.021824e+02
0.121265      	3.021215e+02
0.121276      	3.020477e+02
0.121288      	3.019617e+02
0.1213        	3.018639e+02
0.121312      	3.017549e+02
0.121323      	3.016350e+02
0.121335      	3.015296e+02
0.121347      	3.015292e+02
0.121359      	3.015283e+02
0.121371      	3.015271e+02
0.121383      	3.015256e+02
0.121394      	3.015237e+02
0.121406      	3.015214e+02
0.121418      	3.015188e+02
0.12143       	3.015158e+02
0.121442      	3.015125e+02
0.121453      	3.015089e+02
0.121465      	3.015051e+02
0.121477      	3.015009e+02
0.121489      	3.014965e+02
0.121501      	3.014918e+02
0.121513      	3.014869e+02
0.121524      	3.014818e+02
0.121536      	3.014765e+02
0.121548      	3.014710e+02
0.12156       	3.014653e+02
0.121572      	3.014595e+02
0.121584      	3.014535e+02
0.121595      	3.014475e+02
0.121607      	3.014414e+02
0.121619      	3.014352e+02
0.121631      	3.014291e+02
0.121643      	3.014230e+02
0.121655      	3.014169e+02
0.121667      	3.014122e+02
0.121678      	3.014104e+02
0.12169       	3.014084e+02
0.121702      	3.014065e+02
0.121714      	3.014045e+02
0.121726      	3.014024e+02
0.121738      	3.014004e+02
0.12175       	3.013983e+02
0.121761      	3.013963e+02
0.121773      	3.013943e+02
0.121785      	3.013923e+02
0.121797      	3.013904e+02
0.121809      	3.013885e+02
0.121821      	3.013867e+02
0.121832      	3.013850e+02
0.121844      	3.013834e+02
0.121856      	3.013819e+02
0.121868      	3.013805e+02
0.12188       	3.013792e+02
0.121892      	3.013780e+02
0.121903      	3.013769e+02
0.121915      	3.013760e+02
0.121927      	3.013753e+02
0.121939      	3.013746e+02
0.121951      	3.013748e+02
0.121963      	3.013753e+02
0.121974      	3.013760e+02
0.121986      	3.013770e+02
0.121998      	3.013781e+02
0.12201       	3.013795e+02
0.122022      	3.013811e+02
0.122033      	3.013829e+02
0.122045      	3.013851e+02
0.122057      	3.013879e+02
0.122069      	3.013910e+02
0.122081      	3.013942e+02
0.122093      	3.013976e+02
0.122104      	3.014012e+02
0.122116      	3.014048e+02
0.122128      	3.014086e+02
0.12214       	3.014129e+02
0.122152      	3.014182e+02
0.122163      	3.014235e+02
0.122175      	3.014289e+02
0.122187      	3.014343e+02
0.122199      	3.014397e+02
0.122211      	3.014451e+02
0.122222      	3.014505e+02
0.122234      	3.014558e+02
0.122246      	3.014610e+02
0.122258      	3.015592e+02
0.122269      	3.017027e+02
0.122281      	3.018299e+02
0.122293      	3.019407e+02
0.122305      	3.020351e+02
0.122317      	3.021130e+02
0.122328      	3.021745e+02
0.12234       	3.022197e+02
0.122352      	3.022489e+02
0.122364      	3.022623e+02
0.122376      	3.022603e+02
0.122387      	3.022432e+02
0.122399      	3.022115e+02
0.122411      	3.021657e+02
0.122423      	3.021063e+02
0.122434      	3.020342e+02
0.122446      	3.019496e+02
0.122458      	3.018533e+02
0.12247       	3.017458e+02
0.122482      	3.016274e+02
0.122493      	3.015252e+02
0.122505      	3.015248e+02
0.122517      	3.015240e+02
0.122529      	3.015228e+02
0.122541      	3.015213e+02
0.122553      	3.015194e+02
0.122564      	3.015171e+02
0.122576      	3.015145e+02
0.122588      	3.015116e+02
0.1226        	3.015083e+02
0.122612      	3.015047e+02
0.122623      	3.015009e+02
0.122635      	3.014968e+02
0.122647      	3.014924e+02
0.122659      	3.014877e+02
0.122671      	3.014828e+02
0.122683      	3.014777e+02
0.122694      	3.014725e+02
0.122706      	3.014670e+02
0.122718      	3.014613e+02
0.12273       	3.014555e+02
0.122742      	3.014496e+02
0.122754      	3.014435e+02
0.122765      	3.014374e+02
0.122777      	3.014313e+02
0.122789      	3.014252e+02
0.122801      	3.014191e+02
0.122813      	3.014131e+02
0.122825      	3.014090e+02
0.122836      	3.014072e+02
0.122848      	3.014053e+02
0.12286       	3.014033e+02
0.122872      	3.014012e+02
0.122884      	3.013992e+02
0.122896      	3.013971e+02
0.122907      	3.013950e+02
0.122919      	3.013930e+02
0.122931      	3.013909e+02
0.122943      	3.013889e+02
0.122955      	3.013870e+02
0.122967      	3.013851e+02
0.122979      	3.013833e+02
0.12299       	3.013816e+02
0.123002      	3.013799e+02
0.123014      	3.013784e+02
0.123026      	3.013770e+02
0.123038      	3.013756e+02
0.12305       	3.013744e+02
0.123061      	3.013734e+02
0.123073      	3.013725e+02
0.123085      	3.013717e+02
0.123097      	3.013711e+02
0.123109      	3.013711e+02
0.123121      	3.013716e+02
0.123132      	3.013723e+02
0.123144      	3.013732e+02
0.123156      	3.013744e+02
0.123168      	3.013757e+02
0.12318       	3.013773e+02
0.123191      	3.013791e+02
0.123203      	3.013811e+02
0.123215      	3.013840e+02
0.123227      	3.013870e+02
0.123239      	3.013902e+02
0.12325       	3.013936e+02
0.123262      	3.013972e+02
0.123274      	3.014009e+02
0.123286      	3.014046e+02
0.123298      	3.014091e+02
0.123309      	3.014142e+02
0.123321      	3.014195e+02
0.123333      	3.014248e+02
0.123345      	3.014302e+02
0.123357      	3.014356e+02
0.123368      	3.014410e+02
0.12338       	3.014464e+02
0.123392      	3.014517e+02
0.123404      	3.014569e+02
0.123416      	3.015660e+02
0.123427      	3.017085e+02
0.123439      	3.018346e+02
0.123451      	3.019442e+02
0.123463      	3.020373e+02
0.123475      	3.021138e+02
0.123486      	3.021738e+02
0.123498      	3.022174e+02
0.12351       	3.022449e+02
0.123522      	3.022566e+02
0.123534      	3.022528e+02
0.123545      	3.022340e+02
0.123557      	3.022005e+02
0.123569      	3.021529e+02
0.123581      	3.020917e+02
0.123593      	3.020178e+02
0.123604      	3.019316e+02
0.123616      	3.018337e+02
0.123628      	3.017247e+02
0.12364       	3.016047e+02
0.123652      	3.015214e+02
0.123663      	3.015210e+02
0.123675      	3.015202e+02
0.123687      	3.015190e+02
0.123699      	3.015175e+02
0.123711      	3.015156e+02
0.123722      	3.015134e+02
0.123734      	3.015108e+02
0.123746      	3.015079e+02
0.123758      	3.015047e+02
0.12377       	3.015011e+02
0.123782      	3.014973e+02
0.123793      	3.014932e+02
0.123805      	3.014888e+02
0.123817      	3.014842e+02
0.123829      	3.014793e+02
0.123841      	3.014742e+02
0.123853      	3.014690e+02
0.123864      	3.014635e+02
0.123876      	3.014578e+02
0.123888      	3.014520e+02
0.1239        	3.014461e+02
0.123912      	3.014401e+02
0.123924      	3.014340e+02
0.123935      	3.014279e+02
0.123947      	3.014218e+02
0.123959      	3.014157e+02
0.123971      	3.014096e+02
0.123983      	3.014063e+02
0.123995      	3.014045e+02
0.124007      	3.014026e+02
0.124018      	3.014006e+02
0.12403       	3.013986e+02
0.124042      	3.013965e+02
0.124054      	3.013945e+02
0.124066      	3.013925e+02
0.124078      	3.013905e+02
0.124089      	3.013884e+02
0.124101      	3.013864e+02
0.124113      	3.013845e+02
0.124125      	3.013826e+02
0.124137      	3.013808e+02
0.124149      	3.013791e+02
0.12416       	3.013774e+02
0.124172      	3.013759e+02
0.124184      	3.013745e+02
0.124196      	3.013732e+02
0.124208      	3.013720e+02
0.12422       	3.013710e+02
0.124231      	3.013700e+02
0.124243      	3.013693e+02
0.124255      	3.013686e+02
0.124267      	3.013685e+02
0.124279      	3.013690e+02
0.12429       	3.013696e+02
0.124302      	3.013705e+02
0.124314      	3.013717e+02
0.124326      	3.013730e+02
0.124338      	3.013746e+02
0.12435       	3.013764e+02
0.124361      	3.013783e+02
0.124373      	3.013811e+02
0.124385      	3.013841e+02
0.124397      	3.013873e+02
0.124409      	3.013907e+02
0.12442       	3.013942e+02
0.124432      	3.013978e+02
0.124444      	3.014015e+02
0.124456      	3.014059e+02
0.124468      	3.014109e+02
0.124479      	3.014162e+02
0.124491      	3.014215e+02
0.124503      	3.014269e+02
0.124515      	3.014323e+02
0.124527      	3.014377e+02
0.124538      	3.014430e+02
0.12455       	3.014483e+02
0.124562      	3.014535e+02
0.124574      	3.015308e+02
0.124586      	3.016745e+02
0.124597      	3.018019e+02
0.124609      	3.019128e+02
0.124621      	3.020073e+02
0.124633      	3.020853e+02
0.124645      	3.021468e+02
0.124656      	3.021920e+02
0.124668      	3.022212e+02
0.12468       	3.022345e+02
0.124692      	3.022323e+02
0.124704      	3.022151e+02
0.124715      	3.021832e+02
0.124727      	3.021372e+02
0.124739      	3.020776e+02
0.124751      	3.020052e+02
0.124763      	3.019205e+02
0.124774      	3.018241e+02
0.124786      	3.017165e+02
0.124798      	3.015980e+02
0.12481       	3.015177e+02
0.124821      	3.015173e+02
0.124833      	3.015165e+02
0.124845      	3.015153e+02
0.124857      	3.015138e+02
0.124869      	3.015120e+02
0.12488       	3.015097e+02
0.124892      	3.015072e+02
0.124904      	3.015043e+02
0.124916      	3.015011e+02
0.124928      	3.014976e+02
0.12494       	3.014937e+02
0.124951      	3.014897e+02
0.124963      	3.014853e+02
0.124975      	3.014807e+02
0.124987      	3.014759e+02
0.124999      	3.014708e+02
0.12501       	3.014656e+02
0.125022      	3.014601e+02
0.125034      	3.014545e+02
0.125046      	3.014487e+02
0.125058      	3.014428e+02
0.12507       	3.014368e+02
0.125082      	3.014307e+02
0.125093      	3.014246e+02
0.125105      	3.014185e+02
0.125117      	3.014125e+02
0.125129      	3.014064e+02
0.125141      	3.014039e+02
0.125153      	3.014021e+02
0.125164      	3.014001e+02
0.125176      	3.013982e+02
0.125188      	3.013961e+02
0.1252        	3.013941e+02
0.125212      	3.013920e+02
0.125224      	3.013900e+02
0.125236      	3.013879e+02
0.125247      	3.013858e+02
0.125259      	3.013838e+02
0.125271      	3.013819e+02
0.125283      	3.013800e+02
0.125295      	3.013781e+02
0.125306      	3.013764e+02
0.125318      	3.013747e+02
0.12533       	3.013732e+02
0.125342      	3.013717e+02
0.125354      	3.013704e+02
0.125366      	3.013692e+02
0.125377      	3.013681e+02
0.125389      	3.013672e+02
0.125401      	3.013664e+02
0.125413      	3.013657e+02
0.125425      	3.013655e+02
0.125437      	3.013659e+02
0.125448      	3.013666e+02
0.12546       	3.013675e+02
0.125472      	3.013686e+02
0.125484      	3.013699e+02
0.125496      	3.013714e+02
0.125507      	3.013732e+02
0.125519      	3.013751e+02
0.125531      	3.013777e+02
0.125543      	3.013807e+02
0.125555      	3.013839e+02
0.125566      	3.013872e+02
0.125578      	3.013907e+02
0.12559       	3.013944e+02
0.125602      	3.013982e+02
0.125614      	3.014027e+02
0.125625      	3.014075e+02
0.125637      	3.014128e+02
0.125649      	3.014181e+02
0.125661      	3.014235e+02
0.125673      	3.014288e+02
0.125684      	3.014342e+02
0.125696      	3.014396e+02
0.125708      	3.014448e+02
0.12572       	3.014501e+02
0.125732      	3.015378e+02
0.125743      	3.016805e+02
0.125755      	3.018068e+02
0.125767      	3.019166e+02
0.125779      	3.020099e+02
0.12579       	3.020866e+02
0.125802      	3.021469e+02
0.125814      	3.021907e+02
0.125826      	3.022185e+02
0.125838      	3.022305e+02
0.125849      	3.022270e+02
0.125861      	3.022083e+02
0.125873      	3.021751e+02
0.125885      	3.021278e+02
0.125897      	3.020670e+02
0.125908      	3.019933e+02
0.12592       	3.019074e+02
0.125932      	3.018098e+02
0.125944      	3.017010e+02
0.125956      	3.015814e+02
0.125967      	3.015142e+02
0.125979      	3.015138e+02
0.125991      	3.015131e+02
0.126003      	3.015119e+02
0.126015      	3.015104e+02
0.126026      	3.015086e+02
0.126038      	3.015063e+02
0.12605       	3.015038e+02
0.126062      	3.015009e+02
0.126073      	3.014977e+02
0.126085      	3.014942e+02
0.126097      	3.014904e+02
0.126109      	3.014863e+02
0.126121      	3.014819e+02
0.126133      	3.014773e+02
0.126144      	3.014725e+02
0.126156      	3.014674e+02
0.126168      	3.014622e+02
0.12618       	3.014567e+02
0.126192      	3.014511e+02
0.126204      	3.014453e+02
0.126215      	3.014394e+02
0.126227      	3.014334e+02
0.126239      	3.014273e+02
0.126251      	3.014212e+02
0.126263      	3.014151e+02
0.126274      	3.014090e+02
0.126286      	3.014030e+02
0.126298      	3.014007e+02
0.12631       	3.013988e+02
0.126322      	3.013969e+02
0.126334      	3.013949e+02
0.126345      	3.013930e+02
0.126357      	3.013912e+02
0.126369      	3.013893e+02
0.126381      	3.013873e+02
0.126393      	3.013852e+02
0.126405      	3.013830e+02
0.126416      	3.013808e+02
0.126428      	3.013788e+02
0.12644       	3.013769e+02
0.126452      	3.013751e+02
0.126464      	3.013734e+02
0.126476      	3.013717e+02
0.126487      	3.013702e+02
0.126499      	3.013687e+02
0.126511      	3.013674e+02
0.126523      	3.013662e+02
0.126535      	3.013651e+02
0.126547      	3.013642e+02
0.126558      	3.013634e+02
0.12657       	3.013627e+02
0.126582      	3.013623e+02
0.126594      	3.013627e+02
0.126606      	3.013633e+02
0.126617      	3.013641e+02
0.126629      	3.013652e+02
0.126641      	3.013665e+02
0.126653      	3.013681e+02
0.126665      	3.013698e+02
0.126676      	3.013717e+02
0.126688      	3.013742e+02
0.1267        	3.013771e+02
0.126712      	3.013803e+02
0.126724      	3.013836e+02
0.126735      	3.013870e+02
0.126747      	3.013906e+02
0.126759      	3.013943e+02
0.126771      	3.013988e+02
0.126783      	3.014034e+02
0.126794      	3.014086e+02
0.126806      	3.014139e+02
0.126818      	3.014193e+02
0.12683       	3.014246e+02
0.126841      	3.014300e+02
0.126853      	3.014353e+02
0.126865      	3.014405e+02
0.126877      	3.014457e+02
0.126889      	3.014940e+02
0.1269        	3.016389e+02
0.126912      	3.017676e+02
0.126924      	3.018799e+02
0.126936      	3.019757e+02
0.126948      	3.020550e+02
0.126959      	3.021180e+02
0.126971      	3.021646e+02
0.126983      	3.021952e+02
0.126995      	3.022099e+02
0.127006      	3.022091e+02
0.127018      	3.021931e+02
0.12703       	3.021626e+02
0.127042      	3.021178e+02
0.127054      	3.020595e+02
0.127065      	3.019883e+02
0.127077      	3.019048e+02
0.127089      	3.018095e+02
0.127101      	3.017030e+02
0.127113      	3.015856e+02
0.127124      	3.015100e+02
0.127136      	3.015096e+02
0.127148      	3.015089e+02
0.12716       	3.015078e+02
0.127171      	3.015064e+02
0.127183      	3.015046e+02
0.127195      	3.015024e+02
0.127207      	3.014999e+02
0.127219      	3.014971e+02
0.12723       	3.014939e+02
0.127242      	3.014905e+02
0.127254      	3.014867e+02
0.127266      	3.014827e+02
0.127278      	3.014784e+02
0.127289      	3.014739e+02
0.127301      	3.014691e+02
0.127313      	3.014641e+02
0.127325      	3.014589e+02
0.127337      	3.014535e+02
0.127348      	3.014479e+02
0.12736       	3.014422e+02
0.127372      	3.014363e+02
0.127384      	3.014303e+02
0.127396      	3.014243e+02
0.127408      	3.014182e+02
0.127419      	3.014121e+02
0.127431      	3.014060e+02
0.127443      	3.014000e+02
0.127455      	3.013983e+02
0.127467      	3.013964e+02
0.127479      	3.013945e+02
0.12749       	3.013926e+02
0.127502      	3.013905e+02
0.127514      	3.013887e+02
0.127526      	3.013868e+02
0.127538      	3.013848e+02
0.12755       	3.013827e+02
0.127562      	3.013806e+02
0.127573      	3.013784e+02
0.127585      	3.013764e+02
0.127597      	3.013744e+02
0.127609      	3.013726e+02
0.127621      	3.013708e+02
0.127633      	3.013691e+02
0.127644      	3.013675e+02
0.127656      	3.013660e+02
0.127668      	3.013647e+02
0.12768       	3.013634e+02
0.127692      	3.013623e+02
0.127703      	3.013613e+02
0.127715      	3.013605e+02
0.127727      	3.013598e+02
0.127739      	3.013592e+02
0.127751      	3.013595e+02
0.127762      	3.013601e+02
0.127774      	3.013609e+02
0.127786      	3.013619e+02
0.127798      	3.013632e+02
0.127809      	3.013647e+02
0.127821      	3.013663e+02
0.127833      	3.013682e+02
0.127845      	3.013704e+02
0.127857      	3.013733e+02
0.127868      	3.013764e+02
0.12788       	3.013796e+02
0.127892      	3.013831e+02
0.127904      	3.013866e+02
0.127915      	3.013902e+02
0.127927      	3.013942e+02
0.127939      	3.013987e+02
0.127951      	3.014039e+02
0.127963      	3.014092e+02
0.127974      	3.014145e+02
0.127986      	3.014198e+02
0.127998      	3.014252e+02
0.12801       	3.014305e+02
0.128021      	3.014358e+02
0.128033      	3.014410e+02
0.128045      	3.014854e+02
0.128057      	3.016311e+02
0.128069      	3.017604e+02
0.12808       	3.018733e+02
0.128092      	3.019697e+02
0.128104      	3.020496e+02
0.128116      	3.021129e+02
0.128127      	3.021599e+02
0.128139      	3.021908e+02
0.128151      	3.022058e+02
0.128163      	3.022052e+02
0.128175      	3.021895e+02
0.128186      	3.021591e+02
0.128198      	3.021145e+02
0.12821       	3.020562e+02
0.128222      	3.019850e+02
0.128233      	3.019015e+02
0.128245      	3.018063e+02
0.128257      	3.016997e+02
0.128269      	3.015822e+02
0.128281      	3.015062e+02
0.128292      	3.015059e+02
0.128304      	3.015052e+02
0.128316      	3.015042e+02
0.128328      	3.015028e+02
0.128339      	3.015010e+02
0.128351      	3.014989e+02
0.128363      	3.014965e+02
0.128375      	3.014937e+02
0.128387      	3.014906e+02
0.128398      	3.014872e+02
0.12841       	3.014835e+02
0.128422      	3.014795e+02
0.128434      	3.014753e+02
0.128445      	3.014707e+02
0.128457      	3.014660e+02
0.128469      	3.014611e+02
0.128481      	3.014559e+02
0.128493      	3.014505e+02
0.128504      	3.014450e+02
0.128516      	3.014393e+02
0.128528      	3.014334e+02
0.12854       	3.014275e+02
0.128551      	3.014215e+02
0.128563      	3.014154e+02
0.128575      	3.014093e+02
0.128587      	3.014032e+02
0.128599      	3.013972e+02
0.12861       	3.013953e+02
0.128622      	3.013935e+02
0.128634      	3.013916e+02
0.128646      	3.013896e+02
0.128657      	3.013880e+02
0.128669      	3.013862e+02
0.128681      	3.013843e+02
0.128693      	3.013823e+02
0.128705      	3.013802e+02
0.128716      	3.013781e+02
0.128728      	3.013759e+02
0.12874       	3.013736e+02
0.128752      	3.013716e+02
0.128763      	3.013697e+02
0.128775      	3.013679e+02
0.128787      	3.013662e+02
0.128799      	3.013645e+02
0.128811      	3.013630e+02
0.128822      	3.013616e+02
0.128834      	3.013603e+02
0.128846      	3.013591e+02
0.128858      	3.013581e+02
0.128869      	3.013572e+02
0.128881      	3.013564e+02
0.128893      	3.013558e+02
0.128905      	3.013557e+02
0.128917      	3.013561e+02
0.128928      	3.013568e+02
0.12894       	3.013577e+02
0.128952      	3.013589e+02
0.128964      	3.013603e+02
