# Residuals   
# Time        	p             	Ux            	Uy            	k             	epsilon       
123           	1.265236e-02	2.393336e-03	1.970461e-03	3.825642e-03	2.812838e-03
124           	1.248886e-02	2.367934e-03	1.956406e-03	3.805393e-03	2.791667e-03
125           	1.234803e-02	2.343831e-03	1.941922e-03	3.784398e-03	2.767725e-03
126           	1.218213e-02	2.322017e-03	1.927300e-03	3.761139e-03	2.739158e-03
127           	1.202834e-02	2.302651e-03	1.912574e-03	3.738582e-03	2.717414e-03
128           	1.188469e-02	2.284317e-03	1.898135e-03	3.716948e-03	2.694667e-03
129           	1.177806e-02	2.265839e-03	1.883951e-03	3.695856e-03	2.671732e-03
130           	1.167292e-02	2.247133e-03	1.870340e-03	3.677463e-03	2.646771e-03
131           	1.161421e-02	2.228033e-03	1.856838e-03	3.659115e-03	2.626600e-03
132           	1.151134e-02	2.208559e-03	1.843304e-03	3.641760e-03	2.608882e-03
133           	1.139160e-02	2.189168e-03	1.829652e-03	3.622553e-03	2.589604e-03
134           	1.122294e-02	2.170160e-03	1.816012e-03	3.603319e-03	2.562188e-03
135           	1.107608e-02	2.152839e-03	1.802618e-03	3.584169e-03	2.539201e-03
136           	1.090895e-02	2.136608e-03	1.789453e-03	3.565873e-03	2.519984e-03
137           	1.076495e-02	2.120267e-03	1.776391e-03	3.546160e-03	2.499834e-03
138           	1.062210e-02	2.103538e-03	1.763638e-03	3.527145e-03	2.474853e-03
139           	1.050952e-02	2.086655e-03	1.750926e-03	3.508343e-03	2.455872e-03
140           	1.039715e-02	2.069509e-03	1.738076e-03	3.490798e-03	2.437220e-03
141           	1.030235e-02	2.052911e-03	1.725816e-03	3.473506e-03	2.418999e-03
142           	1.017034e-02	2.036538e-03	1.713701e-03	3.455844e-03	2.395631e-03
143           	1.007222e-02	2.020958e-03	1.701484e-03	3.438833e-03	2.375625e-03
144           	9.955592e-03	2.006711e-03	1.689163e-03	3.420485e-03	2.357377e-03
145           	9.870470e-03	1.993571e-03	1.676897e-03	3.401894e-03	2.342186e-03
146           	9.780407e-03	1.980630e-03	1.665066e-03	3.384682e-03	2.317888e-03
147           	9.706078e-03	1.967287e-03	1.653002e-03	3.367389e-03	2.301013e-03
148           	9.603811e-03	1.953854e-03	1.641024e-03	3.350779e-03	2.286241e-03
149           	9.520504e-03	1.940338e-03	1.629313e-03	3.333789e-03	2.271639e-03
150           	9.438624e-03	1.926635e-03	1.617913e-03	3.315969e-03	2.250076e-03
151           	9.353473e-03	1.913241e-03	1.606452e-03	3.299511e-03	2.235646e-03
152           	9.263619e-03	1.900360e-03	1.595175e-03	3.282583e-03	2.218892e-03
153           	9.178536e-03	1.888442e-03	1.583978e-03	3.266100e-03	2.203308e-03
154           	9.121241e-03	1.877214e-03	1.572740e-03	3.249938e-03	2.186365e-03
155           	9.015462e-03	1.866057e-03	1.561532e-03	3.232762e-03	2.168670e-03
156           	8.940397e-03	1.855024e-03	1.550512e-03	3.216193e-03	2.154327e-03
157           	8.857365e-03	1.844133e-03	1.539636e-03	3.199429e-03	2.142554e-03
158           	8.768248e-03	1.833211e-03	1.528985e-03	3.183030e-03	2.124281e-03
159           	8.692773e-03	1.822214e-03	1.518247e-03	3.168074e-03	2.109040e-03
160           	8.608150e-03	1.811356e-03	1.507442e-03	3.152688e-03	2.096854e-03
161           	8.517370e-03	1.800723e-03	1.496625e-03	3.136054e-03	2.081438e-03
162           	8.444726e-03	1.791033e-03	1.486035e-03	3.119350e-03	2.064400e-03
163           	8.371565e-03	1.782036e-03	1.475435e-03	3.103590e-03	2.051248e-03
164           	8.306041e-03	1.773199e-03	1.465045e-03	3.087480e-03	2.035079e-03
165           	8.245346e-03	1.764300e-03	1.454907e-03	3.071578e-03	2.022063e-03
166           	8.171277e-03	1.755209e-03	1.444960e-03	3.056579e-03	2.007935e-03
167           	8.115559e-03	1.745988e-03	1.435030e-03	3.041056e-03	1.994432e-03
168           	8.041037e-03	1.736864e-03	1.424953e-03	3.026307e-03	1.979781e-03
169           	7.966881e-03	1.727575e-03	1.414861e-03	3.010706e-03	1.968446e-03
170           	7.907639e-03	1.718275e-03	1.404750e-03	2.994862e-03	1.957058e-03
171           	7.849253e-03	1.709466e-03	1.394804e-03	2.980108e-03	1.941167e-03
172           	7.802074e-03	1.701828e-03	1.385038e-03	2.964443e-03	1.928369e-03
173           	7.742355e-03	1.694489e-03	1.375316e-03	2.949710e-03	1.914110e-03
174           	7.681182e-03	1.687058e-03	1.365702e-03	2.934422e-03	1.900279e-03
175           	7.612686e-03	1.679534e-03	1.356027e-03	2.919172e-03	1.889810e-03
176           	7.544328e-03	1.671911e-03	1.346325e-03	2.904568e-03	1.877519e-03
177           	7.475673e-03	1.664061e-03	1.336660e-03	2.890654e-03	1.863609e-03
178           	7.401379e-03	1.656211e-03	1.327015e-03	2.876674e-03	1.854261e-03
179           	7.350526e-03	1.648301e-03	1.317574e-03	2.862735e-03	1.841233e-03
180           	7.310917e-03	1.640410e-03	1.308305e-03	2.847820e-03	1.829597e-03
181           	7.268009e-03	1.633229e-03	1.299010e-03	2.833217e-03	1.820392e-03
182           	7.213077e-03	1.627146e-03	1.289821e-03	2.818531e-03	1.806580e-03
183           	7.154026e-03	1.621059e-03	1.280624e-03	2.803452e-03	1.795766e-03
184           	7.095099e-03	1.614865e-03	1.271431e-03	2.789926e-03	1.787162e-03
185           	7.024777e-03	1.608442e-03	1.262265e-03	2.775797e-03	1.773362e-03
186           	6.953555e-03	1.601706e-03	1.253051e-03	2.762729e-03	1.763925e-03
187           	6.899341e-03	1.594898e-03	1.243982e-03	2.749323e-03	1.753099e-03
188           	6.849841e-03	1.588150e-03	1.235011e-03	2.735668e-03	1.740696e-03
189           	6.809076e-03	1.581476e-03	1.226125e-03	2.721572e-03	1.730859e-03
190           	6.751424e-03	1.574808e-03	1.217263e-03	2.708088e-03	1.722150e-03
191           	6.695368e-03	1.569100e-03	1.208495e-03	2.693811e-03	1.710346e-03
192           	6.639793e-03	1.564557e-03	1.199800e-03	2.679739e-03	1.699700e-03
193           	6.568020e-03	1.559965e-03	1.191100e-03	2.665384e-03	1.691630e-03
194           	6.494368e-03	1.555191e-03	1.182397e-03	2.651384e-03	1.680086e-03
195           	6.433883e-03	1.550093e-03	1.173791e-03	2.638310e-03	1.669481e-03
196           	6.379823e-03	1.544772e-03	1.165345e-03	2.623859e-03	1.662163e-03
197           	6.323239e-03	1.539176e-03	1.157033e-03	2.610627e-03	1.649898e-03
198           	6.269182e-03	1.533461e-03	1.148764e-03	2.597833e-03	1.639898e-03
199           	6.225554e-03	1.527782e-03	1.140575e-03	2.584425e-03	1.632064e-03
200           	6.166819e-03	1.522007e-03	1.132466e-03	2.570826e-03	1.622134e-03
201           	6.109572e-03	1.516917e-03	1.124451e-03	2.556881e-03	1.611344e-03
202           	6.040358e-03	1.513184e-03	1.116446e-03	2.543377e-03	1.604840e-03
203           	5.983927e-03	1.509498e-03	1.108463e-03	2.530036e-03	1.595472e-03
204           	5.918637e-03	1.505538e-03	1.100570e-03	2.517241e-03	1.584311e-03
