# Residuals   
# Time        	p             	Ux            	Uy            	k             	epsilon       
0             	N/A	N/A	N/A	N/A
0.0761111     	1.419536e-02	5.541539e-04	1.304536e-04	1.667880e-04	1.489783e-04
0.0766667     	1.340141e-02	5.222326e-04	1.256768e-04	1.593398e-04	1.422809e-04
0.0772222     	1.268376e-02	4.888656e-04	1.215350e-04	1.521694e-04	1.358283e-04
0.0777778     	1.187896e-02	4.560055e-04	1.174892e-04	1.455235e-04	1.297154e-04
0.0783333     	1.115099e-02	4.262559e-04	1.137589e-04	1.392505e-04	1.251431e-04
0.0788889     	1.053807e-02	3.981165e-04	1.109108e-04	1.332351e-04	1.202606e-04
0.0794444     	9.846172e-03	3.719384e-04	1.081958e-04	1.275648e-04	1.150764e-04
0.08          	9.320293e-03	3.486548e-04	1.057028e-04	1.222189e-04	1.116804e-04
0.0805556     	8.834770e-03	3.269889e-04	1.033216e-04	1.172529e-04	1.074922e-04
0.0811111     	8.384575e-03	3.077718e-04	1.010852e-04	1.126250e-04	1.048949e-04
0.0816667     	8.007697e-03	2.914244e-04	9.868219e-05	1.084375e-04	1.022007e-04
0.0822222     	7.549154e-03	2.727661e-04	9.642241e-05	1.047882e-04	9.910726e-05
0.0827778     	7.226366e-03	2.598279e-04	9.393846e-05	1.013627e-04	9.687042e-05
0.0833333     	6.891345e-03	2.484803e-04	9.133370e-05	9.813373e-05	9.474713e-05
0.0838889     	6.513554e-03	2.338325e-04	8.885570e-05	9.517695e-05	9.290650e-05
0.0844444     	6.255451e-03	2.233351e-04	8.621551e-05	9.252708e-05	9.130518e-05
0.085         	5.983968e-03	2.163621e-04	8.331220e-05	8.999038e-05	8.969719e-05
0.0855556     	5.801801e-03	2.073364e-04	8.060301e-05	8.755802e-05	8.808758e-05
0.0861111     	5.582472e-03	2.005999e-04	7.792521e-05	8.516681e-05	8.664661e-05
0.0866667     	5.422544e-03	1.950447e-04	7.534993e-05	8.276920e-05	8.448103e-05
0.0872222     	5.286743e-03	1.896890e-04	7.278537e-05	8.040277e-05	8.231624e-05
0.0877778     	5.172178e-03	1.848391e-04	7.025755e-05	7.802778e-05	8.071265e-05
0.0883333     	5.073225e-03	1.807128e-04	6.781883e-05	7.568511e-05	7.892779e-05
0.0888889     	4.904580e-03	1.772636e-04	6.536046e-05	7.342095e-05	7.686662e-05
0.0894444     	4.776847e-03	1.738402e-04	6.298738e-05	7.113453e-05	7.478178e-05
0.09          	4.645896e-03	1.670767e-04	6.091656e-05	6.889146e-05	7.354437e-05
0.0905556     	4.475529e-03	1.652259e-04	5.849165e-05	6.665686e-05	7.078487e-05
0.0911111     	4.354569e-03	1.610877e-04	5.635185e-05	6.443783e-05	6.921062e-05
0.0916667     	4.205374e-03	1.540633e-04	5.456171e-05	6.220089e-05	6.655172e-05
0.0922222     	4.051972e-03	1.515244e-04	5.247411e-05	6.000077e-05	6.473829e-05
0.0927778     	3.817652e-03	1.436026e-04	5.090894e-05	5.791783e-05	6.279732e-05
0.0933333     	3.676445e-03	1.380602e-04	4.932740e-05	5.586682e-05	6.214607e-05
0.0938889     	3.480537e-03	1.330500e-04	4.779608e-05	5.386646e-05	5.939809e-05
0.0944444     	3.389092e-03	1.292679e-04	4.633859e-05	5.185325e-05	5.851590e-05
0.095         	3.218486e-03	1.221357e-04	4.521035e-05	4.992928e-05	5.658534e-05
0.0955556     	2.978252e-03	1.169636e-04	4.405676e-05	4.814411e-05	5.459973e-05
0.0961111     	2.841170e-03	1.117183e-04	4.303897e-05	4.639789e-05	5.309562e-05
0.0966667     	2.702379e-03	1.064388e-04	4.212956e-05	4.473192e-05	5.186213e-05
0.0972222     	2.603962e-03	1.004719e-04	4.139982e-05	4.310169e-05	5.087155e-05
0.0977778     	2.385061e-03	9.628846e-05	4.054446e-05	4.155884e-05	4.973385e-05
0.0983333     	2.297816e-03	9.075411e-05	3.992414e-05	4.015070e-05	4.874622e-05
0.0988889     	2.169553e-03	8.614060e-05	3.927587e-05	3.873293e-05	4.684036e-05
0.0994444     	1.979534e-03	8.079469e-05	3.872228e-05	3.745975e-05	4.613644e-05
0.1           	1.887534e-03	7.769072e-05	3.819974e-05	3.630895e-05	4.565569e-05
0.100556      	1.789077e-03	7.394785e-05	3.775289e-05	3.519023e-05	4.467861e-05
0.101111      	1.695937e-03	6.995985e-05	3.733561e-05	3.415229e-05	4.417501e-05
0.101667      	1.641253e-03	6.535225e-05	3.694733e-05	3.312153e-05	4.298915e-05
0.102222      	1.545007e-03	6.178453e-05	3.652546e-05	3.220514e-05	4.145145e-05
0.102778      	1.378208e-03	6.100149e-05	3.601344e-05	3.137452e-05	4.032786e-05
0.103333      	1.305692e-03	5.782270e-05	3.563166e-05	3.063559e-05	4.106668e-05
0.103889      	1.241124e-03	5.478634e-05	3.526528e-05	2.991191e-05	4.043498e-05
0.104444      	1.176274e-03	5.195523e-05	3.487467e-05	2.927508e-05	3.945987e-05
0.105         	1.132853e-03	4.719695e-05	3.445277e-05	2.867296e-05	3.981526e-05
0.105556      	1.069792e-03	4.480251e-05	3.403200e-05	2.812198e-05	3.830999e-05
0.106111      	9.806781e-04	4.354738e-05	3.353840e-05	2.764224e-05	3.883894e-05
0.106667      	9.270838e-04	4.011274e-05	3.308766e-05	2.721102e-05	3.830549e-05
0.107222      	8.873664e-04	3.826837e-05	3.262550e-05	2.681033e-05	3.794261e-05
0.107778      	8.583644e-04	3.656024e-05	3.214699e-05	2.643901e-05	3.727202e-05
0.108333      	8.147916e-04	3.354107e-05	3.166587e-05	2.612258e-05	3.691876e-05
0.108889      	7.937705e-04	3.218500e-05	3.117252e-05	2.586829e-05	3.757412e-05
0.109444      	7.211900e-04	3.330490e-05	3.062247e-05	2.561358e-05	3.659833e-05
0.11          	7.096402e-04	3.161421e-05	3.012488e-05	2.543765e-05	3.735566e-05
0.110556      	6.774300e-04	3.052710e-05	2.961957e-05	2.523187e-05	3.574817e-05
0.111111      	6.721462e-04	2.949665e-05	2.911185e-05	2.512682e-05	3.715761e-05
0.111667      	6.386794e-04	2.856349e-05	2.859915e-05	2.498938e-05	3.601239e-05
0.112222      	6.584544e-04	2.568881e-05	2.812611e-05	2.485844e-05	3.561871e-05
0.112778      	6.448991e-04	2.819600e-05	2.758027e-05	2.474053e-05	3.513860e-05
0.113333      	6.308173e-04	2.694707e-05	2.710465e-05	2.466172e-05	3.564181e-05
0.113889      	6.184467e-04	2.631868e-05	2.662052e-05	2.456210e-05	3.466686e-05
0.114444      	5.848292e-04	2.521690e-05	2.612993e-05	2.437079e-05	3.438693e-05
0.115         	5.700194e-04	2.243422e-05	2.568780e-05	2.425383e-05	3.409420e-05
0.115556      	5.645603e-04	2.223551e-05	2.519390e-05	2.408368e-05	3.403585e-05
0.116111      	5.827975e-04	2.066620e-05	2.473790e-05	2.390783e-05	3.350503e-05
0.116667      	5.800234e-04	2.201191e-05	2.422983e-05	2.376149e-05	3.361994e-05
0.117222      	5.641898e-04	2.140640e-05	2.379327e-05	2.358612e-05	3.340535e-05
0.117778      	5.638210e-04	2.114874e-05	2.336295e-05	2.340599e-05	3.309560e-05
0.118333      	5.475350e-04	2.088998e-05	2.293914e-05	2.320951e-05	3.236763e-05
0.118889      	5.488570e-04	2.065475e-05	2.252282e-05	2.306066e-05	3.301356e-05
0.119444      	5.296339e-04	2.039967e-05	2.211208e-05	2.283472e-05	3.172304e-05
0.12          	5.324178e-04	2.016686e-05	2.170889e-05	2.267415e-05	3.225594e-05
0.120556      	5.145929e-04	1.990841e-05	2.131185e-05	2.247073e-05	3.156163e-05
0.121111      	5.165384e-04	1.966683e-05	2.092670e-05	2.227278e-05	3.145448e-05
0.121667      	4.649788e-04	2.089896e-05	2.046346e-05	2.204975e-05	3.042344e-05
0.122222      	4.937267e-04	1.946477e-05	2.014213e-05	2.188104e-05	3.103334e-05
0.122778      	4.782229e-04	1.927761e-05	1.980201e-05	2.164018e-05	2.956884e-05
0.123333      	4.807133e-04	1.904256e-05	1.947279e-05	2.146653e-05	3.031522e-05
0.123889      	4.643679e-04	1.875248e-05	1.914628e-05	2.124635e-05	2.955147e-05
0.124444      	4.580772e-04	1.847813e-05	1.882993e-05	2.106538e-05	2.881387e-05
0.125         	4.538091e-04	1.817187e-05	1.851950e-05	2.085224e-05	2.910809e-05
0.125556      	3.814027e-04	1.881979e-05	1.812980e-05	2.062427e-05	2.897839e-05
0.126111      	3.606987e-04	1.839002e-05	1.787598e-05	2.042829e-05	2.768711e-05
0.126667      	3.607221e-04	1.807450e-05	1.761566e-05	2.022410e-05	2.759088e-05
0.127222      	3.570890e-04	1.779188e-05	1.735838e-05	2.003310e-05	2.789056e-05
0.127778      	3.743933e-04	1.709985e-05	1.711754e-05	1.984206e-05	2.721160e-05
0.128333      	3.417008e-04	1.736423e-05	1.686260e-05	1.963749e-05	2.690989e-05
0.128889      	3.713347e-04	1.602805e-05	1.665822e-05	1.944840e-05	2.643713e-05
0.129444      	3.348742e-04	1.680024e-05	1.640184e-05	1.926291e-05	2.621733e-05
0.13          	3.604985e-04	1.552278e-05	1.620776e-05	1.909812e-05	2.603199e-05
0.130556      	3.002059e-04	1.618437e-05	1.595595e-05	1.888357e-05	2.608698e-05
0.131111      	2.851033e-04	1.590669e-05	1.576845e-05	1.871329e-05	2.490600e-05
0.131667      	2.795475e-04	1.563971e-05	1.558134e-05	1.851016e-05	2.526567e-05
0.132222      	2.780269e-04	1.540091e-05	1.539768e-05	1.834440e-05	2.552865e-05
0.132778      	2.712695e-04	1.514932e-05	1.521669e-05	1.814131e-05	2.401177e-05
0.133333      	2.676171e-04	1.490766e-05	1.504050e-05	1.799529e-05	2.485157e-05
0.133889      	3.029983e-04	1.471174e-05	1.486773e-05	1.782401e-05	2.549127e-05
0.134444      	2.607115e-04	1.445128e-05	1.469761e-05	1.764651e-05	2.390884e-05
0.135         	2.694774e-04	1.378782e-05	1.453161e-05	1.744691e-05	2.318533e-05
0.135556      	2.431240e-04	1.475151e-05	1.436689e-05	1.728359e-05	2.136278e-05
