# Residuals   
# Time        	p             	Ux            	Uy            	k             	epsilon       	h             
0             	N/A	N/A	N/A	N/A	N/A
0.00213218    	4.240382e-03	1.859657e-03	7.494359e-04	7.554514e-04	5.474293e-04	4.832547e-04
0.00215422    	4.279732e-03	1.861177e-03	7.446948e-04	7.552806e-04	5.470904e-04	4.827414e-04
0.00217626    	4.305244e-03	1.863026e-03	7.392882e-04	7.550998e-04	5.467510e-04	4.821843e-04
0.00219829    	4.336495e-03	1.865075e-03	7.332316e-04	7.549340e-04	5.464252e-04	4.815868e-04
0.00222033    	4.348542e-03	1.867167e-03	7.265317e-04	7.547686e-04	5.461017e-04	4.809824e-04
0.00224237    	4.368979e-03	1.869153e-03	7.192515e-04	7.545773e-04	5.457829e-04	4.803857e-04
0.00226441    	4.407337e-03	1.870790e-03	7.115090e-04	7.543688e-04	5.454719e-04	4.798086e-04
0.00228645    	4.438948e-03	1.871795e-03	7.033170e-04	7.541668e-04	5.451460e-04	4.792704e-04
0.00230849    	4.476435e-03	1.872066e-03	6.946720e-04	7.539788e-04	5.447865e-04	4.787816e-04
0.00233053    	4.490912e-03	1.871500e-03	6.857040e-04	7.537918e-04	5.444052e-04	4.783264e-04
0.00235257    	4.510089e-03	1.870183e-03	6.766251e-04	7.536164e-04	5.440534e-04	4.778856e-04
0.0023746     	4.522540e-03	1.868345e-03	6.677746e-04	7.534487e-04	5.437162e-04	4.774339e-04
0.00239664    	4.526759e-03	1.866014e-03	6.600668e-04	7.532724e-04	5.433545e-04	4.769805e-04
0.00241868    	4.516909e-03	1.863862e-03	6.582181e-04	7.531015e-04	5.429979e-04	4.764974e-04
0.00244072    	4.486566e-03	1.862656e-03	6.637311e-04	7.529748e-04	5.426491e-04	4.759717e-04
0.00246276    	4.452565e-03	1.862922e-03	6.738138e-04	7.528676e-04	5.423182e-04	4.754049e-04
0.0024848     	4.398369e-03	1.864145e-03	6.845482e-04	7.527743e-04	5.419925e-04	4.748095e-04
0.00250684    	4.347021e-03	1.865979e-03	6.950481e-04	7.526815e-04	5.416646e-04	4.742008e-04
0.00252887    	4.308418e-03	1.867939e-03	7.052666e-04	7.525920e-04	5.413347e-04	4.736289e-04
0.00255098    	4.283572e-03	1.875273e-03	7.171935e-04	7.547248e-04	5.426008e-04	4.744946e-04
0.00257308    	4.234921e-03	1.876483e-03	7.266269e-04	7.546217e-04	5.422717e-04	4.740415e-04
0.00259519    	4.203358e-03	1.877102e-03	7.354175e-04	7.545063e-04	5.419460e-04	4.735406e-04
0.00261729    	4.176964e-03	1.876639e-03	7.436925e-04	7.543916e-04	5.416205e-04	4.730295e-04
0.00263939    	4.149524e-03	1.875498e-03	7.513961e-04	7.542946e-04	5.413077e-04	4.725296e-04
0.0026615     	4.124207e-03	1.873550e-03	7.584824e-04	7.541951e-04	5.410154e-04	4.720196e-04
0.0026836     	4.103454e-03	1.870879e-03	7.649070e-04	7.540982e-04	5.407124e-04	4.714973e-04
0.00270571    	4.080001e-03	1.867604e-03	7.706741e-04	7.539996e-04	5.404187e-04	4.709621e-04
0.00272781    	4.047147e-03	1.863763e-03	7.757573e-04	7.539077e-04	5.401254e-04	4.704303e-04
0.00274991    	4.027084e-03	1.859429e-03	7.801320e-04	7.538218e-04	5.398236e-04	4.699334e-04
0.00277202    	4.024360e-03	1.854869e-03	7.838095e-04	7.537358e-04	5.395093e-04	4.695217e-04
0.00279412    	4.035069e-03	1.850442e-03	7.868351e-04	7.536343e-04	5.391975e-04	4.691678e-04
0.00281623    	4.056075e-03	1.847149e-03	7.892173e-04	7.535409e-04	5.389423e-04	4.688758e-04
0.00283833    	4.092018e-03	1.845754e-03	7.909635e-04	7.534547e-04	5.387452e-04	4.686394e-04
0.00286043    	4.129012e-03	1.845626e-03	7.921027e-04	7.533519e-04	5.385558e-04	4.683997e-04
0.00288254    	4.169913e-03	1.847134e-03	7.926470e-04	7.532602e-04	5.383575e-04	4.681872e-04
0.00290464    	4.182137e-03	1.850601e-03	7.926390e-04	7.531586e-04	5.381227e-04	4.679677e-04
0.00292675    	4.198867e-03	1.854914e-03	7.920835e-04	7.530420e-04	5.378835e-04	4.677312e-04
0.00294885    	4.194336e-03	1.859234e-03	7.910400e-04	7.529367e-04	5.376760e-04	4.674814e-04
0.00297095    	4.197590e-03	1.863185e-03	7.895494e-04	7.528529e-04	5.374850e-04	4.672332e-04
0.00299306    	4.198180e-03	1.866597e-03	7.876450e-04	7.527692e-04	5.372968e-04	4.669747e-04
0.00301516    	4.245811e-03	1.869354e-03	7.853747e-04	7.526779e-04	5.371048e-04	4.667197e-04
0.00303727    	4.283989e-03	1.871371e-03	7.829070e-04	7.525767e-04	5.369138e-04	4.664470e-04
0.00305937    	4.307759e-03	1.872606e-03	7.803272e-04	7.524954e-04	5.367351e-04	4.661752e-04
0.00308147    	4.341373e-03	1.873020e-03	7.775577e-04	7.524023e-04	5.365698e-04	4.658742e-04
0.00310365    	4.391988e-03	1.878589e-03	7.770013e-04	7.547010e-04	5.381174e-04	4.670265e-04
0.00312582    	4.425980e-03	1.877340e-03	7.736957e-04	7.545787e-04	5.379519e-04	4.666565e-04
0.003148      	4.485985e-03	1.875313e-03	7.701019e-04	7.544555e-04	5.378089e-04	4.662682e-04
0.00317017    	4.542666e-03	1.872575e-03	7.662489e-04	7.543287e-04	5.377000e-04	4.658624e-04
0.00319235    	4.582441e-03	1.869187e-03	7.621833e-04	7.542033e-04	5.376136e-04	4.654493e-04
0.00321452    	4.633037e-03	1.865587e-03	7.579223e-04	7.540655e-04	5.375466e-04	4.650146e-04
0.0032367     	4.679623e-03	1.862572e-03	7.535621e-04	7.539011e-04	5.374936e-04	4.645694e-04
0.00325887    	4.729346e-03	1.860814e-03	7.491555e-04	7.537378e-04	5.374439e-04	4.641180e-04
0.00328112    	4.770413e-03	1.866262e-03	7.475005e-04	7.560567e-04	5.391573e-04	4.652054e-04
0.00330337    	4.771729e-03	1.865777e-03	7.441234e-04	7.558917e-04	5.391059e-04	4.647553e-04
0.00332561    	4.792436e-03	1.865737e-03	7.412332e-04	7.557209e-04	5.390376e-04	4.643296e-04
0.00334786    	4.801038e-03	1.866578e-03	7.386789e-04	7.555477e-04	5.389912e-04	4.638350e-04
0.00337011    	4.742350e-03	1.867065e-03	7.365013e-04	7.554013e-04	5.389639e-04	4.632904e-04
0.00339236    	4.709093e-03	1.868494e-03	7.344955e-04	7.552704e-04	5.389638e-04	4.627152e-04
0.00341461    	4.663652e-03	1.869864e-03	7.325714e-04	7.551432e-04	5.389997e-04	4.621132e-04
0.00343685    	4.620123e-03	1.870873e-03	7.306981e-04	7.550071e-04	5.390439e-04	4.614900e-04
0.00345918    	4.588812e-03	1.877691e-03	7.312937e-04	7.574567e-04	5.409311e-04	4.624147e-04
0.0034815     	4.530976e-03	1.877528e-03	7.294281e-04	7.573488e-04	5.409866e-04	4.617439e-04
0.00350383    	4.462369e-03	1.876750e-03	7.275195e-04	7.572462e-04	5.410241e-04	4.610567e-04
0.00352615    	4.398620e-03	1.875367e-03	7.254724e-04	7.571551e-04	5.410578e-04	4.603649e-04
0.00354847    	4.341851e-03	1.873364e-03	7.232184e-04	7.570625e-04	5.410799e-04	4.596819e-04
0.0035708     	4.302939e-03	1.870745e-03	7.207280e-04	7.569401e-04	5.410442e-04	4.590237e-04
0.00359312    	4.288676e-03	1.867521e-03	7.180752e-04	7.568059e-04	5.409619e-04	4.583799e-04
0.00361544    	4.298232e-03	1.863748e-03	7.152928e-04	7.566542e-04	5.408379e-04	4.577584e-04
0.00363777    	4.329019e-03	1.859443e-03	7.125293e-04	7.564742e-04	5.406891e-04	4.571750e-04
0.00366009    	4.369914e-03	1.854693e-03	7.098430e-04	7.562843e-04	5.405156e-04	4.566797e-04
0.00368241    	4.416889e-03	1.849593e-03	7.070252e-04	7.560686e-04	5.403321e-04	4.563030e-04
0.00370474    	4.457027e-03	1.844399e-03	7.040713e-04	7.558522e-04	5.401612e-04	4.559801e-04
0.00372706    	4.489654e-03	1.839066e-03	7.010352e-04	7.556387e-04	5.399917e-04	4.556874e-04
0.00374939    	4.519115e-03	1.835182e-03	6.979118e-04	7.554385e-04	5.398080e-04	4.554007e-04
0.00377171    	4.537602e-03	1.833762e-03	6.947444e-04	7.552545e-04	5.396325e-04	4.551076e-04
0.00379403    	4.544807e-03	1.832621e-03	6.916350e-04	7.550731e-04	5.394667e-04	4.547901e-04
0.00381636    	4.545447e-03	1.832640e-03	6.886575e-04	7.548663e-04	5.393017e-04	4.544537e-04
0.00383868    	4.543227e-03	1.834432e-03	6.858701e-04	7.546280e-04	5.391347e-04	4.540899e-04
0.003861      	4.523702e-03	1.836640e-03	6.833569e-04	7.543900e-04	5.389690e-04	4.537128e-04
0.00388333    	4.506557e-03	1.838760e-03	6.817431e-04	7.541551e-04	5.387899e-04	4.533166e-04
0.00390565    	4.466043e-03	1.840607e-03	6.809666e-04	7.539131e-04	5.385861e-04	4.529116e-04
0.00392797    	4.437164e-03	1.842034e-03	6.807913e-04	7.536807e-04	5.383892e-04	4.525010e-04
0.0039503     	4.383932e-03	1.842996e-03	6.810996e-04	7.534486e-04	5.381828e-04	4.520729e-04
0.00397262    	4.348214e-03	1.843446e-03	6.817869e-04	7.531946e-04	5.379824e-04	4.516618e-04
0.00399495    	4.308885e-03	1.843325e-03	6.825841e-04	7.529228e-04	5.377969e-04	4.512689e-04
0.00401719    	4.259559e-03	1.835661e-03	6.808461e-04	7.498580e-04	5.356917e-04	4.492126e-04
0.00403943    	4.219796e-03	1.834318e-03	6.815402e-04	7.495601e-04	5.355986e-04	4.488471e-04
0.00406167    	4.192360e-03	1.832459e-03	6.821401e-04	7.492701e-04	5.354916e-04	4.484652e-04
0.00408391    	4.149069e-03	1.830115e-03	6.826770e-04	7.489930e-04	5.353830e-04	4.480776e-04
0.00410615    	4.091736e-03	1.827394e-03	6.831102e-04	7.487272e-04	5.352851e-04	4.476723e-04
0.00412839    	4.037270e-03	1.824304e-03	6.834632e-04	7.484677e-04	5.351816e-04	4.472628e-04
0.00415063    	3.983407e-03	1.820920e-03	6.838450e-04	7.481795e-04	5.350655e-04	4.468624e-04
0.00417287    	3.918008e-03	1.817300e-03	6.844989e-04	7.478700e-04	5.349551e-04	4.464641e-04
0.00419511    	3.850925e-03	1.813510e-03	6.851711e-04	7.475598e-04	5.348480e-04	4.460487e-04
0.00421735    	3.767784e-03	1.809649e-03	6.857080e-04	7.472550e-04	5.347111e-04	4.456470e-04
0.0042396     	3.708351e-03	1.805989e-03	6.860355e-04	7.469524e-04	5.346033e-04	4.452830e-04
0.00426184    	3.646948e-03	1.802606e-03	6.861886e-04	7.466460e-04	5.344889e-04	4.449293e-04
0.00428408    	3.576803e-03	1.800055e-03	6.861320e-04	7.463368e-04	5.343797e-04	4.445850e-04
0.00430632    	3.497967e-03	1.799851e-03	6.858790e-04	7.460278e-04	5.342678e-04	4.442672e-04
0.00432856    	3.417375e-03	1.800311e-03	6.854771e-04	7.457035e-04	5.341584e-04	4.439707e-04
0.0043508     	3.328220e-03	1.800927e-03	6.849684e-04	7.453782e-04	5.340503e-04	4.436742e-04
0.00437304    	3.242259e-03	1.801674e-03	6.844103e-04	7.450556e-04	5.339247e-04	4.433601e-04
0.00439528    	3.141440e-03	1.802570e-03	6.837712e-04	7.447333e-04	5.337669e-04	4.430485e-04
0.00441752    	3.059127e-03	1.803597e-03	6.830265e-04	7.444017e-04	5.336308e-04	4.427340e-04
0.00443968    	2.940556e-03	1.797558e-03	6.795041e-04	7.411319e-04	5.313689e-04	4.406414e-04
0.00446183    	2.838378e-03	1.798760e-03	6.786902e-04	7.408262e-04	5.312186e-04	4.403134e-04
0.00448398    	2.740779e-03	1.799856e-03	6.778994e-04	7.405160e-04	5.310716e-04	4.399822e-04
0.00450613    	2.649625e-03	1.800679e-03	6.771828e-04	7.402161e-04	5.309146e-04	4.396480e-04
0.00452829    	2.541609e-03	1.801136e-03	6.766079e-04	7.399360e-04	5.307622e-04	4.393670e-04
0.00455044    	2.441486e-03	1.801319e-03	6.761872e-04	7.396641e-04	5.306058e-04	4.390980e-04
0.00457259    	2.345270e-03	1.801163e-03	6.759174e-04	7.393959e-04	5.304651e-04	4.388467e-04
0.00459474    	2.243165e-03	1.800551e-03	6.757522e-04	7.391301e-04	5.303373e-04	4.385992e-04
0.0046169     	2.142461e-03	1.799478e-03	6.757069e-04	7.388832e-04	5.302229e-04	4.383643e-04
0.00463905    	2.045554e-03	1.798003e-03	6.758633e-04	7.386483e-04	5.300937e-04	4.381208e-04
0.0046612     	1.949855e-03	1.796128e-03	6.763095e-04	7.384110e-04	5.299500e-04	4.379379e-04
0.00468336    	1.870551e-03	1.793928e-03	6.771617e-04	7.381809e-04	5.298210e-04	4.377386e-04
0.00470551    	1.778360e-03	1.791320e-03	6.783477e-04	7.379551e-04	5.297062e-04	4.375298e-04
0.00472766    	1.696476e-03	1.788575e-03	6.797443e-04	7.377271e-04	5.295759e-04	4.373176e-04
0.00474981    	1.608112e-03	1.785813e-03	6.812835e-04	7.374865e-04	5.294344e-04	4.371050e-04
0.00477197    	1.537005e-03	1.782940e-03	6.828867e-04	7.372629e-04	5.293044e-04	4.369159e-04
0.00479412    	1.454690e-03	1.780142e-03	6.844939e-04	7.370712e-04	5.291737e-04	4.367006e-04
0.00481627    	1.375800e-03	1.777456e-03	6.860392e-04	7.368789e-04	5.290415e-04	4.364562e-04
0.00483842    	1.307224e-03	1.775076e-03	6.875222e-04	7.366933e-04	5.289086e-04	4.362066e-04
0.00486058    	1.240202e-03	1.773041e-03	6.889632e-04	7.365163e-04	5.287832e-04	4.359558e-04
0.00488273    	1.173820e-03	1.771530e-03	6.903370e-04	7.363259e-04	5.286570e-04	4.357023e-04
0.00490488    	1.109039e-03	1.770912e-03	6.916133e-04	7.361250e-04	5.285427e-04	4.354234e-04
0.00492703    	1.043751e-03	1.771479e-03	6.927931e-04	7.359293e-04	5.284365e-04	4.351450e-04
0.00494919    	9.848667e-04	1.772380e-03	6.938665e-04	7.357205e-04	5.283432e-04	4.348528e-04
0.00497134    	9.308953e-04	1.773483e-03	6.948090e-04	7.355362e-04	5.282241e-04	4.345424e-04
0.00499349    	8.696926e-04	1.774625e-03	6.956079e-04	7.353686e-04	5.281005e-04	4.342285e-04
0.00501565    	8.225455e-04	1.775699e-03	6.962432e-04	7.352108e-04	5.279844e-04	4.339177e-04
0.0050378     	7.845579e-04	1.776783e-03	6.967196e-04	7.350383e-04	5.278528e-04	4.335905e-04
0.00505995    	7.406869e-04	1.777798e-03	6.970522e-04	7.348611e-04	5.277110e-04	4.332808e-04
0.0050821     	7.006675e-04	1.778714e-03	6.972656e-04	7.346793e-04	5.275833e-04	4.329621e-04
0.00510426    	6.604176e-04	1.779515e-03	6.973919e-04	7.345010e-04	5.274637e-04	4.326437e-04
0.00512641    	6.240771e-04	1.780092e-03	6.974052e-04	7.343282e-04	5.273435e-04	4.323209e-04
0.00514856    	6.068688e-04	1.780522e-03	6.973225e-04	7.341468e-04	5.272029e-04	4.320431e-04
0.00517071    	5.988008e-04	1.780727e-03	6.971274e-04	7.339670e-04	5.270622e-04	4.318009e-04
0.00519287    	6.040890e-04	1.780724e-03	6.968528e-04	7.338003e-04	5.269358e-04	4.316002e-04
0.00521502    	6.018796e-04	1.780485e-03	6.965217e-04	7.336222e-04	5.268260e-04	4.314020e-04
0.00523717    	6.116977e-04	1.780170e-03	6.961068e-04	7.334521e-04	5.267393e-04	4.312231e-04
0.00525933    	6.226150e-04	1.779519e-03	6.956548e-04	7.332593e-04	5.266400e-04	4.310685e-04
0.00528148    	6.456051e-04	1.778608e-03	6.951620e-04	7.330635e-04	5.265149e-04	4.309362e-04
0.00530363    	6.535807e-04	1.777454e-03	6.945911e-04	7.328847e-04	5.263971e-04	4.307987e-04
0.00532568    	6.719816e-04	1.767958e-03	6.907442e-04	7.292668e-04	5.238310e-04	4.286551e-04
0.00534773    	6.792920e-04	1.766626e-03	6.901846e-04	7.290776e-04	5.237271e-04	4.285382e-04
0.00536978    	6.929719e-04	1.765220e-03	6.896432e-04	7.288702e-04	5.236174e-04	4.284347e-04
0.00539183    	7.075390e-04	1.763550e-03	6.891267e-04	7.286575e-04	5.234991e-04	4.283147e-04
0.00541387    	7.236894e-04	1.761991e-03	6.886244e-04	7.284394e-04	5.233931e-04	4.281913e-04
0.00543592    	7.305201e-04	1.760502e-03	6.881436e-04	7.282326e-04	5.232948e-04	4.280834e-04
0.00545797    	7.391442e-04	1.759936e-03	6.876958e-04	7.280247e-04	5.232063e-04	4.279977e-04
0.00548002    	7.367019e-04	1.759990e-03	6.872540e-04	7.278292e-04	5.231263e-04	4.278796e-04
0.00550207    	7.336433e-04	1.760798e-03	6.868136e-04	7.276346e-04	5.230353e-04	4.277608e-04
0.00552412    	7.286852e-04	1.761683e-03	6.863825e-04	7.274233e-04	5.229226e-04	4.276218e-04
