# Residuals   
# Time        	p             	Ux            	Uy            	k             	epsilon       
0.05299       	2.140338e-04	5.568662e-04	1.697313e-04	1.395902e-04	2.315785e-04
0.053         	2.134039e-04	5.579144e-04	1.694694e-04	1.397081e-04	2.307094e-04
0.05301       	2.146148e-04	5.585628e-04	1.699274e-04	1.398880e-04	2.304667e-04
0.05302       	2.160369e-04	5.592929e-04	1.699303e-04	1.398472e-04	2.301255e-04
0.05303       	2.165791e-04	5.613742e-04	1.700217e-04	1.398428e-04	2.296099e-04
0.05304       	2.148382e-04	5.616948e-04	1.705446e-04	1.400008e-04	2.288480e-04
0.05305       	2.138644e-04	5.621677e-04	1.717530e-04	1.400844e-04	2.285646e-04
0.05306       	2.117961e-04	5.616477e-04	1.711456e-04	1.403052e-04	2.281472e-04
0.05307       	2.112704e-04	5.614167e-04	1.717480e-04	1.404991e-04	2.281649e-04
0.05308       	2.100939e-04	5.616147e-04	1.717272e-04	1.407503e-04	2.279082e-04
0.05309       	2.115070e-04	5.615765e-04	1.722896e-04	1.407025e-04	2.281544e-04
0.0531        	2.125200e-04	5.662835e-04	1.771287e-04	1.407750e-04	2.277647e-04
0.05311       	2.127857e-04	5.656685e-04	1.774804e-04	1.409553e-04	2.278767e-04
0.05312       	2.107315e-04	5.653287e-04	1.772164e-04	1.410210e-04	2.275390e-04
0.05313       	2.098435e-04	5.647016e-04	1.775900e-04	1.416398e-04	2.276770e-04
0.05314       	2.102939e-04	5.643828e-04	1.772194e-04	1.413689e-04	2.275579e-04
0.05315       	2.106937e-04	5.638929e-04	1.777256e-04	1.416176e-04	2.281666e-04
0.05316       	2.104603e-04	5.637575e-04	1.776004e-04	1.417685e-04	2.282432e-04
0.05317       	2.115279e-04	5.634822e-04	1.781127e-04	1.420728e-04	2.290093e-04
0.05318       	2.111474e-04	5.601666e-04	1.745261e-04	1.422021e-04	2.288404e-04
0.05319       	2.137504e-04	5.699870e-04	1.831574e-04	1.424849e-04	2.293845e-04
0.0532        	2.121026e-04	5.607207e-04	1.752713e-04	1.426634e-04	2.294380e-04
0.05321       	2.125572e-04	5.621800e-04	1.759014e-04	1.435194e-04	2.301219e-04
0.05322       	2.148895e-04	5.680190e-04	1.790743e-04	1.431905e-04	2.303571e-04
0.05323       	2.172901e-04	5.690504e-04	1.801894e-04	1.434983e-04	2.315052e-04
0.05324       	2.179575e-04	5.675819e-04	1.765316e-04	1.437577e-04	2.320297e-04
0.05325       	2.166275e-04	5.693017e-04	1.768612e-04	1.440666e-04	2.333027e-04
0.05326       	2.167108e-04	5.741783e-04	1.794980e-04	1.443211e-04	2.336118e-04
0.05327       	2.168856e-04	5.744811e-04	1.809265e-04	1.446340e-04	2.344611e-04
0.05328       	2.168870e-04	5.723703e-04	1.778113e-04	1.448438e-04	2.343566e-04
0.05329       	2.158615e-04	5.717010e-04	1.782513e-04	1.452647e-04	2.359422e-04
0.0533        	2.164481e-04	5.716664e-04	1.780991e-04	1.439727e-04	2.360724e-04
0.05331       	2.171631e-04	5.738536e-04	1.811660e-04	1.461226e-04	2.384920e-04
0.05332       	2.180619e-04	5.734665e-04	1.793840e-04	1.464391e-04	2.389967e-04
0.05333       	2.166450e-04	5.722321e-04	1.797235e-04	1.453871e-04	2.399999e-04
0.05334       	2.167461e-04	5.771862e-04	1.828372e-04	1.473042e-04	2.414137e-04
0.05335       	2.166805e-04	5.761156e-04	1.837151e-04	1.478138e-04	2.430596e-04
0.05336       	2.161022e-04	5.759358e-04	1.834229e-04	1.482915e-04	2.442530e-04
0.05337       	2.175743e-04	5.694924e-04	1.805826e-04	1.453327e-04	2.445937e-04
0.05338       	2.170199e-04	5.706740e-04	1.806836e-04	1.457914e-04	2.458785e-04
0.05339       	2.203458e-04	5.719542e-04	1.818670e-04	1.480881e-04	2.487106e-04
0.0534        	2.188994e-04	5.740412e-04	1.807572e-04	1.503358e-04	2.503595e-04
0.05341       	2.212396e-04	5.756407e-04	1.821495e-04	1.507966e-04	2.519693e-04
0.05342       	2.221534e-04	5.804383e-04	1.825314e-04	1.492496e-04	2.516332e-04
0.05343       	2.200292e-04	5.790972e-04	1.827890e-04	1.514695e-04	2.539017e-04
0.05344       	2.196759e-04	5.786053e-04	1.823336e-04	1.481874e-04	2.527055e-04
0.05345       	2.212387e-04	5.783074e-04	1.835096e-04	1.503769e-04	2.548774e-04
0.05346       	2.209181e-04	5.785783e-04	1.827731e-04	1.527019e-04	2.563003e-04
0.05347       	2.213718e-04	5.772719e-04	1.835421e-04	1.516528e-04	2.568972e-04
0.05348       	2.217319e-04	5.830632e-04	1.851508e-04	1.517264e-04	2.569288e-04
0.05349       	2.208306e-04	5.790364e-04	1.824688e-04	1.539788e-04	2.586011e-04
0.0535        	2.208122e-04	5.808145e-04	1.842242e-04	1.525353e-04	2.578803e-04
0.05351       	2.205185e-04	5.804324e-04	1.852719e-04	1.531947e-04	2.588627e-04
0.05352       	2.209856e-04	5.803543e-04	1.845726e-04	1.540655e-04	2.593968e-04
0.05353       	2.214920e-04	5.804316e-04	1.856496e-04	1.561397e-04	2.605479e-04
0.05354       	2.214641e-04	5.832510e-04	1.831479e-04	1.565916e-04	2.607516e-04
0.05355       	2.186058e-04	5.815307e-04	1.842918e-04	1.571761e-04	2.616216e-04
0.05356       	2.181149e-04	5.815042e-04	1.843816e-04	1.576739e-04	2.622266e-04
0.05357       	2.169279e-04	5.803971e-04	1.854070e-04	1.582515e-04	2.629734e-04
0.05358       	2.181403e-04	5.812164e-04	1.854260e-04	1.587907e-04	2.636314e-04
0.05359       	2.179194e-04	5.755201e-04	1.863063e-04	1.554934e-04	2.624034e-04
0.0536        	2.162460e-04	5.772104e-04	1.860648e-04	1.560430e-04	2.630721e-04
0.05361       	2.159537e-04	5.774831e-04	1.867030e-04	1.566751e-04	2.637309e-04
0.05362       	2.170963e-04	5.799926e-04	1.867356e-04	1.572526e-04	2.643321e-04
0.05363       	2.169338e-04	5.808126e-04	1.875808e-04	1.578929e-04	2.648865e-04
0.05364       	2.191296e-04	5.830751e-04	1.876320e-04	1.584895e-04	2.654504e-04
0.05365       	2.178270e-04	5.818129e-04	1.840957e-04	1.628291e-04	2.675725e-04
0.05366       	2.181397e-04	5.852134e-04	1.877968e-04	1.595417e-04	2.662326e-04
0.05367       	2.158154e-04	5.852033e-04	1.846852e-04	1.639014e-04	2.684052e-04
0.05368       	2.165382e-04	5.863084e-04	1.852146e-04	1.644251e-04	2.687679e-04
0.05369       	2.164333e-04	5.864605e-04	1.863212e-04	1.650018e-04	2.691793e-04
0.0537        	2.180838e-04	5.876966e-04	1.867539e-04	1.654944e-04	2.695849e-04
0.05371       	2.161855e-04	5.886954e-04	1.877434e-04	1.660696e-04	2.700158e-04
0.05372       	2.172543e-04	5.900078e-04	1.881319e-04	1.665906e-04	2.704084e-04
0.05373       	2.147120e-04	5.846025e-04	1.896066e-04	1.631954e-04	2.687144e-04
0.05374       	2.151366e-04	5.865128e-04	1.896788e-04	1.637341e-04	2.690085e-04
0.05375       	2.126655e-04	5.883070e-04	1.902407e-04	1.643096e-04	2.690585e-04
0.05376       	2.150939e-04	5.905789e-04	1.903624e-04	1.646176e-04	2.688879e-04
0.05377       	2.138627e-04	5.922944e-04	1.909258e-04	1.652684e-04	2.690765e-04
0.05378       	2.158657e-04	5.941589e-04	1.912133e-04	1.657745e-04	2.692872e-04
0.05379       	2.156896e-04	5.951819e-04	1.918978e-04	1.664998e-04	2.696561e-04
0.0538        	2.179686e-04	5.961091e-04	1.921952e-04	1.670127e-04	2.700568e-04
0.05381       	2.174075e-04	5.931038e-04	1.874622e-04	1.712916e-04	2.723771e-04
0.05382       	2.182213e-04	5.935751e-04	1.884069e-04	1.718458e-04	2.731032e-04
0.05383       	2.191793e-04	5.938361e-04	1.895247e-04	1.725706e-04	2.739613e-04
0.05384       	2.200999e-04	5.928572e-04	1.932173e-04	1.694067e-04	2.725237e-04
0.05385       	2.172743e-04	5.961023e-04	1.902557e-04	1.733987e-04	2.739201e-04
0.05386       	2.189116e-04	5.940131e-04	1.940101e-04	1.700036e-04	2.714893e-04
0.05387       	2.172645e-04	5.955949e-04	1.943569e-04	1.704593e-04	2.713556e-04
0.05388       	2.198781e-04	5.974691e-04	1.947047e-04	1.707659e-04	2.710682e-04
0.05389       	2.201136e-04	5.995596e-04	1.951633e-04	1.712201e-04	2.708183e-04
0.0539        	2.218976e-04	6.011391e-04	1.955284e-04	1.715307e-04	2.704204e-04
0.05391       	2.226312e-04	6.026529e-04	1.959499e-04	1.719875e-04	2.701193e-04
0.05392       	2.223832e-04	6.039126e-04	1.962812e-04	1.722778e-04	2.696471e-04
0.05393       	2.251094e-04	6.055018e-04	1.960223e-04	1.759589e-04	2.709666e-04
0.05394       	2.260314e-04	6.060052e-04	1.967533e-04	1.727240e-04	2.683561e-04
0.05395       	2.259458e-04	6.096053e-04	1.972689e-04	1.762872e-04	2.697652e-04
0.05396       	2.241237e-04	6.060806e-04	1.977452e-04	1.731450e-04	2.672740e-04
0.05397       	2.244112e-04	6.073371e-04	1.985782e-04	1.735492e-04	2.673295e-04
0.05398       	2.245342e-04	6.086879e-04	1.935003e-04	1.771515e-04	2.690122e-04
0.05399       	2.227747e-04	6.113534e-04	1.993457e-04	1.741365e-04	2.668618e-04
0.054         	2.234854e-04	6.127579e-04	1.995020e-04	1.745113e-04	2.668778e-04
0.05401       	2.227488e-04	6.124788e-04	1.994310e-04	1.749086e-04	2.668832e-04
0.05402       	2.235106e-04	6.139516e-04	2.007104e-04	1.754537e-04	2.671399e-04
0.05403       	2.224692e-04	6.145969e-04	2.006659e-04	1.760504e-04	2.675019e-04
0.05404       	2.236662e-04	6.180246e-04	1.985093e-04	1.797813e-04	2.696527e-04
0.05405       	2.224947e-04	6.174401e-04	2.014648e-04	1.771154e-04	2.678795e-04
0.05406       	2.218177e-04	6.219832e-04	1.987431e-04	1.808079e-04	2.701477e-04
0.05407       	2.204390e-04	6.208861e-04	2.023927e-04	1.765825e-04	2.671451e-04
0.05408       	2.195337e-04	6.274235e-04	2.013387e-04	1.817996e-04	2.704959e-04
0.05409       	2.179393e-04	6.243921e-04	2.035749e-04	1.779848e-04	2.682032e-04
0.0541        	2.181911e-04	6.273242e-04	1.998329e-04	1.827297e-04	2.713093e-04
0.05411       	2.173382e-04	6.261227e-04	2.043780e-04	1.787364e-04	2.689584e-04
0.05412       	2.153999e-04	6.283672e-04	2.003808e-04	1.836588e-04	2.720789e-04
0.05413       	2.159161e-04	6.272769e-04	2.052344e-04	1.787983e-04	2.691752e-04
0.05414       	2.145679e-04	6.317437e-04	2.024936e-04	1.846211e-04	2.729172e-04
0.05415       	2.148456e-04	6.286803e-04	2.062707e-04	1.794039e-04	2.699645e-04
0.05416       	2.127658e-04	6.321691e-04	2.026482e-04	1.855669e-04	2.738843e-04
0.05417       	2.145578e-04	6.289160e-04	2.072098e-04	1.802846e-04	2.713344e-04
0.05418       	2.133793e-04	6.314985e-04	2.030927e-04	1.867522e-04	2.755346e-04
0.05419       	2.137742e-04	6.279748e-04	2.080797e-04	1.812255e-04	2.729519e-04
0.0542        	2.116121e-04	6.303982e-04	2.036522e-04	1.879308e-04	2.771263e-04
0.05421       	2.144934e-04	6.270208e-04	2.088970e-04	1.822623e-04	2.744081e-04
0.05422       	2.125162e-04	6.297867e-04	2.041666e-04	1.889849e-04	2.784237e-04
0.05423       	2.151335e-04	6.265985e-04	2.096874e-04	1.830563e-04	2.755318e-04
0.05424       	2.121637e-04	6.298769e-04	2.046267e-04	1.898249e-04	2.794016e-04
0.05425       	2.151213e-04	6.270164e-04	2.104309e-04	1.837147e-04	2.764053e-04
0.05426       	2.144181e-04	6.307350e-04	2.057147e-04	1.905722e-04	2.803795e-04
0.05427       	2.175667e-04	6.274289e-04	2.112144e-04	1.859017e-04	2.780240e-04
0.05428       	2.151025e-04	6.302620e-04	2.055663e-04	1.899145e-04	2.807402e-04
0.05429       	2.185469e-04	6.320294e-04	2.130184e-04	1.864150e-04	2.788431e-04
0.0543        	2.143701e-04	6.320438e-04	2.063914e-04	1.901362e-04	2.807764e-04
0.05431       	2.182479e-04	6.331898e-04	2.143848e-04	1.866395e-04	2.784098e-04
0.05432       	2.156321e-04	6.328431e-04	2.075350e-04	1.903677e-04	2.802844e-04
0.05433       	2.185589e-04	6.336897e-04	2.147669e-04	1.867564e-04	2.777992e-04
0.05434       	2.161378e-04	6.342008e-04	2.084364e-04	1.903898e-04	2.796380e-04
0.05435       	2.214481e-04	6.372100e-04	2.202770e-04	1.866953e-04	2.772402e-04
0.05436       	2.199662e-04	6.402033e-04	2.141264e-04	1.917729e-04	2.795506e-04
0.05437       	2.223629e-04	6.346090e-04	2.163438e-04	1.852447e-04	2.751413e-04
0.05438       	2.205905e-04	6.386859e-04	2.103241e-04	1.917877e-04	2.779787e-04
0.05439       	2.240222e-04	6.372761e-04	2.173902e-04	1.851497e-04	2.741541e-04
0.0544        	2.230561e-04	6.420280e-04	2.119722e-04	1.918271e-04	2.775889e-04
0.05441       	2.273381e-04	6.389162e-04	2.187926e-04	1.865220e-04	2.741688e-04
0.05442       	2.266064e-04	6.435288e-04	2.129060e-04	1.917521e-04	2.764070e-04
0.05443       	2.289953e-04	6.436920e-04	2.192064e-04	1.863385e-04	2.727431e-04
0.05444       	2.262255e-04	6.446300e-04	2.137099e-04	1.901031e-04	2.743733e-04
0.05445       	2.306681e-04	6.433951e-04	2.215374e-04	1.861413e-04	2.714491e-04
0.05446       	2.286775e-04	6.450743e-04	2.151047e-04	1.900813e-04	2.730415e-04
0.05447       	2.302965e-04	6.458253e-04	2.224060e-04	1.857966e-04	2.702364e-04
0.05448       	2.270289e-04	6.440949e-04	2.161394e-04	1.897670e-04	2.723803e-04
0.05449       	2.306036e-04	6.447183e-04	2.244745e-04	1.860763e-04	2.697849e-04
0.0545        	2.303349e-04	6.493759e-04	2.270252e-04	1.929419e-04	2.740033e-04
0.05451       	2.324344e-04	6.456788e-04	2.302814e-04	1.864067e-04	2.709840e-04
0.05452       	2.312413e-04	6.449220e-04	2.255486e-04	1.914811e-04	2.737546e-04
0.05453       	2.337420e-04	6.419171e-04	2.253104e-04	1.880150e-04	2.718814e-04
0.05454       	2.343691e-04	6.497152e-04	2.321037e-04	1.915142e-04	2.743441e-04
0.05455       	2.348217e-04	6.394826e-04	2.268171e-04	1.882824e-04	2.738473e-04
0.05456       	2.344519e-04	6.397413e-04	2.260473e-04	1.911745e-04	2.765751e-04
0.05457       	2.372145e-04	6.395687e-04	2.266717e-04	1.884204e-04	2.770399e-04
0.05458       	2.353778e-04	6.403304e-04	2.267563e-04	1.912321e-04	2.794877e-04
0.05459       	2.387256e-04	6.412368e-04	2.279708e-04	1.886279e-04	2.797654e-04
0.0546        	2.374188e-04	6.424302e-04	2.276446e-04	1.912139e-04	2.817672e-04
0.05461       	2.413666e-04	6.442015e-04	2.293532e-04	1.887648e-04	2.816759e-04
0.05462       	2.409846e-04	6.503802e-04	2.306119e-04	1.914480e-04	2.841588e-04
0.05463       	2.415081e-04	6.508377e-04	2.313518e-04	1.890318e-04	2.838541e-04
0.05464       	2.403892e-04	6.563356e-04	2.372593e-04	1.912873e-04	2.858876e-04
0.05465       	2.388950e-04	6.539229e-04	2.325401e-04	1.886847e-04	2.848855e-04
0.05466       	2.373618e-04	6.546035e-04	2.309357e-04	1.908763e-04	2.865718e-04
0.05467       	2.396079e-04	6.613140e-04	2.400556e-04	1.870156e-04	2.849676e-04
0.05468       	2.359935e-04	6.564303e-04	2.313644e-04	1.907422e-04	2.873385e-04
0.05469       	2.362601e-04	6.593030e-04	2.347587e-04	1.865638e-04	2.856436e-04
0.0547        	2.357977e-04	6.569853e-04	2.320207e-04	1.905368e-04	2.875212e-04
0.05471       	2.369223e-04	6.584986e-04	2.349950e-04	1.861545e-04	2.845542e-04
0.05472       	2.367156e-04	6.623874e-04	2.395519e-04	1.905586e-04	2.874235e-04
0.05473       	2.384498e-04	6.575156e-04	2.349558e-04	1.881470e-04	2.860414e-04
0.05474       	2.374124e-04	6.546314e-04	2.315810e-04	1.907394e-04	2.869682e-04
0.05475       	2.401836e-04	6.568315e-04	2.340843e-04	1.886343e-04	2.852421e-04
0.05476       	2.398767e-04	6.581691e-04	2.339445e-04	1.919339e-04	2.883569e-04
0.05477       	2.411316e-04	6.584877e-04	2.349947e-04	1.898297e-04	2.884429e-04
0.05478       	2.407987e-04	6.572168e-04	2.321798e-04	1.929564e-04	2.912150e-04
0.05479       	2.427842e-04	6.620517e-04	2.355934e-04	1.907049e-04	2.917747e-04
0.0548        	2.424663e-04	6.606706e-04	2.330946e-04	1.936755e-04	2.949563e-04
0.05481       	2.465609e-04	6.645536e-04	2.361241e-04	1.912270e-04	2.951152e-04
0.05482       	2.450647e-04	6.659489e-04	2.363046e-04	1.946695e-04	2.994183e-04
0.05483       	2.466475e-04	6.674949e-04	2.381997e-04	1.923877e-04	3.001216e-04
0.05484       	2.465023e-04	6.708359e-04	2.387253e-04	1.958631e-04	3.029427e-04
0.05485       	2.482500e-04	6.713767e-04	2.400203e-04	1.935345e-04	3.032466e-04
0.05486       	2.463724e-04	6.700224e-04	2.368619e-04	1.968947e-04	3.056595e-04
0.05487       	2.488800e-04	6.734645e-04	2.402709e-04	1.944111e-04	3.043893e-04
0.05488       	2.492465e-04	6.795626e-04	2.482663e-04	1.979251e-04	3.075101e-04
0.05489       	2.499273e-04	6.752243e-04	2.434407e-04	1.952952e-04	3.074728e-04
0.0549        	2.475500e-04	6.736543e-04	2.406031e-04	1.984499e-04	3.097011e-04
0.05491       	2.482004e-04	6.829719e-04	2.465852e-04	1.956898e-04	3.093916e-04
0.05492       	2.469279e-04	6.760152e-04	2.427737e-04	1.986633e-04	3.113050e-04
0.05493       	2.510028e-04	6.803284e-04	2.449946e-04	1.958070e-04	3.096013e-04
0.05494       	2.516661e-04	6.896958e-04	2.523212e-04	1.990154e-04	3.122242e-04
0.05495       	2.525303e-04	6.829679e-04	2.463138e-04	1.980059e-04	3.121929e-04
0.05496       	2.532050e-04	6.822402e-04	2.470980e-04	1.989102e-04	3.130194e-04
0.05497       	2.556221e-04	6.830494e-04	2.468554e-04	1.980822e-04	3.126943e-04
0.05498       	2.558046e-04	6.833875e-04	2.475738e-04	1.990987e-04	3.130658e-04
0.05499       	2.595956e-04	6.853179e-04	2.475692e-04	1.983858e-04	3.124184e-04
0.055         	2.615222e-04	6.813650e-04	2.456744e-04	1.992235e-04	3.127961e-04
0.05501       	2.645217e-04	6.893843e-04	2.491331e-04	1.983817e-04	3.121519e-04
0.05502       	2.660684e-04	6.961692e-04	2.504904e-04	2.005334e-04	3.130779e-04
0.05503       	2.654174e-04	6.984073e-04	2.500705e-04	2.002910e-04	3.126629e-04
0.05504       	2.638895e-04	7.052380e-04	2.556883e-04	2.000793e-04	3.122224e-04
0.05505       	2.635524e-04	7.065826e-04	2.556458e-04	2.002395e-04	3.111567e-04
0.05506       	2.616201e-04	7.075389e-04	2.567326e-04	2.001269e-04	3.106125e-04
0.05507       	2.602709e-04	7.082420e-04	2.577524e-04	1.998369e-04	3.098369e-04
0.05508       	2.605778e-04	6.944572e-04	2.497172e-04	1.955951e-04	3.088524e-04
0.05509       	2.613521e-04	7.052893e-04	2.577080e-04	2.001386e-04	3.100454e-04
0.0551        	2.607493e-04	6.911543e-04	2.517067e-04	1.964146e-04	3.092253e-04
0.05511       	2.620243e-04	6.919108e-04	2.541144e-04	1.971083e-04	3.092917e-04
0.05512       	2.623929e-04	7.008887e-04	2.582276e-04	2.017924e-04	3.112912e-04
0.05513       	2.625760e-04	6.911974e-04	2.559731e-04	1.977246e-04	3.094703e-04
0.05514       	2.631560e-04	6.995977e-04	2.580108e-04	2.022556e-04	3.106696e-04
0.05515       	2.629991e-04	6.925897e-04	2.583048e-04	1.984330e-04	3.100455e-04
0.05516       	2.680939e-04	6.977507e-04	2.574061e-04	2.008636e-04	3.106872e-04
0.05517       	2.713444e-04	6.994213e-04	2.583080e-04	2.013671e-04	3.107564e-04
0.05518       	2.743126e-04	7.060880e-04	2.669946e-04	2.032291e-04	3.114286e-04
0.05519       	2.773226e-04	7.066384e-04	2.612539e-04	2.040045e-04	3.120113e-04
0.0552        	2.775628e-04	7.075302e-04	2.614231e-04	2.047212e-04	3.129080e-04
0.05521       	2.805490e-04	7.068395e-04	2.598733e-04	2.051673e-04	3.131822e-04
0.05522       	2.811483e-04	7.098443e-04	2.622686e-04	2.053129e-04	3.118292e-04
0.05523       	2.849327e-04	7.105778e-04	2.635128e-04	2.052755e-04	3.104434e-04
0.05524       	2.863432e-04	7.154324e-04	2.680508e-04	2.049618e-04	3.091578e-04
0.05525       	2.883688e-04	7.160272e-04	2.682319e-04	2.046792e-04	3.083714e-04
0.05526       	2.903091e-04	7.189124e-04	2.716964e-04	2.049287e-04	3.075535e-04
0.05527       	2.903415e-04	7.199022e-04	2.728372e-04	2.049506e-04	3.076710e-04
0.05528       	2.884977e-04	7.190832e-04	2.712756e-04	2.051203e-04	3.074237e-04
0.05529       	2.887935e-04	7.190189e-04	2.723942e-04	2.055861e-04	3.070303e-04
0.0553        	2.882421e-04	7.189260e-04	2.738719e-04	2.059882e-04	3.064024e-04
0.05531       	2.895892e-04	7.209976e-04	2.778390e-04	2.064867e-04	3.054830e-04
0.05532       	2.894193e-04	7.199800e-04	2.784132e-04	2.070526e-04	3.046387e-04
0.05533       	2.888284e-04	7.198088e-04	2.760700e-04	2.072222e-04	3.039190e-04
0.05534       	2.881904e-04	7.190931e-04	2.768551e-04	2.072543e-04	3.031625e-04
0.05535       	2.884745e-04	7.187132e-04	2.768548e-04	2.073965e-04	3.024848e-04
0.05536       	2.885800e-04	7.179628e-04	2.771691e-04	2.077190e-04	3.018897e-04
0.05537       	2.890954e-04	7.173684e-04	2.776595e-04	2.081960e-04	3.014715e-04
0.05538       	2.883351e-04	7.169806e-04	2.776612e-04	2.087035e-04	3.011245e-04
0.05539       	2.905862e-04	7.158684e-04	2.778601e-04	2.090594e-04	3.006759e-04
0.0554        	2.904572e-04	7.179446e-04	2.824773e-04	2.096207e-04	3.002783e-04
0.05541       	2.919445e-04	7.149200e-04	2.782293e-04	2.101164e-04	3.000498e-04
0.05542       	2.944571e-04	7.138291e-04	2.773305e-04	2.104583e-04	2.996495e-04
0.05543       	2.960111e-04	7.131061e-04	2.771670e-04	2.113159e-04	2.991694e-04
0.05544       	2.977792e-04	7.122747e-04	2.780046e-04	2.118676e-04	2.977371e-04
0.05545       	2.987676e-04	7.111998e-04	2.793013e-04	2.125472e-04	2.959109e-04
0.05546       	3.021659e-04	7.118688e-04	2.835574e-04	2.134102e-04	2.944443e-04
0.05547       	3.026396e-04	7.117060e-04	2.841611e-04	2.143541e-04	2.940055e-04
0.05548       	3.058346e-04	7.124256e-04	2.821181e-04	2.149289e-04	2.936328e-04
0.05549       	3.085131e-04	7.132755e-04	2.857226e-04	2.153963e-04	2.924315e-04
0.0555        	3.095398e-04	7.141018e-04	2.862077e-04	2.157473e-04	2.917195e-04
0.05551       	3.136373e-04	7.159631e-04	2.849575e-04	2.164104e-04	2.919200e-04
0.05552       	3.182456e-04	7.170326e-04	2.843014e-04	2.162111e-04	2.903478e-04
0.05553       	3.216471e-04	7.174828e-04	2.848034e-04	2.164650e-04	2.900679e-04
0.05554       	3.238697e-04	7.184510e-04	2.854419e-04	2.165585e-04	2.895639e-04
0.05555       	3.284485e-04	7.205320e-04	2.883802e-04	2.179009e-04	2.907259e-04
0.05556       	3.313469e-04	7.212133e-04	2.858795e-04	2.180634e-04	2.903886e-04
0.05557       	3.338829e-04	7.213873e-04	2.863995e-04	2.185291e-04	2.909060e-04
0.05558       	3.348257e-04	7.219555e-04	2.869870e-04	2.188111e-04	2.910496e-04
0.05559       	3.389326e-04	7.256716e-04	2.868194e-04	2.192686e-04	2.915384e-04
0.0556        	3.395558e-04	7.262415e-04	2.875104e-04	2.197016e-04	2.920309e-04
0.05561       	3.419535e-04	7.262928e-04	2.880079e-04	2.212739e-04	2.934448e-04
0.05562       	3.454816e-04	7.264968e-04	2.880517e-04	2.208212e-04	2.940675e-04
0.05563       	3.454888e-04	7.253025e-04	2.884698e-04	2.210418e-04	2.976551e-04
