# Residuals   
# Time        	p             	Ux            	Uy            	k             	epsilon       
0             	N/A	N/A	N/A	N/A
0.0152        	1.533653e-02	1.581856e-03	8.511179e-04	6.411410e-04	3.721967e-04
0.0153        	1.531848e-02	1.573928e-03	8.479778e-04	6.384390e-04	3.697058e-04
0.0154        	1.519001e-02	1.565271e-03	8.447997e-04	6.357441e-04	3.675524e-04
0.0155        	1.513362e-02	1.556020e-03	8.416399e-04	6.332102e-04	3.661610e-04
0.0156        	1.509879e-02	1.546276e-03	8.384925e-04	6.306265e-04	3.640978e-04
0.0157        	1.499359e-02	1.537093e-03	8.354297e-04	6.281246e-04	3.620494e-04
0.0158        	1.494673e-02	1.528902e-03	8.324237e-04	6.257202e-04	3.601568e-04
0.0159        	1.488912e-02	1.521374e-03	8.294173e-04	6.233801e-04	3.584365e-04
0.016         	1.486328e-02	1.514267e-03	8.264711e-04	6.210740e-04	3.570517e-04
0.0161        	1.482571e-02	1.506388e-03	8.235389e-04	6.187122e-04	3.549906e-04
0.0162        	1.478353e-02	1.497837e-03	8.206343e-04	6.164958e-04	3.535471e-04
0.0163        	1.470386e-02	1.489286e-03	8.177836e-04	6.142582e-04	3.522974e-04
0.0164        	1.465937e-02	1.480699e-03	8.149619e-04	6.120570e-04	3.501541e-04
0.0165        	1.464140e-02	1.472582e-03	8.120804e-04	6.099687e-04	3.490231e-04
0.0166        	1.459187e-02	1.464860e-03	8.092432e-04	6.078474e-04	3.480262e-04
0.0167        	1.456343e-02	1.457573e-03	8.063967e-04	6.057028e-04	3.460109e-04
0.0168        	1.450351e-02	1.449937e-03	8.034867e-04	6.037210e-04	3.451248e-04
0.0169        	1.456577e-02	1.442187e-03	8.006340e-04	6.018134e-04	3.436387e-04
0.017         	1.450686e-02	1.434118e-03	7.978265e-04	5.998926e-04	3.425363e-04
0.0171        	1.445767e-02	1.426002e-03	7.950995e-04	5.981857e-04	3.414974e-04
0.0172        	1.440039e-02	1.418608e-03	7.924500e-04	5.963904e-04	3.404389e-04
0.0173        	1.434547e-02	1.411283e-03	7.897802e-04	5.945853e-04	3.393420e-04
0.0174        	1.429466e-02	1.404401e-03	7.871109e-04	5.928237e-04	3.375803e-04
0.0175        	1.427364e-02	1.397684e-03	7.845530e-04	5.910451e-04	3.364564e-04
0.0176        	1.417442e-02	1.390618e-03	7.819530e-04	5.893635e-04	3.357749e-04
0.0177        	1.414936e-02	1.383069e-03	7.793102e-04	5.876452e-04	3.346365e-04
0.0178        	1.410179e-02	1.375237e-03	7.767113e-04	5.860127e-04	3.332694e-04
0.0179        	1.407293e-02	1.367586e-03	7.740559e-04	5.845052e-04	3.324738e-04
0.018         	1.401482e-02	1.360333e-03	7.713737e-04	5.830915e-04	3.315737e-04
0.0181        	1.395454e-02	1.353346e-03	7.687250e-04	5.817669e-04	3.306532e-04
0.0182        	1.391808e-02	1.346976e-03	7.661651e-04	5.803544e-04	3.296798e-04
0.0183        	1.391774e-02	1.340481e-03	7.637012e-04	5.789987e-04	3.286419e-04
0.0184        	1.392813e-02	1.333785e-03	7.613072e-04	5.775809e-04	3.276038e-04
0.0185        	1.390289e-02	1.326770e-03	7.589033e-04	5.762376e-04	3.269312e-04
