# y+ ()       
# Time        	patch         	min           	max           	average       
0.059         	back	4.632113e+00	8.935927e+00	6.987210e+00
0.059         	region0_to_wallFilmRegion_wallFilmFaces	5.296525e+00	3.603094e+01	1.715630e+01
0.0595        	splitter	4.825046e+01	1.128498e+02	6.705282e+01
0.0595        	back	4.579099e+00	9.022283e+00	6.947785e+00
0.0595        	region0_to_wallFilmRegion_wallFilmFaces	5.337915e+00	3.642013e+01	1.733822e+01
0.06          	splitter	5.151727e+01	1.080509e+02	6.457986e+01
0.06          	back	4.535610e+00	9.167618e+00	6.922329e+00
0.06          	region0_to_wallFilmRegion_wallFilmFaces	5.450417e+00	3.695290e+01	1.755634e+01
0.0605        	splitter	5.148167e+01	1.057176e+02	6.410832e+01
0.0605        	back	4.499355e+00	9.310675e+00	6.910598e+00
0.0605        	region0_to_wallFilmRegion_wallFilmFaces	5.441588e+00	3.761916e+01	1.778237e+01
0.061         	splitter	4.949863e+01	1.107820e+02	6.492290e+01
0.061         	back	4.467657e+00	9.411046e+00	6.906937e+00
0.061         	region0_to_wallFilmRegion_wallFilmFaces	5.385221e+00	3.703362e+01	1.767999e+01
0.0615        	splitter	4.819205e+01	1.128961e+02	6.526337e+01
0.0615        	back	4.440240e+00	9.475183e+00	6.908838e+00
0.0615        	region0_to_wallFilmRegion_wallFilmFaces	5.339554e+00	3.700605e+01	1.749558e+01
0.062         	splitter	4.874999e+01	1.212334e+02	6.894509e+01
0.062         	back	4.415333e+00	9.511142e+00	6.913357e+00
0.062         	region0_to_wallFilmRegion_wallFilmFaces	5.300360e+00	3.804639e+01	1.732515e+01
0.0625        	splitter	5.144543e+01	1.149162e+02	6.878694e+01
0.0625        	back	4.392813e+00	9.532394e+00	6.919080e+00
0.0625        	region0_to_wallFilmRegion_wallFilmFaces	5.259873e+00	3.747840e+01	1.722336e+01
0.063         	splitter	4.863217e+01	1.194087e+02	6.906095e+01
0.063         	back	4.372128e+00	9.550839e+00	6.924358e+00
0.063         	region0_to_wallFilmRegion_wallFilmFaces	5.203325e+00	3.711190e+01	1.727184e+01
0.0635        	splitter	4.981226e+01	1.085984e+02	6.732473e+01
0.0635        	back	4.356007e+00	9.584416e+00	6.931409e+00
0.0635        	region0_to_wallFilmRegion_wallFilmFaces	5.165541e+00	3.590085e+01	1.738997e+01
0.064         	splitter	5.217228e+01	1.043950e+02	6.479986e+01
0.064         	back	4.344370e+00	9.653022e+00	6.943982e+00
0.064         	region0_to_wallFilmRegion_wallFilmFaces	5.150682e+00	3.599539e+01	1.741479e+01
0.0645        	splitter	5.318924e+01	1.161870e+02	6.540315e+01
0.0645        	back	4.337449e+00	9.737474e+00	6.964801e+00
0.0645        	region0_to_wallFilmRegion_wallFilmFaces	5.153705e+00	3.571610e+01	1.739666e+01
0.065         	splitter	5.163773e+01	1.085164e+02	6.559169e+01
0.065         	back	4.334291e+00	9.814421e+00	6.991285e+00
0.065         	region0_to_wallFilmRegion_wallFilmFaces	5.172940e+00	3.568196e+01	1.744222e+01
0.0655        	splitter	4.725247e+01	1.180034e+02	6.676646e+01
0.0655        	back	4.333496e+00	9.865984e+00	7.020670e+00
0.0655        	region0_to_wallFilmRegion_wallFilmFaces	5.140387e+00	3.534697e+01	1.757912e+01
0.066         	splitter	4.524676e+01	1.194986e+02	6.680068e+01
0.066         	back	4.335025e+00	9.894864e+00	7.052501e+00
0.066         	region0_to_wallFilmRegion_wallFilmFaces	5.117463e+00	3.498531e+01	1.772040e+01
0.0665        	splitter	4.824703e+01	1.175094e+02	6.557381e+01
0.0665        	back	4.338311e+00	9.892627e+00	7.082134e+00
0.0665        	region0_to_wallFilmRegion_wallFilmFaces	5.117630e+00	3.500178e+01	1.762165e+01
0.067         	splitter	5.201569e+01	1.158395e+02	6.535296e+01
0.067         	back	4.344149e+00	9.876631e+00	7.109768e+00
0.067         	region0_to_wallFilmRegion_wallFilmFaces	5.146819e+00	3.520592e+01	1.762140e+01
0.0675        	splitter	4.722529e+01	1.234798e+02	6.641325e+01
0.0675        	back	4.351386e+00	9.861379e+00	7.135076e+00
0.0675        	region0_to_wallFilmRegion_wallFilmFaces	5.195722e+00	3.544943e+01	1.771109e+01
0.068         	splitter	4.482898e+01	1.124278e+02	6.509758e+01
0.068         	back	4.359527e+00	9.876851e+00	7.159509e+00
0.068         	region0_to_wallFilmRegion_wallFilmFaces	5.259571e+00	3.584403e+01	1.792649e+01
0.0685        	splitter	4.530386e+01	1.090455e+02	6.412864e+01
0.0685        	back	4.371776e+00	9.930699e+00	7.188345e+00
0.0685        	region0_to_wallFilmRegion_wallFilmFaces	5.295755e+00	3.614561e+01	1.824858e+01
0.069         	splitter	4.927992e+01	1.135811e+02	6.338832e+01
0.069         	back	4.386639e+00	9.976908e+00	7.218305e+00
0.069         	region0_to_wallFilmRegion_wallFilmFaces	5.297081e+00	3.678466e+01	1.873754e+01
0.0695        	splitter	5.172160e+01	1.138372e+02	6.433571e+01
0.0695        	back	4.404901e+00	9.997425e+00	7.248828e+00
0.0695        	region0_to_wallFilmRegion_wallFilmFaces	5.323057e+00	3.716831e+01	1.900176e+01
0.07          	splitter	4.854792e+01	1.071821e+02	6.455716e+01
0.07          	back	4.425124e+00	9.972485e+00	7.276387e+00
0.07          	region0_to_wallFilmRegion_wallFilmFaces	5.313228e+00	3.778739e+01	1.907489e+01
0.0705        	splitter	4.582561e+01	1.120547e+02	6.516083e+01
0.0705        	back	4.446180e+00	9.910001e+00	7.300745e+00
0.0705        	region0_to_wallFilmRegion_wallFilmFaces	5.261572e+00	3.786211e+01	1.895674e+01
0.071         	splitter	4.499326e+01	1.107097e+02	6.398910e+01
0.071         	back	4.470027e+00	9.835721e+00	7.326224e+00
0.071         	region0_to_wallFilmRegion_wallFilmFaces	5.223940e+00	3.768639e+01	1.878475e+01
0.0715        	splitter	4.759918e+01	1.056717e+02	6.244274e+01
0.0715        	back	4.495363e+00	9.764883e+00	7.352074e+00
0.0715        	region0_to_wallFilmRegion_wallFilmFaces	5.208889e+00	3.782648e+01	1.854393e+01
0.072         	splitter	4.952913e+01	1.031172e+02	6.193228e+01
0.072         	back	4.528108e+00	9.697056e+00	7.381883e+00
0.072         	region0_to_wallFilmRegion_wallFilmFaces	5.219195e+00	3.789120e+01	1.828935e+01
0.0725        	splitter	4.874756e+01	1.038832e+02	6.087979e+01
0.0725        	back	4.566651e+00	9.632320e+00	7.413247e+00
0.0725        	region0_to_wallFilmRegion_wallFilmFaces	5.251998e+00	3.806980e+01	1.805647e+01
0.073         	splitter	4.490222e+01	1.073619e+02	6.052387e+01
0.073         	back	4.607721e+00	9.588842e+00	7.445324e+00
0.073         	region0_to_wallFilmRegion_wallFilmFaces	5.300765e+00	3.791093e+01	1.785738e+01
0.0735        	splitter	4.323048e+01	1.077379e+02	6.157597e+01
0.0735        	back	4.651695e+00	9.561077e+00	7.480007e+00
0.0735        	region0_to_wallFilmRegion_wallFilmFaces	5.370980e+00	3.801589e+01	1.776368e+01
0.074         	splitter	4.413505e+01	1.063709e+02	6.139144e+01
0.074         	back	4.692650e+00	9.545206e+00	7.516705e+00
0.074         	region0_to_wallFilmRegion_wallFilmFaces	5.458969e+00	3.795964e+01	1.767366e+01
0.0745        	splitter	4.556288e+01	1.044742e+02	6.074274e+01
0.0745        	back	4.709078e+00	9.530004e+00	7.554503e+00
0.0745        	region0_to_wallFilmRegion_wallFilmFaces	5.510335e+00	3.867653e+01	1.746111e+01
0.075         	splitter	4.810974e+01	1.071327e+02	6.004402e+01
0.075         	back	4.728798e+00	9.612410e+00	7.592100e+00
0.075         	region0_to_wallFilmRegion_wallFilmFaces	5.550653e+00	3.824860e+01	1.723084e+01
0.0755        	splitter	4.553459e+01	1.001768e+02	5.924976e+01
0.0755        	back	4.751687e+00	9.724187e+00	7.628132e+00
0.0755        	region0_to_wallFilmRegion_wallFilmFaces	5.570343e+00	3.798292e+01	1.699116e+01
0.076         	splitter	4.350100e+01	9.832359e+01	5.921899e+01
0.076         	back	4.777241e+00	9.851692e+00	7.664653e+00
0.076         	region0_to_wallFilmRegion_wallFilmFaces	5.599750e+00	3.787635e+01	1.675387e+01
0.0765        	splitter	4.393218e+01	1.014162e+02	5.980716e+01
0.0765        	back	4.804218e+00	9.978113e+00	7.702349e+00
0.0765        	region0_to_wallFilmRegion_wallFilmFaces	5.640520e+00	3.799245e+01	1.655933e+01
0.077         	splitter	4.541524e+01	1.011064e+02	5.949042e+01
0.077         	back	4.831688e+00	1.010204e+01	7.741038e+00
0.077         	region0_to_wallFilmRegion_wallFilmFaces	5.686273e+00	3.814864e+01	1.636772e+01
0.0775        	splitter	4.769437e+01	9.985061e+01	5.945118e+01
0.0775        	back	4.857576e+00	1.020434e+01	7.779930e+00
0.0775        	region0_to_wallFilmRegion_wallFilmFaces	5.720752e+00	3.826603e+01	1.622863e+01
0.078         	splitter	4.580459e+01	9.630164e+01	5.931513e+01
0.078         	back	4.880923e+00	1.027178e+01	7.817645e+00
0.078         	region0_to_wallFilmRegion_wallFilmFaces	5.755959e+00	3.883314e+01	1.615760e+01
0.0785        	splitter	4.442057e+01	9.593495e+01	5.871638e+01
0.0785        	back	4.902772e+00	1.032328e+01	7.852980e+00
0.0785        	region0_to_wallFilmRegion_wallFilmFaces	5.803409e+00	3.905402e+01	1.626827e+01
0.079         	splitter	4.235742e+01	9.863324e+01	5.755589e+01
0.079         	back	4.925048e+00	1.036011e+01	7.886034e+00
0.079         	region0_to_wallFilmRegion_wallFilmFaces	5.858546e+00	3.879782e+01	1.639558e+01
0.0795        	splitter	4.159906e+01	9.090661e+01	5.596737e+01
0.0795        	back	4.947378e+00	1.037882e+01	7.918025e+00
0.0795        	region0_to_wallFilmRegion_wallFilmFaces	5.890798e+00	3.843979e+01	1.630899e+01
0.08          	splitter	4.252210e+01	9.053063e+01	5.493266e+01
0.08          	back	4.970504e+00	1.038502e+01	7.950235e+00
0.08          	region0_to_wallFilmRegion_wallFilmFaces	5.949194e+00	3.810590e+01	1.615308e+01
0.0805        	splitter	4.400771e+01	8.835102e+01	5.337732e+01
0.0805        	back	4.994419e+00	1.038479e+01	7.982633e+00
0.0805        	region0_to_wallFilmRegion_wallFilmFaces	5.949326e+00	3.774048e+01	1.601457e+01
0.081         	splitter	4.080237e+01	8.149167e+01	5.126988e+01
0.081         	back	5.020165e+00	1.038483e+01	8.016170e+00
0.081         	region0_to_wallFilmRegion_wallFilmFaces	5.923633e+00	3.720850e+01	1.593712e+01
0.0815        	splitter	3.874131e+01	8.272824e+01	5.054585e+01
0.0815        	back	5.048525e+00	1.038793e+01	8.051077e+00
0.0815        	region0_to_wallFilmRegion_wallFilmFaces	5.908280e+00	3.657386e+01	1.587196e+01
0.082         	splitter	3.771795e+01	8.186254e+01	4.955420e+01
0.082         	back	5.080526e+00	1.039476e+01	8.087584e+00
0.082         	region0_to_wallFilmRegion_wallFilmFaces	5.909408e+00	3.583676e+01	1.575592e+01
0.0825        	splitter	3.707288e+01	8.686526e+01	4.962308e+01
0.0825        	back	5.117281e+00	1.040226e+01	8.126174e+00
0.0825        	region0_to_wallFilmRegion_wallFilmFaces	5.923988e+00	3.501819e+01	1.566114e+01
0.083         	splitter	3.652581e+01	8.440437e+01	4.933146e+01
0.083         	back	5.158610e+00	1.040372e+01	8.166064e+00
0.083         	region0_to_wallFilmRegion_wallFilmFaces	5.945198e+00	3.413996e+01	1.571426e+01
0.0835        	splitter	3.811459e+01	8.040772e+01	4.880206e+01
0.0835        	back	5.203849e+00	1.039608e+01	8.205575e+00
0.0835        	region0_to_wallFilmRegion_wallFilmFaces	5.966989e+00	3.322418e+01	1.576809e+01
0.084         	splitter	3.827987e+01	7.861792e+01	4.803305e+01
0.084         	back	5.251850e+00	1.037548e+01	8.242942e+00
0.084         	region0_to_wallFilmRegion_wallFilmFaces	5.983821e+00	3.302626e+01	1.572039e+01
0.0845        	splitter	3.723546e+01	7.745433e+01	4.847849e+01
0.0845        	back	5.293258e+00	1.034166e+01	8.277359e+00
0.0845        	region0_to_wallFilmRegion_wallFilmFaces	5.995307e+00	3.360452e+01	1.564995e+01
0.085         	splitter	3.736239e+01	7.894651e+01	4.871130e+01
0.085         	back	5.325759e+00	1.029822e+01	8.309505e+00
0.085         	region0_to_wallFilmRegion_wallFilmFaces	6.000170e+00	3.395424e+01	1.558976e+01
0.0855        	splitter	3.745125e+01	8.436446e+01	4.895519e+01
0.0855        	back	5.358046e+00	1.032788e+01	8.340353e+00
0.0855        	region0_to_wallFilmRegion_wallFilmFaces	6.003954e+00	3.431878e+01	1.552017e+01
0.086         	splitter	3.617379e+01	8.060424e+01	4.794174e+01
0.086         	back	5.388384e+00	1.042523e+01	8.370243e+00
0.086         	region0_to_wallFilmRegion_wallFilmFaces	6.006834e+00	3.463249e+01	1.542070e+01
0.0865        	splitter	3.689083e+01	8.302519e+01	4.745479e+01
0.0865        	back	5.415654e+00	1.051161e+01	8.398962e+00
0.0865        	region0_to_wallFilmRegion_wallFilmFaces	6.009105e+00	3.481955e+01	1.533497e+01
0.087         	splitter	3.882115e+01	7.983925e+01	4.653759e+01
0.087         	back	5.439970e+00	1.058602e+01	8.424531e+00
0.087         	region0_to_wallFilmRegion_wallFilmFaces	6.007323e+00	3.512609e+01	1.526077e+01
0.0875        	splitter	3.800290e+01	7.942950e+01	4.622841e+01
0.0875        	back	5.461298e+00	1.065026e+01	8.447964e+00
0.0875        	region0_to_wallFilmRegion_wallFilmFaces	6.000066e+00	3.518405e+01	1.519570e+01
0.088         	splitter	3.610543e+01	7.708563e+01	4.600484e+01
0.088         	back	5.478960e+00	1.070346e+01	8.468332e+00
0.088         	region0_to_wallFilmRegion_wallFilmFaces	5.987968e+00	3.524748e+01	1.517069e+01
0.0885        	splitter	3.489685e+01	7.625910e+01	4.587240e+01
0.0885        	back	5.493483e+00	1.074534e+01	8.485345e+00
0.0885        	region0_to_wallFilmRegion_wallFilmFaces	5.973222e+00	3.541463e+01	1.520192e+01
0.089         	splitter	3.545596e+01	7.872197e+01	4.612755e+01
0.089         	back	5.505339e+00	1.077717e+01	8.499031e+00
0.089         	region0_to_wallFilmRegion_wallFilmFaces	5.959231e+00	3.557990e+01	1.523085e+01
0.0895        	splitter	3.560972e+01	7.427919e+01	4.611946e+01
0.0895        	back	5.515473e+00	1.080112e+01	8.509488e+00
0.0895        	region0_to_wallFilmRegion_wallFilmFaces	5.946893e+00	3.551799e+01	1.529957e+01
0.09          	splitter	3.616040e+01	7.418424e+01	4.580140e+01
0.09          	back	5.524776e+00	1.082319e+01	8.517236e+00
0.09          	region0_to_wallFilmRegion_wallFilmFaces	5.936487e+00	3.581364e+01	1.539031e+01
0.0905        	splitter	3.777907e+01	7.303391e+01	4.528230e+01
0.0905        	back	5.533259e+00	1.084479e+01	8.522654e+00
0.0905        	region0_to_wallFilmRegion_wallFilmFaces	5.927234e+00	3.587294e+01	1.536381e+01
0.091         	splitter	3.839226e+01	6.972272e+01	4.440524e+01
0.091         	back	5.541251e+00	1.086734e+01	8.526142e+00
0.091         	region0_to_wallFilmRegion_wallFilmFaces	5.919046e+00	3.551189e+01	1.528668e+01
0.0915        	splitter	3.498157e+01	6.987161e+01	4.315678e+01
0.0915        	back	5.549058e+00	1.089171e+01	8.528429e+00
0.0915        	region0_to_wallFilmRegion_wallFilmFaces	5.911600e+00	3.512398e+01	1.522332e+01
0.092         	splitter	3.299916e+01	6.556729e+01	4.194725e+01
0.092         	back	5.556110e+00	1.091067e+01	8.531016e+00
0.092         	region0_to_wallFilmRegion_wallFilmFaces	5.905530e+00	3.478218e+01	1.514728e+01
0.0925        	splitter	3.179574e+01	6.533484e+01	4.137661e+01
0.0925        	back	5.561652e+00	1.091996e+01	8.534006e+00
0.0925        	region0_to_wallFilmRegion_wallFilmFaces	5.900593e+00	3.442573e+01	1.507134e+01
0.093         	splitter	3.133743e+01	6.881943e+01	4.124624e+01
0.093         	back	5.566173e+00	1.091487e+01	8.537927e+00
0.093         	region0_to_wallFilmRegion_wallFilmFaces	5.896961e+00	3.396701e+01	1.496862e+01
0.0935        	splitter	3.181689e+01	6.820238e+01	4.096988e+01
0.0935        	back	5.570534e+00	1.089120e+01	8.541713e+00
0.0935        	region0_to_wallFilmRegion_wallFilmFaces	5.895006e+00	3.346220e+01	1.485594e+01
0.094         	splitter	3.205755e+01	6.523083e+01	4.001450e+01
0.094         	back	5.574745e+00	1.084930e+01	8.544960e+00
0.094         	region0_to_wallFilmRegion_wallFilmFaces	5.894738e+00	3.290746e+01	1.475250e+01
0.0945        	splitter	3.281564e+01	6.349492e+01	3.905198e+01
0.0945        	back	5.580119e+00	1.078994e+01	8.547047e+00
0.0945        	region0_to_wallFilmRegion_wallFilmFaces	5.895986e+00	3.232301e+01	1.466984e+01
0.095         	splitter	3.218052e+01	5.698569e+01	3.792277e+01
0.095         	back	5.591191e+00	1.071672e+01	8.548599e+00
0.095         	region0_to_wallFilmRegion_wallFilmFaces	5.898615e+00	3.170981e+01	1.458960e+01
0.0955        	splitter	3.108659e+01	5.396197e+01	3.702653e+01
0.0955        	back	5.608936e+00	1.063782e+01	8.549246e+00
0.0955        	region0_to_wallFilmRegion_wallFilmFaces	5.902068e+00	3.107577e+01	1.449997e+01
0.096         	splitter	3.030164e+01	5.206886e+01	3.616434e+01
0.096         	back	5.631684e+00	1.055541e+01	8.550282e+00
0.096         	region0_to_wallFilmRegion_wallFilmFaces	5.906396e+00	3.042062e+01	1.442702e+01
0.0965        	splitter	2.950629e+01	5.303694e+01	3.547176e+01
0.0965        	back	5.657000e+00	1.047260e+01	8.552032e+00
0.0965        	region0_to_wallFilmRegion_wallFilmFaces	5.912203e+00	2.975754e+01	1.436009e+01
0.097         	splitter	2.888834e+01	5.353346e+01	3.500485e+01
0.097         	back	5.668867e+00	1.042587e+01	8.553674e+00
0.097         	region0_to_wallFilmRegion_wallFilmFaces	5.918121e+00	2.908875e+01	1.428709e+01
0.0975        	splitter	2.891465e+01	5.427097e+01	3.467148e+01
0.0975        	back	5.664217e+00	1.047571e+01	8.554220e+00
0.0975        	region0_to_wallFilmRegion_wallFilmFaces	5.923294e+00	2.923813e+01	1.422211e+01
0.098         	splitter	2.988854e+01	5.521047e+01	3.447578e+01
0.098         	back	5.658970e+00	1.052278e+01	8.552586e+00
0.098         	region0_to_wallFilmRegion_wallFilmFaces	5.926448e+00	2.953181e+01	1.415768e+01
0.0985        	splitter	3.024616e+01	5.357598e+01	3.400524e+01
0.0985        	back	5.652985e+00	1.055583e+01	8.548082e+00
0.0985        	region0_to_wallFilmRegion_wallFilmFaces	5.927886e+00	2.988129e+01	1.411233e+01
0.099         	splitter	2.996596e+01	4.960929e+01	3.317752e+01
0.099         	back	5.646338e+00	1.057719e+01	8.540593e+00
0.099         	region0_to_wallFilmRegion_wallFilmFaces	5.929070e+00	3.014365e+01	1.409300e+01
0.0995        	splitter	2.884395e+01	4.596091e+01	3.220420e+01
0.0995        	back	5.638807e+00	1.059003e+01	8.529754e+00
0.0995        	region0_to_wallFilmRegion_wallFilmFaces	5.929773e+00	3.048238e+01	1.410518e+01
0.1           	splitter	2.712570e+01	4.219170e+01	3.121571e+01
0.1           	back	5.630670e+00	1.059606e+01	8.516188e+00
0.1           	region0_to_wallFilmRegion_wallFilmFaces	5.929212e+00	3.071280e+01	1.410744e+01
0.1005        	splitter	2.591258e+01	3.923087e+01	3.013986e+01
0.1005        	back	5.622204e+00	1.059861e+01	8.500705e+00
0.1005        	region0_to_wallFilmRegion_wallFilmFaces	5.928749e+00	3.112621e+01	1.409195e+01
0.101         	splitter	2.494564e+01	3.789208e+01	2.897434e+01
0.101         	back	5.613383e+00	1.059852e+01	8.483996e+00
0.101         	region0_to_wallFilmRegion_wallFilmFaces	5.928352e+00	3.133061e+01	1.406630e+01
0.1015        	splitter	2.439190e+01	3.706434e+01	2.797931e+01
0.1015        	back	5.604383e+00	1.059863e+01	8.466407e+00
0.1015        	region0_to_wallFilmRegion_wallFilmFaces	5.927913e+00	3.150689e+01	1.403405e+01
0.102         	splitter	2.400068e+01	3.769328e+01	2.708216e+01
0.102         	back	5.595029e+00	1.059925e+01	8.448333e+00
0.102         	region0_to_wallFilmRegion_wallFilmFaces	5.927023e+00	3.188393e+01	1.400190e+01
0.1025        	splitter	2.295780e+01	3.804357e+01	2.640245e+01
0.1025        	back	5.584728e+00	1.059728e+01	8.429143e+00
0.1025        	region0_to_wallFilmRegion_wallFilmFaces	5.925739e+00	3.212053e+01	1.396628e+01
0.103         	splitter	2.238062e+01	3.881174e+01	2.598939e+01
0.103         	back	5.573090e+00	1.059279e+01	8.408468e+00
0.103         	region0_to_wallFilmRegion_wallFilmFaces	5.924090e+00	3.234908e+01	1.393036e+01
0.1035        	splitter	2.215117e+01	3.840429e+01	2.560502e+01
0.1035        	back	5.559822e+00	1.057633e+01	8.385822e+00
0.1035        	region0_to_wallFilmRegion_wallFilmFaces	5.922048e+00	3.243141e+01	1.389530e+01
0.104         	splitter	2.195244e+01	3.868151e+01	2.539615e+01
0.104         	back	5.545743e+00	1.053758e+01	8.360487e+00
