# y+ ()       
# Time        	patch         	min           	max           	average       
0.1295        	splitter	1.445207e+01	2.206664e+01	1.672285e+01
0.1295        	back	5.343359e+00	9.609664e+00	7.940720e+00
0.1295        	region0_to_wallFilmRegion_wallFilmFaces	5.931721e+00	2.149625e+01	1.208718e+01
0.13          	splitter	1.455280e+01	2.266431e+01	1.684850e+01
0.13          	back	5.322044e+00	9.530523e+00	7.919504e+00
0.13          	region0_to_wallFilmRegion_wallFilmFaces	5.931550e+00	2.148034e+01	1.207585e+01
0.1305        	splitter	1.468032e+01	2.350662e+01	1.701916e+01
0.1305        	back	5.302857e+00	9.588666e+00	7.899973e+00
0.1305        	region0_to_wallFilmRegion_wallFilmFaces	5.931280e+00	2.131312e+01	1.206162e+01
0.131         	splitter	1.477667e+01	2.439015e+01	1.722108e+01
0.131         	back	5.285418e+00	9.647987e+00	7.882283e+00
0.131         	region0_to_wallFilmRegion_wallFilmFaces	5.931316e+00	2.134127e+01	1.204586e+01
0.1315        	splitter	1.490867e+01	2.491527e+01	1.745970e+01
0.1315        	back	5.269293e+00	9.707012e+00	7.866348e+00
0.1315        	region0_to_wallFilmRegion_wallFilmFaces	5.931668e+00	2.128661e+01	1.202827e+01
0.132         	splitter	1.511358e+01	2.574513e+01	1.772650e+01
0.132         	back	5.254011e+00	9.764599e+00	7.851882e+00
0.132         	region0_to_wallFilmRegion_wallFilmFaces	5.932470e+00	2.109515e+01	1.201233e+01
0.1325        	splitter	1.541007e+01	2.654692e+01	1.800985e+01
0.1325        	back	5.239126e+00	9.819551e+00	7.838618e+00
0.1325        	region0_to_wallFilmRegion_wallFilmFaces	5.935088e+00	2.077799e+01	1.199996e+01
0.133         	splitter	1.569100e+01	2.704011e+01	1.832190e+01
0.133         	back	5.224156e+00	9.873171e+00	7.826216e+00
0.133         	region0_to_wallFilmRegion_wallFilmFaces	5.939492e+00	2.034844e+01	1.198743e+01
0.1335        	splitter	1.606495e+01	2.766550e+01	1.867500e+01
0.1335        	back	5.208670e+00	9.920745e+00	7.814335e+00
0.1335        	region0_to_wallFilmRegion_wallFilmFaces	5.941368e+00	1.985986e+01	1.197526e+01
0.134         	splitter	1.640457e+01	2.834420e+01	1.904165e+01
0.134         	back	5.192354e+00	9.960078e+00	7.802586e+00
0.134         	region0_to_wallFilmRegion_wallFilmFaces	5.943114e+00	1.966828e+01	1.196602e+01
0.1345        	splitter	1.675900e+01	2.867155e+01	1.942428e+01
0.1345        	back	5.175207e+00	9.989486e+00	7.790668e+00
0.1345        	region0_to_wallFilmRegion_wallFilmFaces	5.944592e+00	1.968965e+01	1.196094e+01
0.135         	splitter	1.711008e+01	2.914887e+01	1.981248e+01
0.135         	back	5.157255e+00	1.000829e+01	7.778408e+00
0.135         	region0_to_wallFilmRegion_wallFilmFaces	5.945726e+00	1.970101e+01	1.195911e+01
0.1355        	splitter	1.745414e+01	2.972114e+01	2.018583e+01
0.1355        	back	5.138490e+00	1.001529e+01	7.765489e+00
0.1355        	region0_to_wallFilmRegion_wallFilmFaces	5.946508e+00	1.971460e+01	1.196028e+01
0.136         	splitter	1.778507e+01	3.013936e+01	2.053749e+01
0.136         	back	5.119917e+00	1.000936e+01	7.751633e+00
0.136         	region0_to_wallFilmRegion_wallFilmFaces	5.947016e+00	1.972773e+01	1.196691e+01
0.1365        	splitter	1.811019e+01	3.059500e+01	2.086260e+01
0.1365        	back	5.101608e+00	9.990132e+00	7.736712e+00
0.1365        	region0_to_wallFilmRegion_wallFilmFaces	5.947315e+00	1.975611e+01	1.197697e+01
0.137         	splitter	1.842503e+01	3.095652e+01	2.115833e+01
0.137         	back	5.083278e+00	9.958348e+00	7.720910e+00
0.137         	region0_to_wallFilmRegion_wallFilmFaces	5.947368e+00	1.976794e+01	1.198897e+01
0.1375        	splitter	1.870476e+01	3.124908e+01	2.142837e+01
0.1375        	back	5.065046e+00	9.914800e+00	7.704311e+00
0.1375        	region0_to_wallFilmRegion_wallFilmFaces	5.944872e+00	1.976322e+01	1.200108e+01
0.138         	splitter	1.896422e+01	3.152590e+01	2.167534e+01
0.138         	back	5.047714e+00	9.860441e+00	7.687196e+00
0.138         	region0_to_wallFilmRegion_wallFilmFaces	5.942057e+00	1.975707e+01	1.201505e+01
0.1385        	splitter	1.921615e+01	3.178223e+01	2.189732e+01
0.1385        	back	5.031774e+00	9.797287e+00	7.669960e+00
0.1385        	region0_to_wallFilmRegion_wallFilmFaces	5.939769e+00	1.975210e+01	1.203021e+01
0.139         	splitter	1.942907e+01	3.201992e+01	2.209083e+01
0.139         	back	5.018032e+00	9.728555e+00	7.653022e+00
0.139         	region0_to_wallFilmRegion_wallFilmFaces	5.937814e+00	1.974813e+01	1.204455e+01
0.1395        	splitter	1.961010e+01	3.221397e+01	2.226026e+01
0.1395        	back	5.009967e+00	9.653147e+00	7.637187e+00
0.1395        	region0_to_wallFilmRegion_wallFilmFaces	5.936115e+00	1.974011e+01	1.205739e+01
0.14          	splitter	1.975951e+01	3.236751e+01	2.240545e+01
0.14          	back	5.009188e+00	9.572610e+00	7.622933e+00
0.14          	region0_to_wallFilmRegion_wallFilmFaces	5.934694e+00	1.971294e+01	1.206789e+01
0.1405        	splitter	1.983271e+01	3.248390e+01	2.251889e+01
0.1405        	back	5.015017e+00	9.488615e+00	7.610614e+00
0.1405        	region0_to_wallFilmRegion_wallFilmFaces	5.933646e+00	1.965841e+01	1.207429e+01
0.141         	splitter	1.988362e+01	3.256533e+01	2.260914e+01
0.141         	back	5.026378e+00	9.402834e+00	7.600519e+00
0.141         	region0_to_wallFilmRegion_wallFilmFaces	5.933047e+00	1.959034e+01	1.207440e+01
0.1415        	splitter	1.996549e+01	3.261868e+01	2.267197e+01
0.1415        	back	5.038487e+00	9.316992e+00	7.592984e+00
0.1415        	region0_to_wallFilmRegion_wallFilmFaces	5.932911e+00	1.958268e+01	1.206951e+01
0.142         	splitter	2.002807e+01	3.264883e+01	2.272065e+01
0.142         	back	5.027390e+00	9.232284e+00	7.588239e+00
0.142         	region0_to_wallFilmRegion_wallFilmFaces	5.933138e+00	1.970106e+01	1.206144e+01
0.1425        	splitter	2.005662e+01	3.266140e+01	2.275284e+01
0.1425        	back	5.019543e+00	9.239022e+00	7.586328e+00
0.1425        	region0_to_wallFilmRegion_wallFilmFaces	5.933664e+00	1.957113e+01	1.205115e+01
0.143         	splitter	2.006634e+01	3.265929e+01	2.276766e+01
0.143         	back	5.014559e+00	9.334588e+00	7.587146e+00
0.143         	region0_to_wallFilmRegion_wallFilmFaces	5.934404e+00	1.954201e+01	1.203996e+01
0.1435        	splitter	2.007285e+01	3.264902e+01	2.276977e+01
0.1435        	back	5.011877e+00	9.432388e+00	7.590427e+00
0.1435        	region0_to_wallFilmRegion_wallFilmFaces	5.935347e+00	1.955044e+01	1.202837e+01
0.144         	splitter	2.006892e+01	3.263215e+01	2.276468e+01
0.144         	back	5.010942e+00	9.530239e+00	7.595909e+00
0.144         	region0_to_wallFilmRegion_wallFilmFaces	5.936539e+00	1.955746e+01	1.201732e+01
0.1445        	splitter	2.006335e+01	3.260966e+01	2.275132e+01
0.1445        	back	5.011131e+00	9.627126e+00	7.603308e+00
0.1445        	region0_to_wallFilmRegion_wallFilmFaces	5.937952e+00	1.958178e+01	1.200871e+01
0.145         	splitter	2.005970e+01	3.258827e+01	2.273837e+01
0.145         	back	5.011870e+00	9.722154e+00	7.612423e+00
0.145         	region0_to_wallFilmRegion_wallFilmFaces	5.939283e+00	1.961270e+01	1.200265e+01
0.1455        	splitter	2.005538e+01	3.257360e+01	2.272911e+01
0.1455        	back	5.012553e+00	9.816524e+00	7.622947e+00
0.1455        	region0_to_wallFilmRegion_wallFilmFaces	5.940531e+00	1.964538e+01	1.199971e+01
0.146         	splitter	2.005560e+01	3.256982e+01	2.271734e+01
0.146         	back	5.012601e+00	9.907597e+00	7.634440e+00
0.146         	region0_to_wallFilmRegion_wallFilmFaces	5.941727e+00	1.968081e+01	1.200079e+01
0.1465        	splitter	2.005585e+01	3.257852e+01	2.271787e+01
0.1465        	back	5.011552e+00	9.989910e+00	7.646372e+00
0.1465        	region0_to_wallFilmRegion_wallFilmFaces	5.942748e+00	1.972220e+01	1.200702e+01
0.147         	splitter	2.005698e+01	3.259906e+01	2.272146e+01
0.147         	back	5.009236e+00	1.006181e+01	7.658228e+00
0.147         	region0_to_wallFilmRegion_wallFilmFaces	5.943495e+00	1.976685e+01	1.201706e+01
0.1475        	splitter	2.006990e+01	3.263039e+01	2.273902e+01
0.1475        	back	5.005669e+00	1.012040e+01	7.669502e+00
0.1475        	region0_to_wallFilmRegion_wallFilmFaces	5.943933e+00	1.980668e+01	1.203011e+01
0.148         	splitter	2.009198e+01	3.267027e+01	2.276067e+01
0.148         	back	5.000709e+00	1.016275e+01	7.679580e+00
0.148         	region0_to_wallFilmRegion_wallFilmFaces	5.944029e+00	1.984180e+01	1.204612e+01
0.1485        	splitter	2.011549e+01	3.271725e+01	2.278892e+01
0.1485        	back	4.994664e+00	1.018859e+01	7.688142e+00
0.1485        	region0_to_wallFilmRegion_wallFilmFaces	5.943796e+00	1.988658e+01	1.206462e+01
0.149         	splitter	2.014203e+01	3.276862e+01	2.281933e+01
0.149         	back	4.988838e+00	1.019728e+01	7.695021e+00
0.149         	region0_to_wallFilmRegion_wallFilmFaces	5.943241e+00	1.992916e+01	1.208498e+01
0.1495        	splitter	2.017256e+01	3.282231e+01	2.284979e+01
0.1495        	back	4.982952e+00	1.018922e+01	7.700199e+00
0.1495        	region0_to_wallFilmRegion_wallFilmFaces	5.942374e+00	1.996968e+01	1.210473e+01
0.15          	splitter	2.020207e+01	3.287450e+01	2.287918e+01
0.15          	back	4.976945e+00	1.016540e+01	7.703947e+00
0.15          	region0_to_wallFilmRegion_wallFilmFaces	5.941245e+00	1.999879e+01	1.212314e+01
0.1505        	splitter	2.022835e+01	3.292047e+01	2.290740e+01
0.1505        	back	4.971329e+00	1.012688e+01	7.706579e+00
0.1505        	region0_to_wallFilmRegion_wallFilmFaces	5.939936e+00	2.000901e+01	1.213919e+01
0.151         	splitter	2.025232e+01	3.295719e+01	2.292860e+01
0.151         	back	4.967264e+00	1.007549e+01	7.708567e+00
0.151         	region0_to_wallFilmRegion_wallFilmFaces	5.938578e+00	2.000274e+01	1.215153e+01
0.1515        	splitter	2.027213e+01	3.298124e+01	2.294456e+01
0.1515        	back	4.965381e+00	1.001320e+01	7.710548e+00
0.1515        	region0_to_wallFilmRegion_wallFilmFaces	5.937266e+00	1.998568e+01	1.215967e+01
0.152         	splitter	2.028612e+01	3.299134e+01	2.295148e+01
0.152         	back	4.967238e+00	9.941784e+00	7.713273e+00
0.152         	region0_to_wallFilmRegion_wallFilmFaces	5.936136e+00	1.995618e+01	1.216386e+01
0.1525        	splitter	2.029711e+01	3.298727e+01	2.295327e+01
0.1525        	back	4.977583e+00	9.862989e+00	7.717706e+00
0.1525        	region0_to_wallFilmRegion_wallFilmFaces	5.935264e+00	1.991228e+01	1.216392e+01
0.153         	splitter	2.030032e+01	3.297106e+01	2.294735e+01
0.153         	back	4.997569e+00	9.778511e+00	7.724303e+00
0.153         	region0_to_wallFilmRegion_wallFilmFaces	5.934699e+00	1.985660e+01	1.216056e+01
0.1535        	splitter	2.028809e+01	3.294502e+01	2.293568e+01
0.1535        	back	5.026214e+00	9.689794e+00	7.733307e+00
0.1535        	region0_to_wallFilmRegion_wallFilmFaces	5.934435e+00	1.979368e+01	1.215484e+01
0.154         	splitter	2.027363e+01	3.291259e+01	2.292061e+01
0.154         	back	5.062185e+00	9.604567e+00	7.744933e+00
0.154         	region0_to_wallFilmRegion_wallFilmFaces	5.934453e+00	1.972428e+01	1.214761e+01
0.1545        	splitter	2.025796e+01	3.287681e+01	2.290323e+01
0.1545        	back	5.088876e+00	9.518444e+00	7.759339e+00
0.1545        	region0_to_wallFilmRegion_wallFilmFaces	5.934700e+00	1.964929e+01	1.213940e+01
0.155         	splitter	2.024079e+01	3.283962e+01	2.288365e+01
0.155         	back	5.097410e+00	9.432938e+00	7.776536e+00
0.155         	region0_to_wallFilmRegion_wallFilmFaces	5.935093e+00	1.957158e+01	1.213035e+01
0.1555        	splitter	2.022213e+01	3.280197e+01	2.286255e+01
0.1555        	back	5.109879e+00	9.496340e+00	7.796272e+00
0.1555        	region0_to_wallFilmRegion_wallFilmFaces	5.935615e+00	1.949588e+01	1.212152e+01
0.156         	splitter	2.020284e+01	3.276508e+01	2.284089e+01
0.156         	back	5.125423e+00	9.641432e+00	7.818368e+00
0.156         	region0_to_wallFilmRegion_wallFilmFaces	5.936266e+00	1.947036e+01	1.211393e+01
0.1565        	splitter	2.018476e+01	3.273379e+01	2.282219e+01
0.1565        	back	5.143070e+00	9.788520e+00	7.842652e+00
0.1565        	region0_to_wallFilmRegion_wallFilmFaces	5.936992e+00	1.950802e+01	1.210837e+01
0.157         	splitter	2.016955e+01	3.271198e+01	2.280795e+01
0.157         	back	5.161867e+00	9.942154e+00	7.868895e+00
0.157         	region0_to_wallFilmRegion_wallFilmFaces	5.937733e+00	1.955014e+01	1.210556e+01
0.1575        	splitter	2.015824e+01	3.269943e+01	2.279877e+01
0.1575        	back	5.180876e+00	1.009429e+01	7.896794e+00
0.1575        	region0_to_wallFilmRegion_wallFilmFaces	5.938398e+00	1.959682e+01	1.210606e+01
0.158         	splitter	2.015117e+01	3.269654e+01	2.279471e+01
0.158         	back	5.199184e+00	1.024161e+01	7.925882e+00
0.158         	region0_to_wallFilmRegion_wallFilmFaces	5.938897e+00	1.964701e+01	1.210923e+01
0.1585        	splitter	2.014796e+01	3.270216e+01	2.279489e+01
0.1585        	back	5.215939e+00	1.038109e+01	7.955621e+00
0.1585        	region0_to_wallFilmRegion_wallFilmFaces	5.939199e+00	1.969866e+01	1.211521e+01
0.159         	splitter	2.014789e+01	3.271440e+01	2.279885e+01
0.159         	back	5.230328e+00	1.051030e+01	7.985429e+00
0.159         	region0_to_wallFilmRegion_wallFilmFaces	5.939308e+00	1.974934e+01	1.212364e+01
0.1595        	splitter	2.015131e+01	3.273180e+01	2.280634e+01
0.1595        	back	5.241841e+00	1.062655e+01	8.014664e+00
0.1595        	region0_to_wallFilmRegion_wallFilmFaces	5.939256e+00	1.979648e+01	1.213417e+01
0.16          	splitter	2.015831e+01	3.275401e+01	2.281705e+01
0.16          	back	5.250378e+00	1.072746e+01	8.042732e+00
0.16          	region0_to_wallFilmRegion_wallFilmFaces	5.939035e+00	1.983926e+01	1.214636e+01
0.1605        	splitter	2.016863e+01	3.278022e+01	2.283077e+01
0.1605        	back	5.256187e+00	1.080882e+01	8.068961e+00
0.1605        	region0_to_wallFilmRegion_wallFilmFaces	5.938658e+00	1.987796e+01	1.215980e+01
0.161         	splitter	2.018165e+01	3.280940e+01	2.284687e+01
0.161         	back	5.259279e+00	1.086696e+01	8.092675e+00
0.161         	region0_to_wallFilmRegion_wallFilmFaces	5.938123e+00	1.991467e+01	1.217418e+01
0.1615        	splitter	2.019674e+01	3.284032e+01	2.286455e+01
0.1615        	back	5.259874e+00	1.089932e+01	8.113340e+00
0.1615        	region0_to_wallFilmRegion_wallFilmFaces	5.937439e+00	1.995047e+01	1.218902e+01
0.162         	splitter	2.021313e+01	3.287111e+01	2.288267e+01
0.162         	back	5.259588e+00	1.090705e+01	8.130898e+00
0.162         	region0_to_wallFilmRegion_wallFilmFaces	5.936625e+00	1.997830e+01	1.220341e+01
0.1625        	splitter	2.022986e+01	3.289997e+01	2.290020e+01
0.1625        	back	5.259129e+00	1.089192e+01	8.145396e+00
0.1625        	region0_to_wallFilmRegion_wallFilmFaces	5.935704e+00	1.999757e+01	1.221652e+01
0.163         	splitter	2.024624e+01	3.292561e+01	2.291638e+01
0.163         	back	5.258321e+00	1.085582e+01	8.157225e+00
0.163         	region0_to_wallFilmRegion_wallFilmFaces	5.934732e+00	2.000710e+01	1.222794e+01
0.1635        	splitter	2.026160e+01	3.294685e+01	2.293042e+01
0.1635        	back	5.257647e+00	1.080118e+01	8.166839e+00
0.1635        	region0_to_wallFilmRegion_wallFilmFaces	5.933725e+00	2.000605e+01	1.223761e+01
0.164         	splitter	2.027517e+01	3.296273e+01	2.294159e+01
0.164         	back	5.258676e+00	1.073074e+01	8.174835e+00
0.164         	region0_to_wallFilmRegion_wallFilmFaces	5.932717e+00	1.999470e+01	1.224556e+01
0.1645        	splitter	2.028655e+01	3.297243e+01	2.294954e+01
0.1645        	back	5.262402e+00	1.064698e+01	8.182093e+00
0.1645        	region0_to_wallFilmRegion_wallFilmFaces	5.931760e+00	1.997533e+01	1.225153e+01
0.165         	splitter	2.029522e+01	3.297580e+01	2.295382e+01
0.165         	back	5.270534e+00	1.055231e+01	8.189606e+00
0.165         	region0_to_wallFilmRegion_wallFilmFaces	5.930879e+00	1.994866e+01	1.225534e+01
0.1655        	splitter	2.030088e+01	3.297265e+01	2.295425e+01
0.1655        	back	5.289481e+00	1.045457e+01	8.198646e+00
0.1655        	region0_to_wallFilmRegion_wallFilmFaces	5.930084e+00	1.991106e+01	1.225698e+01
0.166         	splitter	2.030311e+01	3.296262e+01	2.295045e+01
0.166         	back	5.321188e+00	1.036604e+01	8.209838e+00
0.166         	region0_to_wallFilmRegion_wallFilmFaces	5.929419e+00	1.986317e+01	1.225660e+01
0.1665        	splitter	2.029671e+01	3.294552e+01	2.294236e+01
0.1665        	back	5.364123e+00	1.027166e+01	8.223619e+00
0.1665        	region0_to_wallFilmRegion_wallFilmFaces	5.928913e+00	1.980631e+01	1.225386e+01
0.167         	splitter	2.028599e+01	3.292275e+01	2.293094e+01
0.167         	back	5.416292e+00	1.017359e+01	8.240382e+00
0.167         	region0_to_wallFilmRegion_wallFilmFaces	5.928600e+00	1.974202e+01	1.224946e+01
0.1675        	splitter	2.027297e+01	3.289605e+01	2.291694e+01
0.1675        	back	5.453261e+00	1.007307e+01	8.260508e+00
0.1675        	region0_to_wallFilmRegion_wallFilmFaces	5.928458e+00	1.967338e+01	1.224365e+01
0.168         	splitter	2.025795e+01	3.286638e+01	2.290096e+01
0.168         	back	5.471170e+00	9.971549e+00	8.284167e+00
0.168         	region0_to_wallFilmRegion_wallFilmFaces	5.928470e+00	1.960005e+01	1.223697e+01
0.1685        	splitter	2.024156e+01	3.283502e+01	2.288357e+01
0.1685        	back	5.493614e+00	1.007159e+01	8.311312e+00
0.1685        	region0_to_wallFilmRegion_wallFilmFaces	5.928635e+00	1.952370e+01	1.223006e+01
0.169         	splitter	2.022439e+01	3.280309e+01	2.286563e+01
0.169         	back	5.519328e+00	1.026583e+01	8.341932e+00
0.169         	region0_to_wallFilmRegion_wallFilmFaces	5.928947e+00	1.952835e+01	1.222371e+01
0.1695        	splitter	2.020762e+01	3.277279e+01	2.284863e+01
0.1695        	back	5.546946e+00	1.046381e+01	8.375797e+00
0.1695        	region0_to_wallFilmRegion_wallFilmFaces	5.929357e+00	1.956941e+01	1.221815e+01
0.17          	splitter	2.019281e+01	3.274812e+01	2.283427e+01
0.17          	back	5.575153e+00	1.066107e+01	8.412526e+00
0.17          	region0_to_wallFilmRegion_wallFilmFaces	5.929832e+00	1.961380e+01	1.221429e+01
0.1705        	splitter	2.018058e+01	3.273327e+01	2.282348e+01
0.1705        	back	5.602718e+00	1.085641e+01	8.451746e+00
0.1705        	region0_to_wallFilmRegion_wallFilmFaces	5.930291e+00	1.966186e+01	1.221280e+01
0.171         	splitter	2.017193e+01	3.272609e+01	2.281716e+01
0.171         	back	5.628503e+00	1.104784e+01	8.492827e+00
0.171         	region0_to_wallFilmRegion_wallFilmFaces	5.930659e+00	1.971366e+01	1.221388e+01
0.1715        	splitter	2.016671e+01	3.272646e+01	2.281491e+01
0.1715        	back	5.651514e+00	1.123204e+01	8.535014e+00
0.1715        	region0_to_wallFilmRegion_wallFilmFaces	5.930894e+00	1.976792e+01	1.221754e+01
0.172         	splitter	2.016468e+01	3.273330e+01	2.281628e+01
0.172         	back	5.670848e+00	1.140203e+01	8.577285e+00
0.172         	region0_to_wallFilmRegion_wallFilmFaces	5.930968e+00	1.982306e+01	1.222353e+01
0.1725        	splitter	2.016593e+01	3.274549e+01	2.282096e+01
0.1725        	back	5.685948e+00	1.147254e+01	8.610326e+00
0.1725        	region0_to_wallFilmRegion_wallFilmFaces	5.930887e+00	1.987735e+01	1.223147e+01
0.173         	splitter	2.017019e+01	3.276234e+01	2.282856e+01
0.173         	back	5.696882e+00	1.152212e+01	8.645016e+00
0.173         	region0_to_wallFilmRegion_wallFilmFaces	5.930669e+00	1.992894e+01	1.224090e+01
0.1735        	splitter	2.017749e+01	3.278302e+01	2.283895e+01
0.1735        	back	5.704189e+00	1.152315e+01	8.670397e+00
0.1735        	region0_to_wallFilmRegion_wallFilmFaces	5.930295e+00	1.997663e+01	1.225138e+01
0.174         	splitter	2.018731e+01	3.280652e+01	2.285145e+01
0.174         	back	5.708106e+00	1.146495e+01	8.674775e+00
0.174         	region0_to_wallFilmRegion_wallFilmFaces	5.929791e+00	2.002155e+01	1.226252e+01
0.1745        	splitter	2.019889e+01	3.283130e+01	2.286509e+01
0.1745        	back	5.709003e+00	1.150843e+01	8.702321e+00
0.1745        	region0_to_wallFilmRegion_wallFilmFaces	5.929166e+00	2.006700e+01	1.227371e+01
0.175         	splitter	2.021155e+01	3.285576e+01	2.287902e+01
0.175         	back	5.708447e+00	1.148926e+01	8.719624e+00
0.175         	region0_to_wallFilmRegion_wallFilmFaces	5.928438e+00	2.010516e+01	1.228448e+01
0.1755        	splitter	2.022451e+01	3.287839e+01	2.289234e+01
0.1755        	back	5.708251e+00	1.151027e+01	8.746768e+00
0.1755        	region0_to_wallFilmRegion_wallFilmFaces	5.927658e+00	2.013470e+01	1.229450e+01
0.176         	splitter	2.023716e+01	3.289798e+01	2.290436e+01
0.176         	back	5.708159e+00	1.150597e+01	8.767482e+00
0.176         	region0_to_wallFilmRegion_wallFilmFaces	5.926843e+00	2.015449e+01	1.230345e+01
0.1765        	splitter	2.024894e+01	3.291375e+01	2.291459e+01
0.1765        	back	5.708783e+00	1.151041e+01	8.795060e+00
0.1765        	region0_to_wallFilmRegion_wallFilmFaces	5.926032e+00	2.016368e+01	1.231108e+01
0.177         	splitter	2.025941e+01	3.292505e+01	2.292259e+01
0.177         	back	5.712227e+00	1.150899e+01	8.813780e+00
0.177         	region0_to_wallFilmRegion_wallFilmFaces	5.925250e+00	2.016192e+01	1.231719e+01
0.1775        	splitter	2.026813e+01	3.293157e+01	2.292802e+01
0.1775        	back	5.719793e+00	1.145188e+01	8.827867e+00
0.1775        	region0_to_wallFilmRegion_wallFilmFaces	5.924514e+00	2.015113e+01	1.232167e+01
0.178         	splitter	2.027482e+01	3.293305e+01	2.293069e+01
0.178         	back	5.735347e+00	1.136711e+01	8.840336e+00
0.178         	region0_to_wallFilmRegion_wallFilmFaces	5.923850e+00	2.013557e+01	1.232456e+01
0.1785        	splitter	2.027931e+01	3.292961e+01	2.293051e+01
0.1785        	back	5.767157e+00	1.126605e+01	8.853739e+00
0.1785        	region0_to_wallFilmRegion_wallFilmFaces	5.923266e+00	2.010868e+01	1.232589e+01
0.179         	splitter	2.028143e+01	3.292143e+01	2.292750e+01
0.179         	back	5.815055e+00	1.115427e+01	8.869284e+00
0.179         	region0_to_wallFilmRegion_wallFilmFaces	5.922777e+00	2.007099e+01	1.232577e+01
0.1795        	splitter	2.027910e+01	3.290888e+01	2.292191e+01
0.1795        	back	5.876341e+00	1.103546e+01	8.887863e+00
0.1795        	region0_to_wallFilmRegion_wallFilmFaces	5.922392e+00	2.002350e+01	1.232409e+01
0.18          	splitter	2.027106e+01	3.289295e+01	2.291419e+01
0.18          	back	5.948187e+00	1.091246e+01	8.910051e+00
0.18          	region0_to_wallFilmRegion_wallFilmFaces	5.922115e+00	1.996737e+01	1.232104e+01
0.1805        	splitter	2.026128e+01	3.287428e+01	2.290459e+01
0.1805        	back	5.977144e+00	1.078784e+01	8.936338e+00
0.1805        	region0_to_wallFilmRegion_wallFilmFaces	5.921934e+00	1.990622e+01	1.231697e+01
0.181         	splitter	2.024999e+01	3.285344e+01	2.289341e+01
0.181         	back	6.007025e+00	1.066383e+01	8.967023e+00
0.181         	region0_to_wallFilmRegion_wallFilmFaces	5.921846e+00	1.983854e+01	1.231224e+01
0.1815        	splitter	2.023734e+01	3.283065e+01	2.288078e+01
0.1815        	back	6.041571e+00	1.084586e+01	9.002143e+00
0.1815        	region0_to_wallFilmRegion_wallFilmFaces	5.921856e+00	1.976428e+01	1.230725e+01
0.182         	splitter	2.022392e+01	3.280684e+01	2.286742e+01
0.182         	back	6.078927e+00	1.108587e+01	9.041634e+00
0.182         	region0_to_wallFilmRegion_wallFilmFaces	5.921970e+00	1.968527e+01	1.230235e+01
0.1825        	splitter	2.021071e+01	3.278374e+01	2.285452e+01
0.1825        	back	6.117269e+00	1.133290e+01	9.085341e+00
0.1825        	region0_to_wallFilmRegion_wallFilmFaces	5.922175e+00	1.964085e+01	1.229805e+01
0.183         	splitter	2.019861e+01	3.276328e+01	2.284320e+01
0.183         	back	6.154913e+00	1.152069e+01	9.124389e+00
0.183         	region0_to_wallFilmRegion_wallFilmFaces	5.922428e+00	1.962108e+01	1.229483e+01
0.1835        	splitter	2.018839e+01	3.274747e+01	2.283436e+01
0.1835        	back	6.190347e+00	1.152895e+01	9.146696e+00
0.1835        	region0_to_wallFilmRegion_wallFilmFaces	5.922681e+00	1.961467e+01	1.229306e+01
0.184         	splitter	2.018042e+01	3.274068e+01	2.282833e+01
0.184         	back	6.222287e+00	1.152432e+01	9.167307e+00
0.184         	region0_to_wallFilmRegion_wallFilmFaces	5.922889e+00	1.966216e+01	1.229285e+01
0.1845        	splitter	2.017462e+01	3.273876e+01	2.282482e+01
0.1845        	back	6.249705e+00	1.155898e+01	9.184303e+00
0.1845        	region0_to_wallFilmRegion_wallFilmFaces	5.923014e+00	1.971080e+01	1.229424e+01
0.185         	splitter	2.017096e+01	3.274078e+01	2.282360e+01
0.185         	back	6.271790e+00	1.156438e+01	9.197410e+00
0.185         	region0_to_wallFilmRegion_wallFilmFaces	5.923051e+00	1.975926e+01	1.229714e+01
0.1855        	splitter	2.016951e+01	3.274626e+01	2.282456e+01
0.1855        	back	6.287753e+00	1.156233e+01	9.215357e+00
0.1855        	region0_to_wallFilmRegion_wallFilmFaces	5.923012e+00	1.980629e+01	1.230135e+01
0.186         	splitter	2.017037e+01	3.275505e+01	2.282772e+01
0.186         	back	6.298031e+00	1.153720e+01	9.231565e+00
0.186         	region0_to_wallFilmRegion_wallFilmFaces	5.922890e+00	1.985090e+01	1.230662e+01
0.1865        	splitter	2.017358e+01	3.276692e+01	2.283307e+01
0.1865        	back	6.303327e+00	1.153754e+01	9.241724e+00
0.1865        	region0_to_wallFilmRegion_wallFilmFaces	5.922679e+00	1.989231e+01	1.231271e+01
0.187         	splitter	2.017886e+01	3.278122e+01	2.284022e+01
0.187         	back	6.304527e+00	1.155501e+01	9.261876e+00
0.187         	region0_to_wallFilmRegion_wallFilmFaces	5.922377e+00	1.992960e+01	1.231944e+01
0.1875        	splitter	2.018576e+01	3.279702e+01	2.284857e+01
0.1875        	back	6.301924e+00	1.156830e+01	9.270316e+00
0.1875        	region0_to_wallFilmRegion_wallFilmFaces	5.921992e+00	1.996778e+01	1.232654e+01
0.188         	splitter	2.019388e+01	3.281344e+01	2.285767e+01
0.188         	back	6.296279e+00	1.156324e+01	9.289832e+00
0.188         	region0_to_wallFilmRegion_wallFilmFaces	5.921532e+00	2.000174e+01	1.233374e+01
0.1885        	splitter	2.020284e+01	3.282960e+01	2.286700e+01
0.1885        	back	6.290417e+00	1.152019e+01	9.309615e+00
