# Region type : patch outlet
# Faces  :    121
# Area   :    4.800000e-04
# Time        	average(T)
0.0165065     	3.084396e+02
0.0165292     	3.084411e+02
0.0165518     	3.084424e+02
0.0165745     	3.084436e+02
0.0165972     	3.084447e+02
0.0166199     	3.084458e+02
0.0166426     	3.084467e+02
0.0166653     	3.084475e+02
0.0166879     	3.084482e+02
0.0167106     	3.084488e+02
0.0167333     	3.084493e+02
0.016756      	3.084497e+02
0.0167787     	3.084500e+02
0.0168014     	3.084502e+02
0.0168241     	3.084503e+02
0.0168467     	3.084503e+02
0.0168694     	3.084501e+02
0.0168921     	3.084499e+02
0.0169148     	3.084496e+02
0.0169375     	3.084492e+02
0.0169602     	3.084486e+02
0.0169829     	3.084480e+02
0.0170055     	3.084472e+02
0.0170282     	3.084464e+02
0.0170509     	3.084455e+02
0.0170736     	3.084444e+02
0.0170963     	3.084433e+02
0.017119      	3.084420e+02
0.0171417     	3.084407e+02
0.0171643     	3.084392e+02
0.017187      	3.084377e+02
0.0172097     	3.084360e+02
0.0172324     	3.084343e+02
0.0172551     	3.084324e+02
0.0172778     	3.084305e+02
0.0173005     	3.084284e+02
0.0173231     	3.084263e+02
0.0173458     	3.084240e+02
0.0173685     	3.084217e+02
0.0173912     	3.084192e+02
0.0174139     	3.084167e+02
0.0174366     	3.084140e+02
0.0174592     	3.084113e+02
0.0174819     	3.084085e+02
0.0175046     	3.084055e+02
0.0175273     	3.084025e+02
0.01755       	3.083994e+02
0.0175727     	3.083961e+02
0.0175954     	3.083928e+02
0.017618      	3.083894e+02
0.0176407     	3.083859e+02
0.0176634     	3.083823e+02
0.0176861     	3.083786e+02
0.0177088     	3.083748e+02
0.0177315     	3.083709e+02
0.0177542     	3.083669e+02
0.0177768     	3.083628e+02
0.0177995     	3.083587e+02
0.0178222     	3.083544e+02
0.0178449     	3.083501e+02
0.0178676     	3.083456e+02
0.0178903     	3.083411e+02
0.017913      	3.083365e+02
0.0179356     	3.083318e+02
0.0179583     	3.083270e+02
0.017981      	3.083221e+02
0.0180037     	3.083172e+02
0.0180264     	3.083121e+02
0.0180491     	3.083070e+02
0.0180718     	3.083018e+02
0.0180944     	3.082965e+02
0.0181171     	3.082911e+02
0.0181398     	3.082857e+02
0.0181625     	3.082802e+02
0.0181852     	3.082745e+02
0.0182079     	3.082688e+02
0.0182305     	3.082631e+02
0.0182532     	3.082572e+02
0.0182759     	3.082513e+02
0.0182986     	3.082453e+02
0.0183213     	3.082392e+02
0.018344      	3.082330e+02
0.0183667     	3.082268e+02
0.0183893     	3.082204e+02
0.018412      	3.082141e+02
0.0184347     	3.082076e+02
0.0184574     	3.082011e+02
0.0184801     	3.081945e+02
0.0185028     	3.081878e+02
0.0185255     	3.081810e+02
0.0185481     	3.081742e+02
0.0185708     	3.081674e+02
0.0185935     	3.081604e+02
0.0186162     	3.081534e+02
0.0186389     	3.081463e+02
0.0186616     	3.081392e+02
0.0186843     	3.081320e+02
0.0187069     	3.081247e+02
0.0187296     	3.081174e+02
0.0187523     	3.081100e+02
0.018775      	3.081026e+02
0.0187977     	3.080951e+02
0.0188204     	3.080876e+02
0.0188431     	3.080799e+02
0.0188657     	3.080723e+02
0.0188884     	3.080646e+02
0.0189111     	3.080568e+02
0.0189338     	3.080490e+02
0.0189565     	3.080411e+02
0.0189792     	3.080332e+02
0.0190018     	3.080252e+02
0.0190245     	3.080171e+02
0.0190472     	3.080091e+02
0.0190699     	3.080010e+02
0.0190926     	3.079928e+02
0.0191153     	3.079846e+02
0.019138      	3.079763e+02
0.0191606     	3.079680e+02
0.0191833     	3.079597e+02
0.019206      	3.079513e+02
0.0192287     	3.079429e+02
0.0192514     	3.079345e+02
0.0192741     	3.079260e+02
0.0192968     	3.079174e+02
0.0193194     	3.079089e+02
0.0193421     	3.079003e+02
0.0193648     	3.078917e+02
0.0193875     	3.078830e+02
0.0194102     	3.078743e+02
0.0194329     	3.078656e+02
0.0194556     	3.078569e+02
0.0194782     	3.078481e+02
0.0195009     	3.078393e+02
0.0195236     	3.078305e+02
0.0195463     	3.078217e+02
0.019569      	3.078128e+02
0.0195917     	3.078039e+02
0.0196144     	3.077950e+02
0.019637      	3.077861e+02
0.0196597     	3.077771e+02
0.0196824     	3.077682e+02
0.0197051     	3.077592e+02
0.0197278     	3.077502e+02
0.0197505     	3.077412e+02
0.0197731     	3.077321e+02
0.0197958     	3.077231e+02
0.0198185     	3.077140e+02
0.0198412     	3.077050e+02
0.0198639     	3.076959e+02
0.0198866     	3.076868e+02
0.0199093     	3.076777e+02
0.0199319     	3.076686e+02
0.0199546     	3.076595e+02
0.0199773     	3.076504e+02
0.02          	3.076413e+02
0.0200229     	3.076321e+02
0.0200458     	3.076229e+02
0.0200686     	3.076137e+02
0.0200915     	3.076045e+02
0.0201144     	3.075953e+02
0.0201373     	3.075862e+02
0.0201602     	3.075770e+02
0.0201831     	3.075678e+02
0.0202061     	3.075586e+02
0.020229      	3.075494e+02
0.0202519     	3.075403e+02
0.0202749     	3.075311e+02
0.0202978     	3.075220e+02
0.0203207     	3.075129e+02
0.0203437     	3.075038e+02
0.0203666     	3.074947e+02
0.0203895     	3.074856e+02
0.0204125     	3.074765e+02
0.0204354     	3.074675e+02
0.0204584     	3.074585e+02
0.0204813     	3.074495e+02
0.0205042     	3.074406e+02
0.0205272     	3.074316e+02
