# Residuals   
# Time        	p             	Ux            	Uy            	k             	epsilon       	h             
0             	N/A	N/A	N/A	N/A	N/A
0.00236957    	4.476413e-03	1.844669e-03	6.616975e-04	7.432935e-04	5.365153e-04	4.714145e-04
0.0023913     	4.475331e-03	1.843709e-03	6.532138e-04	7.431235e-04	5.361654e-04	4.709350e-04
0.00241304    	4.471411e-03	1.840932e-03	6.487825e-04	7.429493e-04	5.358202e-04	4.704792e-04
0.00243478    	4.445891e-03	1.839738e-03	6.518250e-04	7.428221e-04	5.354685e-04	4.699442e-04
0.00245652    	4.416432e-03	1.838830e-03	6.608270e-04	7.427127e-04	5.351470e-04	4.695030e-04
0.00247826    	4.345851e-03	1.841224e-03	6.711356e-04	7.426204e-04	5.348281e-04	4.688626e-04
0.0025        	4.292607e-03	1.841887e-03	6.815418e-04	7.425331e-04	5.345134e-04	4.682332e-04
0.00252174    	4.236272e-03	1.843451e-03	6.916536e-04	7.424408e-04	5.341865e-04	4.676358e-04
0.00254348    	4.204570e-03	1.844989e-03	7.015477e-04	7.423579e-04	5.338692e-04	4.670797e-04
0.00256522    	4.164519e-03	1.846397e-03	7.110574e-04	7.422616e-04	5.335462e-04	4.666582e-04
0.00258696    	4.136629e-03	1.847412e-03	7.198739e-04	7.421530e-04	5.332283e-04	4.661809e-04
0.0026087     	4.117798e-03	1.847088e-03	7.282712e-04	7.420374e-04	5.329100e-04	4.657667e-04
0.00263043    	4.075417e-03	1.846761e-03	7.358449e-04	7.419411e-04	5.325974e-04	4.652639e-04
0.00265217    	4.052717e-03	1.844678e-03	7.429953e-04	7.418456e-04	5.323139e-04	4.647732e-04
0.00267391    	4.035170e-03	1.842439e-03	7.494964e-04	7.417493e-04	5.320192e-04	4.642619e-04
0.00269565    	4.009313e-03	1.839464e-03	7.554499e-04	7.416559e-04	5.317333e-04	4.637266e-04
0.00271739    	3.980946e-03	1.835970e-03	7.608029e-04	7.415669e-04	5.314423e-04	4.632640e-04
0.00273913    	3.945985e-03	1.832220e-03	7.653392e-04	7.414775e-04	5.311589e-04	4.627406e-04
0.00276087    	3.953848e-03	1.827534e-03	7.693260e-04	7.413978e-04	5.308582e-04	4.623906e-04
0.00278261    	3.932707e-03	1.824101e-03	7.724092e-04	7.413103e-04	5.305509e-04	4.620075e-04
0.00280435    	3.948872e-03	1.819607e-03	7.750537e-04	7.412134e-04	5.302680e-04	4.616854e-04
0.00282609    	3.967796e-03	1.817239e-03	7.769928e-04	7.411294e-04	5.300480e-04	4.614221e-04
0.00284783    	4.006254e-03	1.815391e-03	7.784479e-04	7.410403e-04	5.298654e-04	4.611699e-04
0.00286957    	4.052549e-03	1.815611e-03	7.793767e-04	7.409460e-04	5.296844e-04	4.610061e-04
0.0028913     	4.070707e-03	1.818603e-03	7.795882e-04	7.408557e-04	5.294805e-04	4.607910e-04
0.00291304    	4.095551e-03	1.822174e-03	7.793969e-04	7.407498e-04	5.292495e-04	4.606114e-04
0.00293478    	4.110266e-03	1.826943e-03	7.785505e-04	7.406403e-04	5.290274e-04	4.603697e-04
0.00295652    	4.115407e-03	1.830873e-03	7.773866e-04	7.405484e-04	5.288337e-04	4.601636e-04
0.00297826    	4.123736e-03	1.834900e-03	7.756890e-04	7.404667e-04	5.286515e-04	4.599042e-04
0.003         	4.117223e-03	1.837892e-03	7.737788e-04	7.403853e-04	5.284668e-04	4.596726e-04
0.00302174    	4.161157e-03	1.840497e-03	7.715227e-04	7.402948e-04	5.282827e-04	4.593992e-04
0.00304348    	4.185504e-03	1.842280e-03	7.692699e-04	7.402020e-04	5.280930e-04	4.591088e-04
0.00306522    	4.220602e-03	1.843302e-03	7.668472e-04	7.401231e-04	5.279267e-04	4.588813e-04
0.00308696    	4.262756e-03	1.843765e-03	7.640519e-04	7.400313e-04	5.277566e-04	4.585593e-04
0.0031087     	4.305567e-03	1.842738e-03	7.611477e-04	7.399189e-04	5.275994e-04	4.583965e-04
0.00313043    	4.383576e-03	1.843376e-03	7.577683e-04	7.398003e-04	5.274442e-04	4.580240e-04
0.00315217    	4.654787e-03	1.840021e-03	7.546475e-04	7.396951e-04	5.273141e-04	4.592654e-04
0.00317391    	5.144559e-03	1.861880e-03	7.541205e-04	7.395601e-04	5.272091e-04	4.588080e-04
0.00319565    	4.867703e-03	1.850615e-03	7.509627e-04	7.394386e-04	5.271286e-04	4.577833e-04
