# Region type : patch outlet
# Faces  :    121
# Area   :    4.800000e-04
# Time        	average(T)
0.0166599     	3.085451e+02
0.0166818     	3.085457e+02
0.0167036     	3.085463e+02
0.0167254     	3.085467e+02
0.0167473     	3.085470e+02
0.0167691     	3.085473e+02
0.0167909     	3.085474e+02
0.0168128     	3.085474e+02
0.0168346     	3.085474e+02
0.0168564     	3.085472e+02
0.0168782     	3.085469e+02
0.0169001     	3.085466e+02
0.0169219     	3.085461e+02
0.0169437     	3.085456e+02
0.0169656     	3.085449e+02
0.0169874     	3.085441e+02
0.0170092     	3.085433e+02
0.0170311     	3.085423e+02
0.0170529     	3.085413e+02
0.0170747     	3.085401e+02
0.0170966     	3.085388e+02
0.0171184     	3.085375e+02
0.0171402     	3.085360e+02
0.017162      	3.085345e+02
0.0171839     	3.085328e+02
0.0172057     	3.085311e+02
0.0172275     	3.085292e+02
0.0172494     	3.085273e+02
0.0172712     	3.085252e+02
0.017293      	3.085231e+02
0.0173149     	3.085208e+02
0.0173367     	3.085185e+02
0.0173585     	3.085161e+02
0.0173803     	3.085135e+02
0.0174022     	3.085109e+02
0.017424      	3.085082e+02
0.0174458     	3.085054e+02
0.0174677     	3.085025e+02
0.0174895     	3.084995e+02
0.0175113     	3.084964e+02
0.0175332     	3.084932e+02
0.017555      	3.084899e+02
0.0175768     	3.084866e+02
0.0175987     	3.084831e+02
0.0176205     	3.084796e+02
0.0176423     	3.084759e+02
0.0176641     	3.084722e+02
0.017686      	3.084684e+02
0.0177078     	3.084645e+02
0.0177296     	3.084605e+02
0.0177515     	3.084564e+02
0.0177733     	3.084522e+02
0.0177951     	3.084480e+02
0.017817      	3.084436e+02
0.0178388     	3.084392e+02
0.0178606     	3.084347e+02
0.0178824     	3.084301e+02
0.0179043     	3.084254e+02
0.0179261     	3.084207e+02
0.0179479     	3.084158e+02
0.0179698     	3.084109e+02
0.0179916     	3.084059e+02
0.0180134     	3.084008e+02
0.0180353     	3.083956e+02
0.0180571     	3.083903e+02
0.0180789     	3.083850e+02
0.0181008     	3.083796e+02
0.0181226     	3.083741e+02
0.0181444     	3.083685e+02
0.0181662     	3.083629e+02
0.0181881     	3.083572e+02
0.0182099     	3.083514e+02
0.0182317     	3.083455e+02
0.0182536     	3.083396e+02
0.0182754     	3.083336e+02
0.0182972     	3.083275e+02
0.0183191     	3.083213e+02
0.0183409     	3.083151e+02
0.0183627     	3.083088e+02
0.0183845     	3.083025e+02
0.0184064     	3.082960e+02
0.0184282     	3.082895e+02
0.01845       	3.082830e+02
0.0184719     	3.082763e+02
0.0184937     	3.082696e+02
0.0185155     	3.082629e+02
0.0185374     	3.082561e+02
0.0185592     	3.082492e+02
0.018581      	3.082422e+02
0.0186029     	3.082352e+02
0.0186247     	3.082282e+02
0.0186465     	3.082211e+02
0.0186683     	3.082139e+02
0.0186902     	3.082067e+02
0.018712      	3.081994e+02
0.0187338     	3.081920e+02
0.0187557     	3.081846e+02
0.0187775     	3.081772e+02
0.0187993     	3.081697e+02
0.0188212     	3.081621e+02
0.018843      	3.081545e+02
0.0188648     	3.081469e+02
0.0188866     	3.081392e+02
0.0189085     	3.081314e+02
0.0189303     	3.081236e+02
0.0189521     	3.081158e+02
0.018974      	3.081079e+02
0.0189958     	3.081000e+02
0.0190176     	3.080920e+02
0.0190395     	3.080840e+02
0.0190613     	3.080760e+02
0.0190831     	3.080679e+02
0.019105      	3.080598e+02
0.0191268     	3.080517e+02
0.0191486     	3.080435e+02
0.0191704     	3.080353e+02
0.0191923     	3.080270e+02
0.0192141     	3.080187e+02
0.0192359     	3.080104e+02
0.0192578     	3.080021e+02
0.0192796     	3.079937e+02
0.0193014     	3.079853e+02
0.0193233     	3.079769e+02
