Time,"U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","UPrime2Mean:0","UPrime2Mean:1","UPrime2Mean:2","UPrime2Mean:3","UPrime2Mean:4","UPrime2Mean:5","epsilon","k","kMean","kPrime2Mean","nut","p","pMean","pPrime2Mean","yPlus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
9.40000e-01,-3.58704e-01,1.79724e+01,0.00000e+00,-4.42003e-01,1.76428e+01,0.00000e+00,7.44492e-02,9.56406e-02,0.00000e+00,-2.97176e-02,0.00000e+00,0.00000e+00,1.84527e+02,5.64522e+00,5.52508e+00,1.48450e-02,1.57550e-02,-3.33810e+01,-2.93213e+01,2.13923e+01,0.00000e+00,1,4.12800e-02,-7.87200e-02,1.00000e-01,0.00000e+00
9.40000e-01,-3.59661e-01,1.79734e+01,0.00000e+00,-4.42676e-01,1.76409e+01,0.00000e+00,7.56019e-02,9.63988e-02,0.00000e+00,-2.98549e-02,0.00000e+00,0.00000e+00,1.88019e+02,5.69524e+00,5.57470e+00,1.48180e-02,1.57135e-02,-3.35103e+01,-2.94156e+01,2.15962e+01,0.00000e+00,1,4.15200e-02,-7.84800e-02,1.00000e-01,0.00000e+00
9.40000e-01,-3.60618e-01,1.79744e+01,0.00000e+00,-4.43350e-01,1.76390e+01,0.00000e+00,7.67546e-02,9.71569e-02,0.00000e+00,-2.99921e-02,0.00000e+00,0.00000e+00,1.91510e+02,5.74526e+00,5.62433e+00,1.47910e-02,1.56720e-02,-3.36396e+01,-2.95100e+01,2.18001e+01,0.00000e+00,1,4.17600e-02,-7.82400e-02,1.00000e-01,0.00000e+00
9.40000e-01,-3.61418e-01,1.79745e+01,0.00000e+00,-4.43728e-01,1.76361e+01,0.00000e+00,7.80282e-02,9.80023e-02,0.00000e+00,-3.01073e-02,0.00000e+00,0.00000e+00,1.95483e+02,5.79589e+00,5.67488e+00,1.47407e-02,1.56239e-02,-3.37738e+01,-2.96069e+01,2.20296e+01,0.00000e+00,1,4.20000e-02,-7.80000e-02,1.00000e-01,0.00000e+00
9.40000e-01,-3.61978e-01,1.79732e+01,0.00000e+00,-4.43657e-01,1.76314e+01,0.00000e+00,7.94855e-02,9.89805e-02,0.00000e+00,-3.01889e-02,0.00000e+00,0.00000e+00,2.00189e+02,5.84744e+00,5.72686e+00,1.46549e-02,1.55659e-02,-3.39153e+01,-2.97078e+01,2.22980e+01,0.00000e+00,1,4.22400e-02,-7.77600e-02,1.00000e-01,0.00000e+00
9.40000e-01,-3.62539e-01,1.79719e+01,0.00000e+00,-4.43586e-01,1.76268e+01,0.00000e+00,8.09427e-02,9.99587e-02,0.00000e+00,-3.02706e-02,0.00000e+00,0.00000e+00,2.04894e+02,5.89899e+00,5.77884e+00,1.45691e-02,1.55079e-02,-3.40568e+01,-2.98087e+01,2.25663e+01,0.00000e+00,1,4.24800e-02,-7.75200e-02,1.00000e-01,0.00000e+00
9.40000e-01,-3.63099e-01,1.79706e+01,0.00000e+00,-4.43515e-01,1.76222e+01,0.00000e+00,8.24000e-02,1.00937e-01,0.00000e+00,-3.03522e-02,0.00000e+00,0.00000e+00,2.09600e+02,5.95055e+00,5.83081e+00,1.44833e-02,1.54499e-02,-3.41984e+01,-2.99096e+01,2.28346e+01,0.00000e+00,1,4.27200e-02,-7.72800e-02,1.00000e-01,0.00000e+00
9.40000e-01,-3.63659e-01,1.79693e+01,0.00000e+00,-4.43444e-01,1.76175e+01,0.00000e+00,8.38572e-02,1.01915e-01,0.00000e+00,-3.04339e-02,0.00000e+00,0.00000e+00,2.14305e+02,6.00210e+00,5.88279e+00,1.43976e-02,1.53918e-02,-3.43399e+01,-3.00104e+01,2.31029e+01,0.00000e+00,1,4.29600e-02,-7.70400e-02,1.00000e-01,0.00000e+00
9.40000e-01,-3.64220e-01,1.79680e+01,0.00000e+00,-4.43373e-01,1.76129e+01,0.00000e+00,8.53145e-02,1.02893e-01,0.00000e+00,-3.05155e-02,0.00000e+00,0.00000e+00,2.19011e+02,6.05365e+00,5.93476e+00,1.43118e-02,1.53338e-02,-3.44814e+01,-3.01113e+01,2.33712e+01,0.00000e+00,1,4.32000e-02,-7.68000e-02,1.00000e-01,0.00000e+00
9.40000e-01,-3.64780e-01,1.79666e+01,0.00000e+00,-4.43303e-01,1.76083e+01,0.00000e+00,8.67717e-02,1.03872e-01,0.00000e+00,-3.05972e-02,0.00000e+00,0.00000e+00,2.23716e+02,6.10521e+00,5.98674e+00,1.42260e-02,1.52758e-02,-3.46230e+01,-3.02122e+01,2.36395e+01,0.00000e+00,1,4.34400e-02,-7.65600e-02,1.00000e-01,0.00000e+00
9.40000e-01,-3.65341e-01,1.79653e+01,0.00000e+00,-4.43232e-01,1.76036e+01,0.00000e+00,8.82290e-02,1.04850e-01,0.00000e+00,-3.06788e-02,0.00000e+00,0.00000e+00,2.28421e+02,6.15676e+00,6.03871e+00,1.41402e-02,1.52177e-02,-3.47645e+01,-3.03131e+01,2.39078e+01,0.00000e+00,1,4.36800e-02,-7.63200e-02,1.00000e-01,0.00000e+00
9.40000e-01,-3.65901e-01,1.79640e+01,0.00000e+00,-4.43161e-01,1.75990e+01,0.00000e+00,8.96863e-02,1.05828e-01,0.00000e+00,-3.07604e-02,0.00000e+00,0.00000e+00,2.33127e+02,6.20831e+00,6.09069e+00,1.40544e-02,1.51597e-02,-3.49060e+01,-3.04140e+01,2.41761e+01,0.00000e+00,1,4.39200e-02,-7.60800e-02,1.00000e-01,0.00000e+00
9.40000e-01,-3.66461e-01,1.79627e+01,0.00000e+00,-4.43090e-01,1.75944e+01,0.00000e+00,9.11435e-02,1.06806e-01,0.00000e+00,-3.08421e-02,0.00000e+00,0.00000e+00,2.37832e+02,6.25987e+00,6.14267e+00,1.39686e-02,1.51017e-02,-3.50476e+01,-3.05149e+01,2.44445e+01,0.00000e+00,1,4.41600e-02,-7.58400e-02,1.00000e-01,0.00000e+00
9.40000e-01,-3.67022e-01,1.79614e+01,0.00000e+00,-4.43019e-01,1.75897e+01,0.00000e+00,9.26008e-02,1.07784e-01,0.00000e+00,-3.09237e-02,0.00000e+00,0.00000e+00,2.42538e+02,6.31142e+00,6.19464e+00,1.38828e-02,1.50436e-02,-3.51891e+01,-3.06158e+01,2.47128e+01,0.00000e+00,1,4.44000e-02,-7.56000e-02,1.00000e-01,0.00000e+00
9.40000e-01,-3.67582e-01,1.79601e+01,0.00000e+00,-4.42948e-01,1.75851e+01,0.00000e+00,9.40580e-02,1.08763e-01,0.00000e+00,-3.10054e-02,0.00000e+00,0.00000e+00,2.47243e+02,6.36297e+00,6.24662e+00,1.37971e-02,1.49856e-02,-3.53306e+01,-3.07167e+01,2.49811e+01,0.00000e+00,1,4.46400e-02,-7.53600e-02,1.00000e-01,0.00000e+00
9.40000e-01,-3.68142e-01,1.79588e+01,0.00000e+00,-4.42878e-01,1.75805e+01,0.00000e+00,9.55153e-02,1.09741e-01,0.00000e+00,-3.10870e-02,0.00000e+00,0.00000e+00,2.51949e+02,6.41452e+00,6.29859e+00,1.37113e-02,1.49276e-02,-3.54722e+01,-3.08175e+01,2.52494e+01,0.00000e+00,1,4.48800e-02,-7.51200e-02,1.00000e-01,0.00000e+00
9.40000e-01,-3.68703e-01,1.79575e+01,0.00000e+00,-4.42807e-01,1.75758e+01,0.00000e+00,9.69726e-02,1.10719e-01,0.00000e+00,-3.11687e-02,0.00000e+00,0.00000e+00,2.56654e+02,6.46608e+00,6.35057e+00,1.36255e-02,1.48695e-02,-3.56137e+01,-3.09184e+01,2.55177e+01,0.00000e+00,1,4.51200e-02,-7.48800e-02,1.00000e-01,0.00000e+00
9.40000e-01,-3.69263e-01,1.79562e+01,0.00000e+00,-4.42736e-01,1.75712e+01,0.00000e+00,9.84298e-02,1.11697e-01,0.00000e+00,-3.12503e-02,0.00000e+00,0.00000e+00,2.61359e+02,6.51763e+00,6.40254e+00,1.35397e-02,1.48115e-02,-3.57552e+01,-3.10193e+01,2.57860e+01,0.00000e+00,1,4.53600e-02,-7.46400e-02,1.00000e-01,0.00000e+00
9.40000e-01,-3.69823e-01,1.79549e+01,0.00000e+00,-4.42665e-01,1.75666e+01,0.00000e+00,9.98871e-02,1.12675e-01,0.00000e+00,-3.13319e-02,0.00000e+00,0.00000e+00,2.66065e+02,6.56918e+00,6.45452e+00,1.34539e-02,1.47535e-02,-3.58968e+01,-3.11202e+01,2.60543e+01,0.00000e+00,1,4.56000e-02,-7.44000e-02,1.00000e-01,0.00000e+00
9.40000e-01,-3.70156e-01,1.79515e+01,0.00000e+00,-4.42114e-01,1.75596e+01,0.00000e+00,1.01542e-01,1.13783e-01,0.00000e+00,-3.13373e-02,0.00000e+00,0.00000e+00,2.71631e+02,6.62048e+00,6.50682e+00,1.33719e-02,1.46859e-02,-3.60448e+01,-3.12240e+01,2.63675e+01,0.00000e+00,1,4.58400e-02,-7.41600e-02,1.00000e-01,0.00000e+00
9.40000e-01,-3.70280e-01,1.79463e+01,0.00000e+00,-4.41127e-01,1.75507e+01,0.00000e+00,1.03377e-01,1.15008e-01,0.00000e+00,-3.12733e-02,0.00000e+00,0.00000e+00,2.77978e+02,6.67153e+00,6.55942e+00,1.32933e-02,1.46096e-02,-3.61988e+01,-3.13305e+01,2.67214e+01,0.00000e+00,1,4.60800e-02,-7.39200e-02,1.00000e-01,0.00000e+00
9.40000e-01,-3.70405e-01,1.79411e+01,0.00000e+00,-4.40140e-01,1.75417e+01,0.00000e+00,1.05211e-01,1.16234e-01,0.00000e+00,-3.12092e-02,0.00000e+00,0.00000e+00,2.84325e+02,6.72259e+00,6.61202e+00,1.32147e-02,1.45333e-02,-3.63528e+01,-3.14369e+01,2.70754e+01,0.00000e+00,1,4.63200e-02,-7.36800e-02,1.00000e-01,0.00000e+00
9.40000e-01,-3.70530e-01,1.79359e+01,0.00000e+00,-4.39153e-01,1.75327e+01,0.00000e+00,1.07045e-01,1.17459e-01,0.00000e+00,-3.11452e-02,0.00000e+00,0.00000e+00,2.90673e+02,6.77365e+00,6.66462e+00,1.31362e-02,1.44570e-02,-3.65068e+01,-3.15434e+01,2.74293e+01,0.00000e+00,1,4.65600e-02,-7.34400e-02,1.00000e-01,0.00000e+00
9.40000e-01,-3.70655e-01,1.79307e+01,0.00000e+00,-4.38165e-01,1.75238e+01,0.00000e+00,1.08880e-01,1.18684e-01,0.00000e+00,-3.10812e-02,0.00000e+00,0.00000e+00,2.97020e+02,6.82471e+00,6.71722e+00,1.30576e-02,1.43807e-02,-3.66608e+01,-3.16499e+01,2.77833e+01,0.00000e+00,1,4.68000e-02,-7.32000e-02,1.00000e-01,0.00000e+00
9.40000e-01,-3.70779e-01,1.79255e+01,0.00000e+00,-4.37178e-01,1.75148e+01,0.00000e+00,1.10715e-01,1.19910e-01,0.00000e+00,-3.10172e-02,0.00000e+00,0.00000e+00,3.03368e+02,6.87576e+00,6.76982e+00,1.29790e-02,1.43044e-02,-3.68147e+01,-3.17563e+01,2.81372e+01,0.00000e+00,1,4.70400e-02,-7.29600e-02,1.00000e-01,0.00000e+00
9.40000e-01,-3.70904e-01,1.79203e+01,0.00000e+00,-4.36191e-01,1.75059e+01,0.00000e+00,1.12549e-01,1.21135e-01,0.00000e+00,-3.09531e-02,0.00000e+00,0.00000e+00,3.09715e+02,6.92682e+00,6.82242e+00,1.29004e-02,1.42281e-02,-3.69687e+01,-3.18628e+01,2.84912e+01,0.00000e+00,1,4.72800e-02,-7.27200e-02,1.00000e-01,0.00000e+00
9.40000e-01,-3.71029e-01,1.79151e+01,0.00000e+00,-4.35204e-01,1.74969e+01,0.00000e+00,1.14384e-01,1.22360e-01,0.00000e+00,-3.08891e-02,0.00000e+00,0.00000e+00,3.16063e+02,6.97788e+00,6.87502e+00,1.28218e-02,1.41518e-02,-3.71227e+01,-3.19692e+01,2.88451e+01,0.00000e+00,1,4.75200e-02,-7.24800e-02,1.00000e-01,0.00000e+00
9.40000e-01,-3.71154e-01,1.79099e+01,0.00000e+00,-4.34217e-01,1.74879e+01,0.00000e+00,1.16218e-01,1.23586e-01,0.00000e+00,-3.08251e-02,0.00000e+00,0.00000e+00,3.22410e+02,7.02894e+00,6.92762e+00,1.27432e-02,1.40755e-02,-3.72767e+01,-3.20757e+01,2.91991e+01,0.00000e+00,1,4.77600e-02,-7.22400e-02,1.00000e-01,0.00000e+00
9.40000e-01,-3.71278e-01,1.79048e+01,0.00000e+00,-4.33229e-01,1.74790e+01,0.00000e+00,1.18053e-01,1.24811e-01,0.00000e+00,-3.07611e-02,0.00000e+00,0.00000e+00,3.28758e+02,7.07999e+00,6.98022e+00,1.26646e-02,1.39992e-02,-3.74307e+01,-3.21822e+01,2.95530e+01,0.00000e+00,1,4.80000e-02,-7.20000e-02,1.00000e-01,0.00000e+00
9.40000e-01,-3.71403e-01,1.78996e+01,0.00000e+00,-4.32242e-01,1.74700e+01,0.00000e+00,1.19887e-01,1.26037e-01,0.00000e+00,-3.06970e-02,0.00000e+00,0.00000e+00,3.35105e+02,7.13105e+00,7.03281e+00,1.25861e-02,1.39229e-02,-3.75847e+01,-3.22886e+01,2.99069e+01,0.00000e+00,1,4.82400e-02,-7.17600e-02,1.00000e-01,0.00000e+00
9.40000e-01,-3.71528e-01,1.78944e+01,0.00000e+00,-4.31255e-01,1.74610e+01,0.00000e+00,1.21722e-01,1.27262e-01,0.00000e+00,-3.06330e-02,0.00000e+00,0.00000e+00,3.41452e+02,7.18211e+00,7.08541e+00,1.25075e-02,1.38466e-02,-3.77386e+01,-3.23951e+01,3.02609e+01,0.00000e+00,1,4.84800e-02,-7.15200e-02,1.00000e-01,0.00000e+00
9.40000e-01,-3.71653e-01,1.78892e+01,0.00000e+00,-4.30268e-01,1.74521e+01,0.00000e+00,1.23556e-01,1.28487e-01,0.00000e+00,-3.05690e-02,0.00000e+00,0.00000e+00,3.47800e+02,7.23317e+00,7.13801e+00,1.24289e-02,1.37703e-02,-3.78926e+01,-3.25015e+01,3.06148e+01,0.00000e+00,1,4.87200e-02,-7.12800e-02,1.00000e-01,0.00000e+00
9.40000e-01,-3.71778e-01,1.78840e+01,0.00000e+00,-4.29281e-01,1.74431e+01,0.00000e+00,1.25391e-01,1.29713e-01,0.00000e+00,-3.05050e-02,0.00000e+00,0.00000e+00,3.54147e+02,7.28422e+00,7.19061e+00,1.23503e-02,1.36940e-02,-3.80466e+01,-3.26080e+01,3.09688e+01,0.00000e+00,1,4.89600e-02,-7.10400e-02,1.00000e-01,0.00000e+00
9.40000e-01,-3.71902e-01,1.78788e+01,0.00000e+00,-4.28293e-01,1.74341e+01,0.00000e+00,1.27225e-01,1.30938e-01,0.00000e+00,-3.04409e-02,0.00000e+00,0.00000e+00,3.60495e+02,7.33528e+00,7.24321e+00,1.22717e-02,1.36178e-02,-3.82006e+01,-3.27145e+01,3.13227e+01,0.00000e+00,1,4.92000e-02,-7.08000e-02,1.00000e-01,0.00000e+00
9.40000e-01,-3.72027e-01,1.78736e+01,0.00000e+00,-4.27306e-01,1.74252e+01,0.00000e+00,1.29060e-01,1.32163e-01,0.00000e+00,-3.03769e-02,0.00000e+00,0.00000e+00,3.66842e+02,7.38634e+00,7.29581e+00,1.21931e-02,1.35415e-02,-3.83546e+01,-3.28209e+01,3.16767e+01,0.00000e+00,1,4.94400e-02,-7.05600e-02,1.00000e-01,0.00000e+00
9.40000e-01,-3.71800e-01,1.78643e+01,0.00000e+00,-4.25603e-01,1.74119e+01,0.00000e+00,1.31143e-01,1.33531e-01,0.00000e+00,-3.00971e-02,0.00000e+00,0.00000e+00,3.74566e+02,7.43531e+00,7.34719e+00,1.22870e-02,1.34551e-02,-3.85130e+01,-3.29284e+01,3.20945e+01,0.00000e+00,1,4.96800e-02,-7.03200e-02,1.00000e-01,0.00000e+00
9.40000e-01,-3.71383e-01,1.78528e+01,0.00000e+00,-4.23516e-01,1.73964e+01,0.00000e+00,1.33360e-01,1.34975e-01,0.00000e+00,-2.97016e-02,0.00000e+00,0.00000e+00,3.83028e+02,7.48317e+00,7.39792e+00,1.24734e-02,1.33632e-02,-3.86739e+01,-3.30363e+01,3.25466e+01,0.00000e+00,1,4.99200e-02,-7.00800e-02,1.00000e-01,0.00000e+00
9.40000e-01,-3.70966e-01,1.78413e+01,0.00000e+00,-4.21429e-01,1.73808e+01,0.00000e+00,1.35578e-01,1.36419e-01,0.00000e+00,-2.93061e-02,0.00000e+00,0.00000e+00,3.91490e+02,7.53102e+00,7.44865e+00,1.26597e-02,1.32714e-02,-3.88347e+01,-3.31443e+01,3.29987e+01,0.00000e+00,1,5.01600e-02,-6.98400e-02,1.00000e-01,0.00000e+00
9.40000e-01,-3.70550e-01,1.78298e+01,0.00000e+00,-4.19342e-01,1.73653e+01,0.00000e+00,1.37795e-01,1.37863e-01,0.00000e+00,-2.89106e-02,0.00000e+00,0.00000e+00,3.99951e+02,7.57888e+00,7.49938e+00,1.28461e-02,1.31796e-02,-3.89955e+01,-3.32522e+01,3.34508e+01,0.00000e+00,1,5.04000e-02,-6.96000e-02,1.00000e-01,0.00000e+00
9.40000e-01,-3.70133e-01,1.78183e+01,0.00000e+00,-4.17255e-01,1.73497e+01,0.00000e+00,1.40012e-01,1.39307e-01,0.00000e+00,-2.85151e-02,0.00000e+00,0.00000e+00,4.08414e+02,7.62674e+00,7.55011e+00,1.30325e-02,1.30878e-02,-3.91564e+01,-3.33602e+01,3.39029e+01,0.00000e+00,1,5.06400e-02,-6.93600e-02,1.00000e-01,0.00000e+00
9.40000e-01,-3.69717e-01,1.78068e+01,0.00000e+00,-4.15168e-01,1.73342e+01,0.00000e+00,1.42229e-01,1.40751e-01,0.00000e+00,-2.81196e-02,0.00000e+00,0.00000e+00,4.16875e+02,7.67459e+00,7.60083e+00,1.32189e-02,1.29960e-02,-3.93172e+01,-3.34682e+01,3.43550e+01,0.00000e+00,1,5.08800e-02,-6.91200e-02,1.00000e-01,0.00000e+00
9.40000e-01,-3.69300e-01,1.77953e+01,0.00000e+00,-4.13081e-01,1.73186e+01,0.00000e+00,1.44447e-01,1.42195e-01,0.00000e+00,-2.77240e-02,0.00000e+00,0.00000e+00,4.25337e+02,7.72245e+00,7.65156e+00,1.34052e-02,1.29042e-02,-3.94780e+01,-3.35761e+01,3.48071e+01,0.00000e+00,1,5.11200e-02,-6.88800e-02,1.00000e-01,0.00000e+00
9.40000e-01,-3.68884e-01,1.77838e+01,0.00000e+00,-4.10994e-01,1.73031e+01,0.00000e+00,1.46664e-01,1.43639e-01,0.00000e+00,-2.73285e-02,0.00000e+00,0.00000e+00,4.33799e+02,7.77031e+00,7.70229e+00,1.35916e-02,1.28124e-02,-3.96388e+01,-3.36841e+01,3.52592e+01,0.00000e+00,1,5.13600e-02,-6.86400e-02,1.00000e-01,0.00000e+00
9.40000e-01,-3.68467e-01,1.77723e+01,0.00000e+00,-4.08907e-01,1.72875e+01,0.00000e+00,1.48881e-01,1.45083e-01,0.00000e+00,-2.69330e-02,0.00000e+00,0.00000e+00,4.42261e+02,7.81816e+00,7.75302e+00,1.37780e-02,1.27205e-02,-3.97997e+01,-3.37921e+01,3.57113e+01,0.00000e+00,1,5.16000e-02,-6.84000e-02,1.00000e-01,0.00000e+00
9.40000e-01,-3.68050e-01,1.77608e+01,0.00000e+00,-4.06820e-01,1.72720e+01,0.00000e+00,1.51098e-01,1.46527e-01,0.00000e+00,-2.65375e-02,0.00000e+00,0.00000e+00,4.50723e+02,7.86602e+00,7.80375e+00,1.39644e-02,1.26287e-02,-3.99605e+01,-3.39000e+01,3.61634e+01,0.00000e+00,1,5.18400e-02,-6.81600e-02,1.00000e-01,0.00000e+00
9.40000e-01,-3.67634e-01,1.77493e+01,0.00000e+00,-4.04733e-01,1.72564e+01,0.00000e+00,1.53316e-01,1.47971e-01,0.00000e+00,-2.61420e-02,0.00000e+00,0.00000e+00,4.59185e+02,7.91388e+00,7.85447e+00,1.41508e-02,1.25369e-02,-4.01213e+01,-3.40080e+01,3.66155e+01,0.00000e+00,1,5.20800e-02,-6.79200e-02,1.00000e-01,0.00000e+00
9.40000e-01,-3.67217e-01,1.77378e+01,0.00000e+00,-4.02646e-01,1.72409e+01,0.00000e+00,1.55533e-01,1.49415e-01,0.00000e+00,-2.57464e-02,0.00000e+00,0.00000e+00,4.67647e+02,7.96173e+00,7.90520e+00,1.43371e-02,1.24451e-02,-4.02822e+01,-3.41160e+01,3.70676e+01,0.00000e+00,1,5.23200e-02,-6.76800e-02,1.00000e-01,0.00000e+00
9.40000e-01,-3.66801e-01,1.77263e+01,0.00000e+00,-4.00559e-01,1.72253e+01,0.00000e+00,1.57750e-01,1.50859e-01,0.00000e+00,-2.53509e-02,0.00000e+00,0.00000e+00,4.76109e+02,8.00959e+00,7.95593e+00,1.45235e-02,1.23533e-02,-4.04430e+01,-3.42239e+01,3.75198e+01,0.00000e+00,1,5.25600e-02,-6.74400e-02,1.00000e-01,0.00000e+00
9.40000e-01,-3.66384e-01,1.77148e+01,0.00000e+00,-3.98472e-01,1.72098e+01,0.00000e+00,1.59967e-01,1.52302e-01,0.00000e+00,-2.49554e-02,0.00000e+00,0.00000e+00,4.84571e+02,8.05745e+00,8.00666e+00,1.47099e-02,1.22615e-02,-4.06038e+01,-3.43319e+01,3.79719e+01,0.00000e+00,1,5.28000e-02,-6.72000e-02,1.00000e-01,0.00000e+00
9.40000e-01,-3.65968e-01,1.77033e+01,0.00000e+00,-3.96385e-01,1.71942e+01,0.00000e+00,1.62185e-01,1.53746e-01,0.00000e+00,-2.45599e-02,0.00000e+00,0.00000e+00,4.93033e+02,8.10530e+00,8.05739e+00,1.48963e-02,1.21696e-02,-4.07647e+01,-3.44398e+01,3.84240e+01,0.00000e+00,1,5.30400e-02,-6.69600e-02,1.00000e-01,0.00000e+00
9.40000e-01,-3.65551e-01,1.76918e+01,0.00000e+00,-3.94298e-01,1.71787e+01,0.00000e+00,1.64402e-01,1.55190e-01,0.00000e+00,-2.41644e-02,0.00000e+00,0.00000e+00,5.01494e+02,8.15316e+00,8.10811e+00,1.50826e-02,1.20778e-02,-4.09255e+01,-3.45478e+01,3.88761e+01,0.00000e+00,1,5.32800e-02,-6.67200e-02,1.00000e-01,0.00000e+00
9.40000e-01,-3.64715e-01,1.76719e+01,0.00000e+00,-3.91129e-01,1.71546e+01,0.00000e+00,1.66994e-01,1.56876e-01,0.00000e+00,-2.32310e-02,0.00000e+00,0.00000e+00,5.12535e+02,8.19929e+00,8.15853e+00,1.59272e-02,1.19748e-02,-4.10945e+01,-3.46589e+01,3.94344e+01,0.00000e+00,1,5.35200e-02,-6.64800e-02,1.00000e-01,0.00000e+00
9.40000e-01,-3.63758e-01,1.76496e+01,0.00000e+00,-3.87649e-01,1.71280e+01,0.00000e+00,1.69694e-01,1.58632e-01,0.00000e+00,-2.21440e-02,0.00000e+00,0.00000e+00,5.24311e+02,8.24493e+00,8.20885e+00,1.69597e-02,1.18686e-02,-4.12658e+01,-3.47708e+01,4.00231e+01,0.00000e+00,1,5.37600e-02,-6.62400e-02,1.00000e-01,0.00000e+00
9.40000e-01,-3.62802e-01,1.76273e+01,0.00000e+00,-3.84170e-01,1.71015e+01,0.00000e+00,1.72393e-01,1.60387e-01,0.00000e+00,-2.10570e-02,0.00000e+00,0.00000e+00,5.36087e+02,8.29056e+00,8.25917e+00,1.79922e-02,1.17624e-02,-4.14372e+01,-3.48828e+01,4.06118e+01,0.00000e+00,1,5.40000e-02,-6.60000e-02,1.00000e-01,0.00000e+00
9.40000e-01,-3.61846e-01,1.76050e+01,0.00000e+00,-3.80691e-01,1.70750e+01,0.00000e+00,1.75093e-01,1.62142e-01,0.00000e+00,-1.99700e-02,0.00000e+00,0.00000e+00,5.47863e+02,8.33620e+00,8.30949e+00,1.90247e-02,1.16562e-02,-4.16085e+01,-3.49948e+01,4.12005e+01,0.00000e+00,1,5.42400e-02,-6.57600e-02,1.00000e-01,0.00000e+00
9.40000e-01,-3.60890e-01,1.75826e+01,0.00000e+00,-3.77212e-01,1.70484e+01,0.00000e+00,1.77792e-01,1.63898e-01,0.00000e+00,-1.88829e-02,0.00000e+00,0.00000e+00,5.59640e+02,8.38184e+00,8.35981e+00,2.00572e-02,1.15500e-02,-4.17798e+01,-3.51067e+01,4.17892e+01,0.00000e+00,1,5.44800e-02,-6.55200e-02,1.00000e-01,0.00000e+00
9.40000e-01,-3.59933e-01,1.75603e+01,0.00000e+00,-3.73733e-01,1.70219e+01,0.00000e+00,1.80492e-01,1.65653e-01,0.00000e+00,-1.77959e-02,0.00000e+00,0.00000e+00,5.71416e+02,8.42748e+00,8.41013e+00,2.10897e-02,1.14438e-02,-4.19511e+01,-3.52187e+01,4.23779e+01,0.00000e+00,1,5.47200e-02,-6.52800e-02,1.00000e-01,0.00000e+00
9.40000e-01,-3.58977e-01,1.75380e+01,0.00000e+00,-3.70254e-01,1.69954e+01,0.00000e+00,1.83191e-01,1.67408e-01,0.00000e+00,-1.67089e-02,0.00000e+00,0.00000e+00,5.83193e+02,8.47311e+00,8.46045e+00,2.21222e-02,1.13376e-02,-4.21225e+01,-3.53307e+01,4.29666e+01,0.00000e+00,1,5.49600e-02,-6.50400e-02,1.00000e-01,0.00000e+00
9.40000e-01,-3.58021e-01,1.75157e+01,0.00000e+00,-3.66775e-01,1.69688e+01,0.00000e+00,1.85890e-01,1.69163e-01,0.00000e+00,-1.56219e-02,0.00000e+00,0.00000e+00,5.94969e+02,8.51875e+00,8.51077e+00,2.31547e-02,1.12314e-02,-4.22938e+01,-3.54426e+01,4.35553e+01,0.00000e+00,1,5.52000e-02,-6.48000e-02,1.00000e-01,0.00000e+00
9.40000e-01,-3.57064e-01,1.74934e+01,0.00000e+00,-3.63296e-01,1.69423e+01,0.00000e+00,1.88590e-01,1.70919e-01,0.00000e+00,-1.45349e-02,0.00000e+00,0.00000e+00,6.06745e+02,8.56439e+00,8.56109e+00,2.41872e-02,1.11252e-02,-4.24651e+01,-3.55546e+01,4.41440e+01,0.00000e+00,1,5.54400e-02,-6.45600e-02,1.00000e-01,0.00000e+00
9.40000e-01,-3.56108e-01,1.74711e+01,0.00000e+00,-3.59816e-01,1.69157e+01,0.00000e+00,1.91289e-01,1.72674e-01,0.00000e+00,-1.34479e-02,0.00000e+00,0.00000e+00,6.18522e+02,8.61003e+00,8.61141e+00,2.52198e-02,1.10190e-02,-4.26365e+01,-3.56665e+01,4.47327e+01,0.00000e+00,1,5.56800e-02,-6.43200e-02,1.00000e-01,0.00000e+00
9.40000e-01,-3.55152e-01,1.74487e+01,0.00000e+00,-3.56337e-01,1.68892e+01,0.00000e+00,1.93989e-01,1.74429e-01,0.00000e+00,-1.23609e-02,0.00000e+00,0.00000e+00,6.30298e+02,8.65566e+00,8.66173e+00,2.62523e-02,1.09128e-02,-4.28078e+01,-3.57785e+01,4.53214e+01,0.00000e+00,1,5.59200e-02,-6.40800e-02,1.00000e-01,0.00000e+00
9.40000e-01,-3.54196e-01,1.74264e+01,0.00000e+00,-3.52858e-01,1.68627e+01,0.00000e+00,1.96688e-01,1.76185e-01,0.00000e+00,-1.12738e-02,0.00000e+00,0.00000e+00,6.42074e+02,8.70130e+00,8.71205e+00,2.72848e-02,1.08066e-02,-4.29791e+01,-3.58905e+01,4.59101e+01,0.00000e+00,1,5.61600e-02,-6.38400e-02,1.00000e-01,0.00000e+00
9.40000e-01,-3.53239e-01,1.74041e+01,0.00000e+00,-3.49379e-01,1.68361e+01,0.00000e+00,1.99388e-01,1.77940e-01,0.00000e+00,-1.01868e-02,0.00000e+00,0.00000e+00,6.53851e+02,8.74694e+00,8.76237e+00,2.83173e-02,1.07004e-02,-4.31504e+01,-3.60024e+01,4.64988e+01,0.00000e+00,1,5.64000e-02,-6.36000e-02,1.00000e-01,0.00000e+00
