Time,"U:0","U:1","U:2","epsilon","k","nut","p","yPlus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
2.000000e+03,-5.140437e-01,1.654137e+01,0.000000e+00,9.713403e+02,9.666480e+00,8.790640e-03,-3.785350e+01,0.000000e+00,1,6.048000e-02,-5.952000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.132449e-01,1.647744e+01,0.000000e+00,9.911412e+02,9.699540e+00,8.685186e-03,-3.798709e+01,0.000000e+00,1,6.072000e-02,-5.928000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.124460e-01,1.641351e+01,0.000000e+00,1.010942e+03,9.732599e+00,8.579734e-03,-3.812066e+01,0.000000e+00,1,6.096000e-02,-5.904000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.116471e-01,1.634958e+01,0.000000e+00,1.030743e+03,9.765658e+00,8.474280e-03,-3.825425e+01,0.000000e+00,1,6.120000e-02,-5.880000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.108482e-01,1.628565e+01,0.000000e+00,1.050543e+03,9.798717e+00,8.368828e-03,-3.838782e+01,0.000000e+00,1,6.144000e-02,-5.856000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.100494e-01,1.622172e+01,0.000000e+00,1.070344e+03,9.831778e+00,8.263375e-03,-3.852140e+01,0.000000e+00,1,6.168000e-02,-5.832000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.092505e-01,1.615779e+01,0.000000e+00,1.090145e+03,9.864837e+00,8.157922e-03,-3.865498e+01,0.000000e+00,1,6.192000e-02,-5.808000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.084516e-01,1.609386e+01,0.000000e+00,1.109946e+03,9.897896e+00,8.052468e-03,-3.878856e+01,0.000000e+00,1,6.216000e-02,-5.784000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.076528e-01,1.602993e+01,0.000000e+00,1.129746e+03,9.930955e+00,7.947017e-03,-3.892214e+01,0.000000e+00,1,6.240000e-02,-5.760000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.068539e-01,1.596600e+01,0.000000e+00,1.149547e+03,9.964015e+00,7.841563e-03,-3.905572e+01,0.000000e+00,1,6.264000e-02,-5.736000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.066561e-01,1.589044e+01,0.000000e+00,1.167070e+03,9.978874e+00,7.741445e-03,-3.918390e+01,0.000000e+00,1,6.287999e-02,-5.712000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.069712e-01,1.580495e+01,0.000000e+00,1.182648e+03,9.978197e+00,7.645878e-03,-3.930747e+01,0.000000e+00,1,6.312000e-02,-5.688000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.072864e-01,1.571946e+01,0.000000e+00,1.198226e+03,9.977521e+00,7.550314e-03,-3.943104e+01,0.000000e+00,1,6.336000e-02,-5.664000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.076016e-01,1.563397e+01,0.000000e+00,1.213805e+03,9.976845e+00,7.454747e-03,-3.955462e+01,0.000000e+00,1,6.360000e-02,-5.640000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.079167e-01,1.554848e+01,0.000000e+00,1.229383e+03,9.976168e+00,7.359182e-03,-3.967818e+01,0.000000e+00,1,6.384000e-02,-5.616000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.082319e-01,1.546299e+01,0.000000e+00,1.244961e+03,9.975492e+00,7.263616e-03,-3.980176e+01,0.000000e+00,1,6.408000e-02,-5.592000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.085471e-01,1.537751e+01,0.000000e+00,1.260539e+03,9.974815e+00,7.168051e-03,-3.992533e+01,0.000000e+00,1,6.432000e-02,-5.568000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.088623e-01,1.529202e+01,0.000000e+00,1.276118e+03,9.974138e+00,7.072485e-03,-4.004890e+01,0.000000e+00,1,6.456000e-02,-5.544000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.091774e-01,1.520653e+01,0.000000e+00,1.291696e+03,9.973462e+00,6.976920e-03,-4.017247e+01,0.000000e+00,1,6.479999e-02,-5.520000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.094926e-01,1.512104e+01,0.000000e+00,1.307274e+03,9.972786e+00,6.881353e-03,-4.029604e+01,0.000000e+00,1,6.504000e-02,-5.496000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.098389e-01,1.503538e+01,0.000000e+00,1.322696e+03,9.971416e+00,6.785857e-03,-4.041945e+01,0.000000e+00,1,6.528000e-02,-5.472000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.127169e-01,1.493602e+01,0.000000e+00,1.325419e+03,9.913560e+00,6.695929e-03,-4.052964e+01,0.000000e+00,1,6.552000e-02,-5.448000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.155949e-01,1.483667e+01,0.000000e+00,1.328141e+03,9.855705e+00,6.606003e-03,-4.063983e+01,0.000000e+00,1,6.576000e-02,-5.424000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.184730e-01,1.473731e+01,0.000000e+00,1.330863e+03,9.797849e+00,6.516075e-03,-4.075002e+01,0.000000e+00,1,6.600000e-02,-5.400000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.213509e-01,1.463795e+01,0.000000e+00,1.333585e+03,9.739994e+00,6.426149e-03,-4.086021e+01,0.000000e+00,1,6.624000e-02,-5.376000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.242290e-01,1.453859e+01,0.000000e+00,1.336308e+03,9.682138e+00,6.336221e-03,-4.097041e+01,0.000000e+00,1,6.648000e-02,-5.352000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.271069e-01,1.443923e+01,0.000000e+00,1.339030e+03,9.624283e+00,6.246294e-03,-4.108059e+01,0.000000e+00,1,6.671999e-02,-5.328000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.299850e-01,1.433987e+01,0.000000e+00,1.341752e+03,9.566427e+00,6.156366e-03,-4.119078e+01,0.000000e+00,1,6.696000e-02,-5.304000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.328630e-01,1.424052e+01,0.000000e+00,1.344474e+03,9.508573e+00,6.066440e-03,-4.130098e+01,0.000000e+00,1,6.720000e-02,-5.280000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.357410e-01,1.414116e+01,0.000000e+00,1.347197e+03,9.450716e+00,5.976512e-03,-4.141117e+01,0.000000e+00,1,6.744000e-02,-5.256000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.405987e-01,1.404157e+01,0.000000e+00,1.340260e+03,9.355183e+00,5.884472e-03,-4.151395e+01,0.000000e+00,1,6.768000e-02,-5.232000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.470789e-01,1.394179e+01,0.000000e+00,1.325407e+03,9.228769e+00,5.790700e-03,-4.161066e+01,0.000000e+00,1,6.792000e-02,-5.208000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.535590e-01,1.384202e+01,0.000000e+00,1.310555e+03,9.102357e+00,5.696928e-03,-4.170737e+01,0.000000e+00,1,6.816000e-02,-5.184000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.600392e-01,1.374224e+01,0.000000e+00,1.295702e+03,8.975944e+00,5.603155e-03,-4.180407e+01,0.000000e+00,1,6.840000e-02,-5.160000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.665193e-01,1.364246e+01,0.000000e+00,1.280849e+03,8.849532e+00,5.509384e-03,-4.190078e+01,0.000000e+00,1,6.863999e-02,-5.136000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.729994e-01,1.354268e+01,0.000000e+00,1.265997e+03,8.723118e+00,5.415611e-03,-4.199749e+01,0.000000e+00,1,6.888000e-02,-5.112000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.794795e-01,1.344291e+01,0.000000e+00,1.251144e+03,8.596706e+00,5.321840e-03,-4.209420e+01,0.000000e+00,1,6.912000e-02,-5.088000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.859597e-01,1.334313e+01,0.000000e+00,1.236291e+03,8.470292e+00,5.228067e-03,-4.219091e+01,0.000000e+00,1,6.936000e-02,-5.064000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.926049e-01,1.324401e+01,0.000000e+00,1.220778e+03,8.341667e+00,5.134423e-03,-4.228718e+01,0.000000e+00,1,6.960000e-02,-5.040000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-6.028214e-01,1.315916e+01,0.000000e+00,1.190969e+03,8.165142e+00,5.043535e-03,-4.237402e+01,0.000000e+00,1,6.984000e-02,-5.016000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-6.130377e-01,1.307431e+01,0.000000e+00,1.161161e+03,7.988620e+00,4.952649e-03,-4.246085e+01,0.000000e+00,1,7.008000e-02,-4.992000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-6.232542e-01,1.298946e+01,0.000000e+00,1.131352e+03,7.812095e+00,4.861762e-03,-4.254769e+01,0.000000e+00,1,7.032000e-02,-4.968000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-6.334706e-01,1.290461e+01,0.000000e+00,1.101544e+03,7.635572e+00,4.770875e-03,-4.263453e+01,0.000000e+00,1,7.055999e-02,-4.944000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-6.436871e-01,1.281976e+01,0.000000e+00,1.071735e+03,7.459048e+00,4.679988e-03,-4.272136e+01,0.000000e+00,1,7.080000e-02,-4.920000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-6.539035e-01,1.273491e+01,0.000000e+00,1.041927e+03,7.282526e+00,4.589102e-03,-4.280820e+01,0.000000e+00,1,7.104000e-02,-4.896000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-6.641200e-01,1.265005e+01,0.000000e+00,1.012118e+03,7.106000e+00,4.498214e-03,-4.289503e+01,0.000000e+00,1,7.128000e-02,-4.872000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-6.754851e-01,1.257613e+01,0.000000e+00,9.803994e+02,6.925482e+00,4.412085e-03,-4.297994e+01,0.000000e+00,1,7.152000e-02,-4.848000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-6.885801e-01,1.251866e+01,0.000000e+00,9.458047e+02,6.738945e+00,4.333119e-03,-4.306194e+01,0.000000e+00,1,7.176000e-02,-4.824000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-7.016749e-01,1.246119e+01,0.000000e+00,9.112104e+02,6.552409e+00,4.254154e-03,-4.314393e+01,0.000000e+00,1,7.200000e-02,-4.800000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-7.147699e-01,1.240372e+01,0.000000e+00,8.766157e+02,6.365871e+00,4.175187e-03,-4.322593e+01,0.000000e+00,1,7.224000e-02,-4.776000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-7.278647e-01,1.234625e+01,0.000000e+00,8.420215e+02,6.179337e+00,4.096222e-03,-4.330793e+01,0.000000e+00,1,7.247999e-02,-4.752000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-7.409598e-01,1.228878e+01,0.000000e+00,8.074267e+02,5.992798e+00,4.017255e-03,-4.338993e+01,0.000000e+00,1,7.272000e-02,-4.728000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-7.540545e-01,1.223131e+01,0.000000e+00,7.728325e+02,5.806263e+00,3.938290e-03,-4.347192e+01,0.000000e+00,1,7.296000e-02,-4.704000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-7.677538e-01,1.219012e+01,0.000000e+00,7.411118e+02,5.635916e+00,3.870067e-03,-4.355376e+01,0.000000e+00,1,7.320000e-02,-4.680000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-7.819946e-01,1.216351e+01,0.000000e+00,7.119680e+02,5.480085e+00,3.811476e-03,-4.363544e+01,0.000000e+00,1,7.344000e-02,-4.656000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-7.962356e-01,1.213691e+01,0.000000e+00,6.828238e+02,5.324253e+00,3.752883e-03,-4.371712e+01,0.000000e+00,1,7.368000e-02,-4.632000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-8.104764e-01,1.211030e+01,0.000000e+00,6.536800e+02,5.168422e+00,3.694292e-03,-4.379880e+01,0.000000e+00,1,7.392000e-02,-4.608000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-8.247174e-01,1.208370e+01,0.000000e+00,6.245358e+02,5.012589e+00,3.635700e-03,-4.388049e+01,0.000000e+00,1,7.415999e-02,-4.584000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-8.389581e-01,1.205709e+01,0.000000e+00,5.953920e+02,4.856759e+00,3.577109e-03,-4.396217e+01,0.000000e+00,1,7.439999e-02,-4.560000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-8.528976e-01,1.203840e+01,0.000000e+00,5.702982e+02,4.721433e+00,3.526596e-03,-4.404462e+01,0.000000e+00,1,7.464000e-02,-4.536000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-8.662781e-01,1.203437e+01,0.000000e+00,5.527081e+02,4.624100e+00,3.491052e-03,-4.412848e+01,0.000000e+00,1,7.488000e-02,-4.512000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-8.796589e-01,1.203034e+01,0.000000e+00,5.351178e+02,4.526765e+00,3.455508e-03,-4.421235e+01,0.000000e+00,1,7.512000e-02,-4.488000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-8.930396e-01,1.202632e+01,0.000000e+00,5.175275e+02,4.429431e+00,3.419964e-03,-4.429622e+01,0.000000e+00,1,7.536000e-02,-4.464000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-9.064202e-01,1.202229e+01,0.000000e+00,4.999374e+02,4.332098e+00,3.384420e-03,-4.438008e+01,0.000000e+00,1,7.560000e-02,-4.440000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-9.198009e-01,1.201826e+01,0.000000e+00,4.823470e+02,4.234763e+00,3.348876e-03,-4.446395e+01,0.000000e+00,1,7.584000e-02,-4.416000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-9.313090e-01,1.201934e+01,0.000000e+00,4.747453e+02,4.190199e+00,3.330329e-03,-4.454930e+01,0.000000e+00,1,7.607999e-02,-4.392000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-9.423453e-01,1.202170e+01,0.000000e+00,4.696623e+02,4.158941e+00,3.316067e-03,-4.463502e+01,0.000000e+00,1,7.632000e-02,-4.368000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-9.533812e-01,1.202407e+01,0.000000e+00,4.645793e+02,4.127683e+00,3.301806e-03,-4.472074e+01,0.000000e+00,1,7.656000e-02,-4.344000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-9.644174e-01,1.202643e+01,0.000000e+00,4.594962e+02,4.096425e+00,3.287545e-03,-4.480646e+01,0.000000e+00,1,7.680000e-02,-4.320000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-9.754534e-01,1.202880e+01,0.000000e+00,4.544133e+02,4.065167e+00,3.273284e-03,-4.489218e+01,0.000000e+00,1,7.704000e-02,-4.296000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-9.839751e-01,1.202281e+01,0.000000e+00,4.592914e+02,4.087602e+00,3.275129e-03,-4.497590e+01,0.000000e+00,1,7.728000e-02,-4.272000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-9.919000e-01,1.201483e+01,0.000000e+00,4.665327e+02,4.122775e+00,3.280797e-03,-4.505915e+01,0.000000e+00,1,7.752000e-02,-4.248000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-9.998251e-01,1.200686e+01,0.000000e+00,4.737741e+02,4.157948e+00,3.286464e-03,-4.514240e+01,0.000000e+00,1,7.776000e-02,-4.224000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-1.007750e+00,1.199889e+01,0.000000e+00,4.810154e+02,4.193120e+00,3.292131e-03,-4.522565e+01,0.000000e+00,1,7.799999e-02,-4.200000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-1.014634e+00,1.198369e+01,0.000000e+00,4.925033e+02,4.251040e+00,3.305780e-03,-4.530641e+01,0.000000e+00,1,7.824000e-02,-4.176000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-1.019334e+00,1.195332e+01,0.000000e+00,5.129060e+02,4.356710e+00,3.336186e-03,-4.538194e+01,0.000000e+00,1,7.848000e-02,-4.152000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-1.024034e+00,1.192295e+01,0.000000e+00,5.333090e+02,4.462382e+00,3.366593e-03,-4.545746e+01,0.000000e+00,1,7.872000e-02,-4.128000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-1.028734e+00,1.189258e+01,0.000000e+00,5.537117e+02,4.568052e+00,3.396999e-03,-4.553299e+01,0.000000e+00,1,7.896000e-02,-4.104000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-1.032958e+00,1.184996e+01,0.000000e+00,5.796487e+02,4.703859e+00,3.441015e-03,-4.561420e+01,0.000000e+00,1,7.920000e-02,-4.080000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-1.036018e+00,1.177746e+01,0.000000e+00,6.190853e+02,4.913177e+00,3.518232e-03,-4.570932e+01,0.000000e+00,1,7.944000e-02,-4.056000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-1.039080e+00,1.170495e+01,0.000000e+00,6.585225e+02,5.122499e+00,3.595450e-03,-4.580443e+01,0.000000e+00,1,7.968000e-02,-4.032000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-1.042140e+00,1.163245e+01,0.000000e+00,6.979590e+02,5.331817e+00,3.672666e-03,-4.589954e+01,0.000000e+00,1,7.991999e-02,-4.008000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-1.043345e+00,1.155752e+01,0.000000e+00,7.358430e+02,5.533101e+00,3.752730e-03,-4.598576e+01,0.000000e+00,1,8.016000e-02,-3.984000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-1.043622e+00,1.148138e+01,0.000000e+00,7.729500e+02,5.730362e+00,3.834215e-03,-4.606753e+01,0.000000e+00,1,8.040000e-02,-3.960000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-1.043899e+00,1.140524e+01,0.000000e+00,8.100574e+02,5.927627e+00,3.915702e-03,-4.614930e+01,0.000000e+00,1,8.064000e-02,-3.936000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-1.044176e+00,1.132910e+01,0.000000e+00,8.471644e+02,6.124889e+00,3.997188e-03,-4.623107e+01,0.000000e+00,1,8.088000e-02,-3.912000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-1.044453e+00,1.125296e+01,0.000000e+00,8.842719e+02,6.322154e+00,4.078674e-03,-4.631284e+01,0.000000e+00,1,8.112000e-02,-3.888000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-1.044730e+00,1.117682e+01,0.000000e+00,9.213788e+02,6.519415e+00,4.160160e-03,-4.639461e+01,0.000000e+00,1,8.136000e-02,-3.864000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-1.044682e+00,1.108945e+01,0.000000e+00,9.613574e+02,6.733963e+00,4.252787e-03,-4.647864e+01,0.000000e+00,1,8.160000e-02,-3.840000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-1.044177e+00,1.098635e+01,0.000000e+00,1.005355e+03,6.972705e+00,4.361008e-03,-4.656583e+01,0.000000e+00,1,8.183999e-02,-3.816000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-1.043672e+00,1.088326e+01,0.000000e+00,1.049353e+03,7.211451e+00,4.469232e-03,-4.665303e+01,0.000000e+00,1,8.208000e-02,-3.792000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-1.043167e+00,1.078016e+01,0.000000e+00,1.093350e+03,7.450193e+00,4.577454e-03,-4.674022e+01,0.000000e+00,1,8.232000e-02,-3.768000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-1.042663e+00,1.067707e+01,0.000000e+00,1.137348e+03,7.688939e+00,4.685677e-03,-4.682741e+01,0.000000e+00,1,8.256000e-02,-3.744000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-1.042158e+00,1.057397e+01,0.000000e+00,1.181346e+03,7.927680e+00,4.793899e-03,-4.691460e+01,0.000000e+00,1,8.280000e-02,-3.720000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-1.041921e+00,1.046897e+01,0.000000e+00,1.224294e+03,8.163937e+00,4.903789e-03,-4.699896e+01,0.000000e+00,1,8.304000e-02,-3.696000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-1.043027e+00,1.035446e+01,0.000000e+00,1.261991e+03,8.387742e+00,5.022011e-03,-4.706913e+01,0.000000e+00,1,8.328000e-02,-3.672000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-1.044132e+00,1.023995e+01,0.000000e+00,1.299688e+03,8.611551e+00,5.140235e-03,-4.713931e+01,0.000000e+00,1,8.352000e-02,-3.648000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-1.045238e+00,1.012543e+01,0.000000e+00,1.337386e+03,8.835357e+00,5.258456e-03,-4.720948e+01,0.000000e+00,1,8.375999e-02,-3.624000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-1.046344e+00,1.001092e+01,0.000000e+00,1.375083e+03,9.059166e+00,5.376680e-03,-4.727966e+01,0.000000e+00,1,8.400000e-02,-3.600000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-1.047449e+00,9.896405e+00,0.000000e+00,1.412780e+03,9.282971e+00,5.494902e-03,-4.734983e+01,0.000000e+00,1,8.424000e-02,-3.576000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-1.048555e+00,9.781890e+00,0.000000e+00,1.450478e+03,9.506781e+00,5.613126e-03,-4.742000e+01,0.000000e+00,1,8.448000e-02,-3.552000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-1.051801e+00,9.663196e+00,0.000000e+00,1.476971e+03,9.697336e+00,5.736186e-03,-4.747640e+01,0.000000e+00,1,8.472000e-02,-3.528000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-1.055243e+00,9.544119e+00,0.000000e+00,1.502445e+03,9.884871e+00,5.859689e-03,-4.753155e+01,0.000000e+00,1,8.496000e-02,-3.504000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-1.058684e+00,9.425044e+00,0.000000e+00,1.527919e+03,1.007240e+01,5.983189e-03,-4.758669e+01,0.000000e+00,1,8.520000e-02,-3.480000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-1.062126e+00,9.305967e+00,0.000000e+00,1.553393e+03,1.025994e+01,6.106691e-03,-4.764184e+01,0.000000e+00,1,8.543999e-02,-3.456000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-1.065567e+00,9.186893e+00,0.000000e+00,1.578867e+03,1.044747e+01,6.230192e-03,-4.769698e+01,0.000000e+00,1,8.567999e-02,-3.432000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-1.069009e+00,9.067816e+00,0.000000e+00,1.604342e+03,1.063501e+01,6.353694e-03,-4.775213e+01,0.000000e+00,1,8.592000e-02,-3.408000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-1.074273e+00,8.948755e+00,0.000000e+00,1.621238e+03,1.079256e+01,6.476121e-03,-4.779788e+01,0.000000e+00,1,8.616000e-02,-3.384000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-1.080447e+00,8.829700e+00,0.000000e+00,1.633846e+03,1.093512e+01,6.598012e-03,-4.783893e+01,0.000000e+00,1,8.640000e-02,-3.360000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-1.086622e+00,8.710647e+00,0.000000e+00,1.646454e+03,1.107768e+01,6.719901e-03,-4.787998e+01,0.000000e+00,1,8.664000e-02,-3.336000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-1.092797e+00,8.591592e+00,0.000000e+00,1.659062e+03,1.122024e+01,6.841792e-03,-4.792104e+01,0.000000e+00,1,8.688000e-02,-3.312000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-1.098971e+00,8.472538e+00,0.000000e+00,1.671670e+03,1.136279e+01,6.963681e-03,-4.796209e+01,0.000000e+00,1,8.712000e-02,-3.288000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-1.105146e+00,8.353483e+00,0.000000e+00,1.684278e+03,1.150536e+01,7.085572e-03,-4.800314e+01,0.000000e+00,1,8.735999e-02,-3.264000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-1.112443e+00,8.235344e+00,0.000000e+00,1.692794e+03,1.162953e+01,7.203303e-03,-4.803872e+01,0.000000e+00,1,8.759999e-02,-3.240000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-1.121310e+00,8.118483e+00,0.000000e+00,1.695579e+03,1.172796e+01,7.315214e-03,-4.806663e+01,0.000000e+00,1,8.784000e-02,-3.216000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-1.130177e+00,8.001624e+00,0.000000e+00,1.698364e+03,1.182639e+01,7.427123e-03,-4.809455e+01,0.000000e+00,1,8.808000e-02,-3.192000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-1.139044e+00,7.884763e+00,0.000000e+00,1.701148e+03,1.192482e+01,7.539034e-03,-4.812246e+01,0.000000e+00,1,8.832000e-02,-3.168000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-1.147911e+00,7.767904e+00,0.000000e+00,1.703933e+03,1.202325e+01,7.650944e-03,-4.815038e+01,0.000000e+00,1,8.856000e-02,-3.144000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-1.156778e+00,7.651043e+00,0.000000e+00,1.706718e+03,1.212168e+01,7.762855e-03,-4.817830e+01,0.000000e+00,1,8.880000e-02,-3.120000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-1.166053e+00,7.534658e+00,0.000000e+00,1.708286e+03,1.221370e+01,7.872919e-03,-4.820444e+01,0.000000e+00,1,8.904000e-02,-3.096000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-1.177366e+00,7.420651e+00,0.000000e+00,1.703771e+03,1.227364e+01,7.973752e-03,-4.822175e+01,0.000000e+00,1,8.927999e-02,-3.072000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-1.188679e+00,7.306643e+00,0.000000e+00,1.699255e+03,1.233358e+01,8.074585e-03,-4.823905e+01,0.000000e+00,1,8.952000e-02,-3.048000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-1.199992e+00,7.192636e+00,0.000000e+00,1.694739e+03,1.239352e+01,8.175418e-03,-4.825636e+01,0.000000e+00,1,8.976000e-02,-3.024000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-1.211306e+00,7.078628e+00,0.000000e+00,1.690223e+03,1.245346e+01,8.276251e-03,-4.827366e+01,0.000000e+00,1,9.000000e-02,-3.000000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-1.222619e+00,6.964621e+00,0.000000e+00,1.685707e+03,1.251340e+01,8.377085e-03,-4.829096e+01,0.000000e+00,1,9.024000e-02,-2.976000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-1.233932e+00,6.850613e+00,0.000000e+00,1.681191e+03,1.257334e+01,8.477918e-03,-4.830827e+01,0.000000e+00,1,9.048000e-02,-2.952000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-1.247287e+00,6.739321e+00,0.000000e+00,1.671620e+03,1.260415e+01,8.570954e-03,-4.831894e+01,0.000000e+00,1,9.072000e-02,-2.928000e-02,1.000000e-01,0.000000e+00
